date,AT_th,BE_th,BG_th,CZ_th,DK_th,DE_th,EE_th,IE_th,ES_th,FR_th,HR_th,IT_th,LV_th,LT_th,LU_th,HU_th,NL_th,PL_th,PT_th,RO_th,SI_th,SK_th,FI_th,SE_th,NO_th,CH_th,UK_th,EL_th
2019-01-01 15:00,43013.72433,67562.59975,8860.936605,40785.2372,11535.88316,382959.2918,2590.877253,9985.736157,59653.78357,92420.55197,12288.03791,213053.1198,4886.724072,4885.030759,4625.579025,30353.43435,79961.03048,98320.72514,6512.933993,50459.29034,6099.254713,18488.49505,25514.69565,24776.5569,17605.66403,39933.93544,143245.2273,35379.87134
2019-01-01 16:00,44086.28157,70233.35891,9119.683217,41512.16715,11692.40638,393229.2128,2536.931997,10570.59527,84594.23375,97219.12851,12538.7105,239927.7267,4812.047317,4803.799547,4730.754604,30919.7236,83466.68675,101057.7128,9130.894101,50049.15387,6269.889753,19194.47371,25504.56849,24941.84141,17568.93898,46895.23432,150549.8494,36286.31877
2019-01-01 17:00,43884.30651,70609.60905,9187.774431,41321.29728,11839.76626,393912.0753,2495.40511,11243.44204,117635.804,102220.8023,12609.84732,242842.5996,4720.850791,4710.872233,4717.875961,30782.69151,83864.56191,101005.9631,19366.65792,49761.55817,6283.161367,19137.45236,25486.83475,25196.83365,17502.45706,44149.07827,157730.0786,36654.33943
2019-01-01 18:00,43515.17966,69536.37096,8870.015434,40734.47394,11962.32315,389156.9442,2478.141169,11604.0189,124144.1881,106189.259,12467.57369,243897.4856,4603.84633,4605.102485,4644.896988,30356.73633,82506.63972,100252.7165,23303.12582,48236.05056,6237.65869,18879.49862,25475.1083,25310.03965,17303.09003,42248.87145,160451.1712,36893.18116
2019-01-01 19:00,42338.15256,67108.22116,7950.784049,39142.53797,11952.66125,376861.2668,2431.079273,11588.49167,124235.762,104237.2683,11978.08465,239936.245,4507.94352,4566.702443,4496.792602,29194.44001,79711.6162,97703.56124,24270.10214,43922.1151,6040.480421,18447.76551,25371.20135,25366.7961,16887.85727,44608.45033,159810.2027,35814.35421
2019-01-01 20:00,38814.0359,61820.15913,6037.420945,35418.54488,12094.14658,343342.8849,2433.089523,11336.60544,123891.7756,94790.0204,10772.14626,240528.0603,4443.686414,4523.007536,4110.433333,26412.5234,73727.65296,88984.68373,24896.35731,36734.72349,5441.361836,17011.37046,25353.67879,25353.62132,16642.64868,45515.77224,155136.8341,36094.83327
2019-01-01 21:00,32866.21844,49827.44301,4671.057257,29426.44915,12342.41071,283207.3918,2439.358237,10173.7882,124001.5168,73082.78819,8692.241293,241223.6997,4390.603763,4492.823435,3505.137145,21877.25638,59378.41394,73471.25339,26023.07148,30522.65642,4349.297579,14114.14264,25376.42591,25457.66297,16357.90895,45838.8103,140665.8043,36590.72429
2019-01-01 22:00,27770.41075,41663.02064,4144.485205,25119.69379,12450.60711,237895.6205,2425.071641,7905.086916,125293.9241,52982.60361,7196.674445,241414.1492,4343.770943,4485.749187,3054.384665,18618.20392,49675.01077,60744.64388,27316.38229,29439.7961,3535.937221,11971.76893,25392.35828,25674.73727,16097.44062,46638.73685,109495.0402,37135.19371
2019-01-01 23:00,26077.999,40474.64589,4378.265039,25292.28889,12467.03457,220774.2426,2416.534511,6062.521917,126351.6389,54080.29613,6304.076791,241426.9974,4293.148952,4493.909123,2771.054534,18046.9617,48479.4058,55182.50219,28493.08742,29797.4151,3179.499581,10665.70841,25446.74609,25749.77528,15961.21766,46662.03029,86085.0051,37453.74729
2019-01-02 0:00,26509.80776,41531.43589,4450.895667,25866.92904,12265.86053,226380.3575,2415.404478,7468.59914,127093.7382,57447.52031,6534.424573,241549.328,4238.635231,4539.205812,2839.740626,18454.756,49647.29807,56708.16201,29408.84241,30390.11232,3283.77655,10967.10699,25508.78689,25697.75142,15900.8473,45629.1771,94618.00608,37626.34955
2019-01-02 1:00,26790.71561,41484.14762,5006.973912,26476.08822,11311.10362,228408.1895,2348.976444,7741.188344,128900.7387,59078.7462,6697.023007,239410.3881,4101.667402,4572.261005,2826.861984,18884.01317,49391.94535,57375.15901,30758.0494,32038.16071,3357.718401,11225.06073,25295.58312,25748.54397,16644.7281,44312.51293,98045.71897,36099.77643
2019-01-02 2:00,28246.32901,44983.4795,6280.279607,28210.16133,10389.08787,244319.51,2355.76814,7718.760119,129936.1888,66609.46491,7215.305516,240155.5572,4064.234845,4655.163367,3075.849069,20128.85894,53586.46011,61411.64088,30898.18991,35794.4106,3598.503402,12118.39527,25276.79196,25182.42708,16593.51292,42848.17758,98781.70974,36589.40769
2019-01-02 3:00,31737.94394,53865.44995,8663.472085,31491.49875,9531.902379,283888.1788,2358.557142,8398.50788,130536.7111,83026.49618,8448.343641,240284.5395,4077.241821,4745.889654,3694.023899,22516.18916,64517.1399,71441.51251,31322.00102,47388.26846,4203.309822,13769.29922,25233.8302,24528.92221,16622.48013,41741.33595,107833.0141,36934.98403
2019-01-02 4:00,42389.22671,72351.05094,10270.42473,41051.23671,9038.986237,383173.0755,2391.820131,10189.31544,130213.8665,112562.6455,11403.90893,240844.2007,4129.367368,4826.236381,4900.323394,29453.6453,86685.31865,98221.05892,31513.11197,59029.64213,5814.862979,18298.42387,25075.59883,23731.53246,16936.66998,41180.33807,130555.4334,36932.31086
2019-01-02 5:00,48474.01576,78874.776,9852.798617,48560.13879,8697.369792,429059.7798,2436.243916,14062.49748,130365.9826,134476.1988,13473.6515,240777.3869,4176.438518,4882.003771,5237.314534,34888.70137,93916.35329,111534.1658,31825.278,55070.82483,6946.742079,21719.70508,24955.85249,22937.20479,17350.74469,40769.77178,181454.5511,36663.59502
2019-01-02 6:00,45483.85617,74501.63916,9407.936021,46982.41653,8699.5166,405190.7234,2485.122502,15692.85696,130600.387,131115.4221,12818.17656,240295.4233,4257.604425,4896.698743,4956.130844,33733.00901,88623.22801,105466.0264,32498.51637,53835.41375,6626.327393,21239.09653,24856.06088,22108.21851,17711.80601,40337.05314,204512.1399,36392.07628
2019-01-02 7:00,44682.92056,73880.72363,8720.214763,47201.71383,9295.082054,399549.3238,2530.189589,14785.37645,131385.0449,126062.168,12599.68491,235370.544,4514.048176,5028.31678,4930.373559,33840.3233,87989.79492,102138.708,34024.241,51687.19893,6432.941014,20896.96841,25117.64905,22646.87649,17452.39763,41524.82618,193416.9926,34662.9208
2019-01-02 8:00,43183.19766,71076.3237,8168.675933,45303.16774,10140.18617,386037.3623,2523.785748,14455.85405,126480.6462,116971.1463,12054.30267,211514.8752,4483.75212,4912.591139,4741.486806,32486.51225,84670.20962,98849.72276,34177.27851,49784.06566,6199.739792,20190.98975,25182.89837,22267.68824,17783.04476,38656.67381,187143.7943,32435.15205
2019-01-02 9:00,41646.32992,67823.71323,7810.062207,43435.07961,11061.62822,371116.0887,2524.038473,13877.89593,99178.00121,109282.463,11554.65123,180510.9677,4362.069737,4784.040739,4518.257006,31137.65416,80643.95053,95150.57271,28307.87977,47838.41825,5941.891287,19254.21037,25087.93329,22734.60752,18271.91005,33096.14287,179833.9892,30145.88224
2019-01-02 10:00,40715.38738,66230.30418,7612.597688,41802.53302,11395.62224,361761.4942,2460.094658,13206.77441,73843.6859,102285.2777,11061.77472,156368.0702,4234.370618,4692.097053,4421.667189,29977.00884,78935.66066,92816.08319,21255.25659,46658.02547,5718.16979,18431.4737,24829.21449,23612.79092,18439.3324,30498.04894,171783.0104,28606.80746
2019-01-02 11:00,39538.36027,64079.71596,7437.830239,40823.81729,11730.01053,351904.6117,2402.975084,12858.27429,58837.51197,99757.84468,10846.67055,142191.4241,4123.877825,4622.896757,4267.123481,29278.64045,76229.71367,90468.17707,16945.35404,45842.75419,5594.933372,17874.83667,24651.20865,24413.54685,18575.2656,29281.89544,166826.3026,27861.49517
2019-01-02 12:00,38981.18767,63824.77051,7496.842625,40123.28424,12028.85855,347649.6929,2317.261615,12476.99445,46470.82191,99557.97116,10811.10214,134680.9899,3989.714938,4566.009142,4243.512637,28758.57889,75752.65937,88133.68755,12486.3779,46087.83574,5484.968568,17673.90429,24676.22305,25217.89939,18783.57808,28635.74487,162332.6124,27856.52983
2019-01-02 13:00,39229.59379,65247.5306,7830.489572,40590.30627,12305.80127,352444.2599,2203.016127,12392.45729,42807.7008,100197.8888,10980.47551,134651.3295,3964.170249,4460.427201,4344.395335,29095.38066,77514.39516,88846.68435,9096.099369,47135.68441,5543.74286,17690.1961,25217.92857,25926.02695,18822.81918,29871.04789,160884.8184,28507.64668
2019-01-02 14:00,40049.10181,66869.72381,8227.688318,41061.38936,12635.8712,359100.6133,2187.653327,12659.87075,40407.62755,103732.7489,11251.4729,146815.8226,3712.124683,4290.148781,4453.863794,29417.32354,79357.28956,89726.4304,7616.293013,49276.39674,5606.309041,17793.3776,25350.39967,27056.86658,19231.26001,30693.1339,163823.5984,29889.55969
2019-01-02 15:00,41762.40754,68794.15074,8656.662964,42393.41742,12803.77284,372967.4973,2362.975095,12944.53669,45096.8773,108705.4088,11730.79953,174492.6944,3679.173834,4121.064989,4563.332254,30396.36006,81512.94155,93734.1624,7361.549866,50486.7995,5847.094043,18417.89718,25557.76461,27748.18167,19509.80634,30927.92596,167242.6729,34336.59868
2019-01-02 16:00,42946.39931,71991.2489,8951.72489,43185.32435,12761.68195,385532.9988,2513.83467,13425.88092,71197.11536,113418.5555,12047.52773,200471.7891,3785.480557,4106.604452,4786.562054,30985.76317,85545.13908,96835.31514,9687.189987,50059.1572,6012.041248,19017.97905,25727.33174,28241.79279,19659.17284,31124.48594,173432.9427,36498.25466
2019-01-02 17:00,42744.42424,72634.78055,8967.61284,42988.36288,12815.05943,386485.6855,2605.48227,14074.57422,99955.52097,117765.8048,12166.08909,203415.3845,3898.635684,4143.277478,4829.490861,30845.4291,86261.71027,96756.73216,18591.65032,49786.5665,6027.208807,19036.98616,25941.9953,28924.56618,19775.93012,31057.12605,181528.8412,37025.90944
2019-01-02 18:00,42314.93703,71635.55888,8697.517692,42383.26477,12926.85868,381757.5367,2638.510695,14229.84655,103987.4106,119285.8107,12083.09614,203279.8283,4046.845398,4241.271011,4754.365448,30416.17193,84992.8646,95913.40261,21278.97399,48273.56304,5985.49802,18749.16409,26235.03676,29500.24591,19823.33652,30836.87562,183605.51,37410.23884
2019-01-02 19:00,41205.23495,69799.54045,7812.331915,40722.29076,13319.21129,370898.1538,2650.469112,14105.62868,103874.5798,115207.746,11624.09431,198937.6515,4215.463683,4338.314718,4644.896988,29240.6677,83025.26306,93538.66328,22570.72076,43984.6359,5797.799475,17950.86515,26488.64024,29628.92934,19676.62985,31046.41066,182389.2248,37819.63174
2019-01-02 20:00,38066.496,63818.60248,6037.420945,36837.88576,13234.79176,339104.5707,2749.485298,13753.67807,104805.4884,104095.4226,10438.48073,197513.3565,4351.332293,4457.768047,4267.123481,26447.19417,76015.93,85651.61536,24140.72213,36824.75345,5221.432229,16471.02526,26747.49421,29739.70001,19429.41227,31715.17293,177486.075,37955.93568
2019-01-02 21:00,31925.98969,51219.36292,4632.472236,30618.3706,13319.95533,276922.5655,2814.421694,12482.1702,105981.575,79174.09512,8255.258001,201137.3168,4474.599949,4566.414238,3453.622576,21935.041,61171.82139,70239.76791,25902.52471,30590.17889,4169.182814,13400.01807,26892.09702,29812.87402,19255.80378,33986.34428,161206.1664,38130.15006
2019-01-02 22:00,27008.94154,43688.19214,6023.802702,26126.83696,13491.25832,232312.3369,2826.238734,9870.144532,108209.952,60477.86089,6700.410474,202904.4103,4569.17567,4604.066564,2989.991453,18672.68656,52485.87011,57907.98995,27203.38675,31745.56335,3382.365685,11227.77604,26994.6509,29819.96701,19178.46287,34338.64079,126433.194,38300.82447
2019-01-02 23:00,26911.43634,41887.12591,6275.740193,26486.24087,13613.50545,228586.6885,2843.484326,8155.247895,109898.3012,60616.48285,5406.397936,204778.1649,4645.924602,4643.684647,3112.338555,16597.39328,50947.81538,56320.99708,28394.93327,31878.10745,2845.813281,9623.03223,27106.06722,29874.84988,19098.73939,34632.35927,103465.4444,38362.18063
2019-01-03 0:00,27357.17441,43114.56488,6337.022285,27095.40004,13666.05796,234786.4165,2836.61846,8784.963461,110969.8598,63991.76645,5658.764255,204457.8083,4663.445691,4666.209769,3187.463968,17048.1133,52404.7115,57957.82306,29235.31231,32415.78636,2963.361864,10014.0358,27210.98476,29909.87099,19030.00901,35816.38452,105282.9616,38374.89922
2019-01-03 1:00,27918.99011,44263.87541,6922.606723,27722.83399,13555.40419,240429.8916,2814.498042,9067.904154,110175.6415,65677.79637,5795.956684,201072.2117,4660.921126,4662.32953,3262.589382,17441.04871,53808.16169,59184.48422,30043.83392,33953.79814,3027.82399,10239.40591,27119.19775,30217.27301,19472.72933,38442.57722,109216.8841,38104.22342
2019-01-03 2:00,29553.36306,47886.56799,8302.588653,29481.27347,13443.67773,256885.0116,2834.507759,9300.812651,109624.2575,73567.96505,6285.44572,198475.2235,4640.548012,4622.781834,3466.501218,18619.85491,58408.46952,63081.05005,30581.31448,37252.39575,3261.025212,11048.56607,27136.80466,30174.39912,19633.25747,37209.38606,111915.5169,38322.73367
2019-01-03 3:00,32736.21151,54323.94055,11319.02942,32880.38166,13586.16099,291615.5264,2876.142148,10080.6248,110053.3796,90979.52831,7464.284368,198682.0718,4579.648042,4589.262767,3805.638799,20985.72227,66266.99882,72708.42349,31421.14253,49006.30686,3863.935687,12666.88639,27136.8242,30151.96133,19792.52342,35593.71987,121193.147,38218.53627
2019-01-03 4:00,42505.30434,71582.10258,12624.11101,42821.85937,13485.10127,384833.5316,2890.492562,11626.44713,110885.8744,123025.3799,10367.34391,202867.7397,4570.38858,4590.9629,4786.562054,27701.94588,87269.26478,98491.3077,31820.86424,63118.5027,5481.176679,17022.23167,27098.78231,30316.62557,20067.66138,36635.77274,141809.527,38226.11542
2019-01-03 5:00,51835.62375,84384.88729,11961.35653,50832.30251,13568.21763,455649.9086,2887.600588,15767.04263,111640.9908,146849.0149,12264.32564,205990.1206,4587.16862,4612.016402,5619.380922,32833.21995,102964.5491,117638.7217,32775.06291,58166.85504,6561.865266,20226.28868,27132.58478,30507.36239,20353.85059,37560.73667,196870.6207,38046.48502
2019-01-03 6:00,49460.67556,82147.94659,11684.45227,49084.01568,13549.49102,439800.8551,2865.898616,18706.86544,112332.5295,143148.1309,11722.33086,208248.0466,4628.426037,4656.26191,5531.376866,31778.23793,100541.6675,113115.4087,32945.87422,56391.26421,6277.473533,19924.8901,27247.39635,30734.91923,20654.5082,38162.27044,234290.3956,37145.81507
2019-01-03 7:00,48682.95548,81432.45452,11194.19553,49283.00768,13728.82161,434771.7487,2927.464137,18071.97413,114060.0101,139176.4504,11381.89039,205980.136,4848.788376,4862.045689,5593.623637,31687.43353,99595.47685,109874.3399,34955.20715,53930.44537,6021.520972,19408.98261,28132.47752,31175.06246,21147.96542,38927.4981,225112.9708,31136.72984
2019-01-03 8:00,47062.51185,78443.01354,10713.01762,47289.02665,13622.18848,421388.4726,2894.925845,17711.39727,110911.082,128676.6427,10860.22041,177537.3027,4823.548719,4808.806359,5436.93349,30442.58776,95868.119,106734.854,34855.37312,51957.2888,5797.799475,18681.28153,28403.11373,31358.0543,21313.79489,36150.21056,217728.8756,26967.81997
2019-01-03 9:00,45086.87069,75081.43445,10358.94331,45319.41199,13473.72034,403654.8015,2905.322649,17047.17674,85740.29117,120182.0178,10369.03764,147426.3298,4782.946417,4749.769858,5190.092846,29126.74946,91691.41955,102063.9583,27863.48583,49901.60477,5538.055025,17744.50215,28626.59635,31168.01314,21374.67444,32246.48646,209417.0173,24095.88423
2019-01-03 10:00,43283.02442,71736.30345,10095.65728,43621.88842,13308.56265,386591.5395,2922.75298,16310.49579,59637.31984,113410.4961,9923.585685,126113.562,4738.877499,4716.592313,4956.130844,28013.98281,87578.06341,98021.72648,19738.51403,48468.62795,5327.605142,16973.35623,28817.14422,30755.24701,21152.16995,30044.4555,200372.6237,21588.26473
2019-01-03 11:00,42210.46717,69482.91465,10109.27552,42555.85987,13165.19219,377855.4649,2945.872854,15618.67129,45555.22492,110299.5614,9708.481506,113081.2648,4700.275864,4703.059415,4848.808825,27322.21839,84598.9484,96039.90205,15295.23759,47708.37498,5202.47278,16460.16405,29039.32208,30506.51075,21031.21272,29080.22962,192152.3324,19501.57982
2019-01-03 12:00,41560.43248,69670.01171,10309.00975,41830.96045,13147.57827,373490.5409,2974.277946,15151.12905,34044.43946,110663.847,9735.581245,106770.1702,4685.056472,4713.30319,4803.733577,26912.77309,84832.52685,93410.24719,10995.35123,47655.8575,5119.051205,16278.23878,29308.19963,30573.52596,21082.56904,28590.0007,186787.8926,18097.93276
2019-01-03 13:00,41544.18161,70091.49411,10594.99285,42295.95195,13394.3902,375609.698,2919.604993,15154.57954,31325.44757,111814.7317,9869.386207,105454.2326,4619.728501,4663.239172,4799.440696,27209.95113,85264.05315,93718.82914,8681.708226,49111.34181,5166.449827,16362.41315,29322.23111,30733.52686,21241.52832,27924.24988,185792.7502,17291.03358
2019-01-03 14:00,42085.10334,71300.42898,10985.38247,42817.79831,13694.84013,378926.4591,2948.072171,15271.89642,29206.02051,115391.5007,10147.15853,116590.149,4689.551483,4707.78801,4818.758659,27543.45092,86679.38021,93670.91268,7025.87994,51542.15067,5234.703843,16560.63024,29637.75411,31789.65228,21856.24843,27712.85898,187323.4728,19333.73335
2019-01-03 15:00,43751.97802,73738.85883,11446.13302,44247.29184,14000.80559,393362.0493,2973.802475,15542.76037,32663.38712,120446.3667,10582.44809,147110.4767,4759.801937,4741.635764,4966.863046,28529.09141,89593.17243,97532.97867,6911.158667,52922.61001,5466.00912,17228.59467,30043.77628,32584.04224,22300.70375,26898.62877,190514.4938,26041.20166
2019-01-03 16:00,44924.36202,75891.50305,11611.82164,45045.29036,14188.5258,403978.5904,2990.289553,16127.61949,57804.27237,125473.8306,10933.05096,175777.6961,4800.577494,4765.734643,5080.624386,29097.03165,92291.20151,100553.6318,9493.874845,52114.84123,5648.019829,17587.0146,30521.13879,33100.85577,22491.12121,26372.47015,198005.705,29312.98926
2019-01-03 17:00,44708.45764,76183.45671,11532.38189,44813.80987,14392.45685,405286.1996,3007.276404,16662.44641,91142.341,128378.4443,11070.24339,178174.8612,4835.740709,4785.839181,5082.770826,28993.01934,92550.51318,100766.3808,19958.86349,52039.81626,5672.667113,17483.83311,30993.10626,33631.90411,22619.38709,25866.83502,205092.6396,30099.52332
2019-01-03 18:00,44174.50057,74999.19398,11169.22875,44206.68123,14578.15213,399541.0215,3030.75869,16755.60981,97387.90928,129627.6539,11031.28752,177288.8035,4860.697525,4803.536001,4975.448807,28608.33888,91042.15063,99742.88542,24538.34068,50686.86607,5648.019829,17244.88648,31438.85692,34123.83694,22697.762,25580.75923,206597.4471,30448.83233
2019-01-03 19:00,42447.26552,71588.27061,10131.97259,42501.03554,14509.18928,382442.4749,3105.64478,16560.65677,97887.63992,125362.6107,10631.56637,174619.3102,4948.741403,4849.930983,4715.729521,27568.21576,86922.85606,96116.56837,24327.64278,46567.99551,5484.968568,16821.29929,31365.28836,33900.19622,22652.54785,24564.32357,205115.0994,30751.01594
2019-01-03 20:00,39048.5127,65481.91593,7978.020535,38492.76818,14575.171,348442.5607,3119.831295,15867.10702,98483.51961,113067.165,9542.495605,173054.3622,4976.438118,4862.672368,4337.956014,24946.44509,79693.80089,87401.52417,24671.63695,39635.68879,4938.93644,15306.16046,31596.11815,34257.13943,22591.6068,24603.15126,197326.7276,31356.30888
2019-01-03 21:00,33198.20045,52500.25819,6543.565633,32049.89465,14613.12801,285546.5593,3129.900905,14442.05207,99960.79234,85937.55739,7369.435281,170995.8626,5021.988071,4891.916533,3683.291697,20454.10379,63788.69185,71886.17718,25466.9558,32903.44863,3863.935687,12216.14616,31899.74433,34517.30135,22613.85782,24796.61851,178866.4896,31806.2549
2019-01-03 22:00,27967.74271,43996.59389,7873.614007,27355.30796,14744.06,239089.0733,3143.675615,11388.36288,101569.3625,66696.50661,5856.931097,170636.9793,5061.030864,4959.037559,3198.19617,17269.34584,53533.01419,59360.81676,25978.16591,34528.98953,3075.222613,10144.37032,32233.22848,34671.41655,22775.33787,24913.03759,140114.675,31796.92684
2019-01-03 23:00,29848.20022,43951.36164,8118.742376,27483.23138,14952.8752,243588.9094,3152.146055,9347.39435,102164.6612,64346.38078,4932.152503,169602.5944,5079.840056,5034.016776,3316.250391,12608.60365,52224.57896,59816.98138,26564.63772,34303.91464,2610.716114,8979.505526,32572.65672,34825.32544,22973.39,25123.79624,113136.9851,31116.67571
2019-01-04 0:00,30094.28478,45509.81849,8332.094846,27858.87954,15190.7417,249518.8132,3158.918008,8398.50788,102416.6088,68003.74395,5162.500284,167899.227,5076.392677,5120.032736,3393.522245,13127.01422,54293.1339,61411.64088,27200.61395,34811.58357,2726.368753,9329.779555,32927.67064,34957.96664,23138.0541,25333.89293,104073.5871,29964.31053
2019-01-04 1:00,30602.70478,46636.51289,8915.409576,28593.93161,15333.98413,255151.9105,3097.548545,8736.656513,104190.3507,69725.2353,5292.917779,167909.4424,4917.818809,5160.084954,3472.940539,13477.02391,55629.28183,62691.96847,28091.1973,36107.01462,2788.934934,9552.434364,33299.53157,34723.95479,23363.32793,25118.65002,108594.92,29451.06046
2019-01-04 2:00,32267.2579,50028.93216,10195.52439,30236.63085,15405.28376,271640.2395,3146.259389,8947.136785,103863.612,78071.56696,5721.432402,166440.0376,4881.674742,5176.291891,3694.023899,14408.18175,59883.18094,66816.61661,29085.00578,38982.9716,2997.488872,10315.43438,33603.93498,34922.25,23310.03366,26090.0696,111148.4279,28057.35061
2019-01-04 3:00,34957.93723,56377.89622,13559.23035,33649.95275,15340.65684,304685.3914,3213.339429,9645.862276,102664.3036,96266.50549,6800.340762,163295.5161,4885.050199,5164.109237,4024.575718,16704.70757,67844.64311,76401.82357,30296.91778,51049.48673,3577.648009,11836.00381,33914.25989,35108.45756,23361.39748,27631.05339,119771.2682,27587.9994
2019-01-04 4:00,45142.58795,73880.72363,15935.6137,43822.91095,15332.07957,400912.9734,3307.536501,11126.12517,102816.7024,129722.755,9444.259051,163058.1535,4909.761811,5156.688731,5102.08879,22836.48104,89238.8458,103578.1182,30997.9942,67522.46812,5139.906598,15906.24233,34190.89891,35225.14581,23478.25245,28896.19022,140054.2063,27345.80223
2019-01-04 5:00,56657.48825,87113.21479,15275.12893,53173.50427,15351.16639,480033.7064,3396.910626,15070.04239,103920.6629,154644.0825,11236.22929,161822.0222,4930.083671,5160.994233,6001.44731,27551.70587,105284.4978,124444.7745,32084.7771,61835.57581,6209.219517,18925.65876,34440.60022,35326.50556,23722.41966,30047.61275,194265.2824,26699.30469
2019-01-04 6:00,53463.03204,85351.21278,15084.47353,50962.25646,15385.22291,461596.417,3475.207668,17885.64733,105954.6106,150648.2238,10741.65906,163192.345,4950.302836,5177.698989,5898.418172,26734.46627,103756.3405,119340.7141,32099.92262,59547.31439,5949.475067,18618.82957,34647.73864,35410.22596,23747.85441,31594.70102,231323.9727,25902.13391
2019-01-04 7:00,52573.87744,84761.13743,14580.59855,50988.65336,15314.34163,458568.1602,3485.784287,17390.50112,106225.0577,146753.9138,10428.31832,166574.5217,5017.404954,5222.472946,6031.497476,25955.19942,102271.7317,116873.9752,32584.79935,56973.9581,5668.875223,18157.22814,34811.76648,35468.95859,23232.50597,33869.75138,223333.4626,22533.48245
2019-01-04 8:00,50110.71026,81432.45452,14017.71119,48998.7334,15244.87717,440141.2486,3525.544704,16997.14454,102077.4126,135706.0657,9940.523021,149582.2505,4995.436105,5185.512877,5758.899547,24948.09608,98376.11815,112295.079,32621.67687,54855.75327,5452.737505,17459.39538,34974.42315,35296.43847,23132.72476,33666.55824,215769.6889,19070.36602
2019-01-04 9:00,48083.99494,77702.84934,13413.96909,47075.82094,14967.57319,421689.4303,3518.711896,16339.82501,77217.62393,126900.3473,9501.845996,123834.8632,4976.430972,5139.708126,5501.326701,23873.30218,93659.02109,107468.9341,26300.03187,52645.01765,5208.160614,16590.49857,35101.0046,34779.03951,23028.85172,32249.68994,207478.5628,17108.69434
2019-01-04 10:00,46314.97195,74335.10221,13114.36775,45315.35093,14530.84862,405400.356,3506.420665,15575.54009,55055.84997,119914.4452,9091.962443,105048.7911,5006.303394,5126.061666,5295.268424,22895.91665,89411.06042,103641.3679,18866.52634,50906.9393,5010.982346,15873.6587,35270.7354,33963.17964,22681.74315,31423.05117,198024.7095,15322.32942
2019-01-04 11:00,44891.86028,72254.41839,13075.78273,44174.19274,14245.27899,395157.4174,3505.171471,14907.86906,40956.08045,116830.9124,8883.633199,92740.61068,5064.447512,5155.863784,5147.164038,22202.50123,86746.68248,101130.5459,14560.70202,50261.7246,4882.058093,15406.62666,35547.7274,33407.27036,22363.43329,30988.23942,189844.1548,13819.86954
2019-01-04 12:00,44155.92815,72034.42514,13209.69545,43272.63716,14161.07875,389337.5188,3508.167652,14509.33674,31123.18894,117112.992,8907.345471,85563.61205,5169.511233,5192.778585,5078.477946,21976.31572,86610.09847,98194.2257,10257.71662,50159.19049,4804.324353,15238.2779,35958.21416,33339.85969,22221.03767,30638.37014,184977.2862,12187.9059
2019-01-04 13:00,44223.25317,72694.40489,13448.0147,43863.52156,14361.57364,393081.8473,3390.799348,14471.38129,28041.9108,118539.5087,9032.681764,74955.37486,5362.268953,5269.638208,5129.992515,22202.50123,87245.51104,99003.05541,7975.953997,51784.73139,4846.03514,15303.44516,36108.07006,33902.018,22409.27992,30020.69626,183529.4922,10188.35307
2019-01-04 14:00,45372.42165,74036.98052,13958.6988,44387.39845,14603.02968,399127.9831,3423.634595,14611.12638,26647.8805,122319.375,9290.129285,85594.96888,5358.958994,5277.195782,5194.385726,22552.51092,88846.90907,99616.38598,6142.397843,54488.13094,4910.497267,15488.08573,36513.47472,34833.29246,22755.92958,31239.56545,185150.054,11734.51634
2019-01-04 15:00,47101.97824,76695.40362,14315.04282,45936.69328,14937.05373,413686.0319,3460.232308,14890.61658,30090.30076,127674.0513,9686.462968,111970.6371,5297.810587,5286.223086,5327.46503,23501.82964,92215.98133,103348.1192,5913.215763,55891.09778,5132.322819,16137.04304,36838.49578,35505.61869,23041.50813,33811.03244,188437.825,18529.18527
2019-01-04 16:00,48190.78636,77996.85901,14412.64023,46537.73033,14936.4809,422071.3352,3482.219497,15501.35442,52165.44389,133030.3395,10004.8849,141015.7912,5281.648427,5283.262902,5398.297563,24053.26,93744.13867,106008.4406,7799.136956,55128.34397,5314.333528,16462.87935,37161.38755,35737.17257,23112.75793,39502.80683,196219.2861,21112.98717
2019-01-04 17:00,47403.78007,77741.91356,14242.41219,46578.34095,14885.1998,419991.6139,3503.8356,15872.28276,82859.45223,135852.7471,10152.23973,150631.6019,5297.900956,5274.614617,5351.075874,24120.95055,93344.28403,105561.8593,18150.86895,55083.32899,5352.252426,16381.42027,37497.36788,35936.08005,23219.63414,41401.04763,201801.4133,22057.98421
2019-01-04 18:00,47164.66016,76561.76286,13631.86098,45778.3119,14790.31622,415178.3668,3524.416777,15884.3595,89873.37186,136868.2336,10118.36506,158358.5785,5347.989389,5268.883303,5258.778938,23858.44328,91865.61365,104731.9463,22369.10451,53790.39877,5338.980812,16153.33486,37852.26613,36080.90735,23332.15284,42962.90329,202499.3952,22704.18589
2019-01-04 19:00,45767.08557,73985.58023,12360.82499,44017.84189,14767.28633,400483.3303,3450.401176,15704.9337,92900.76842,132309.8276,9737.274979,151399.2887,5468.267446,5425.064217,5031.256257,23108.89424,89165.6051,101410.3779,23094.00639,49854.08896,5183.513331,15756.90069,38511.25139,36654.21869,23432.12278,43630.57832,201051.6011,21078.79534
