date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
28/08/2019 3:00,3453,4987,547,2978,1808.596484,33767,45.736517,1734,1971.66971,15448,842,3998.201003,16.54925,7.910646,311,2438,6699,10112,617.160511,3402,729,1083,1303.455058,2414.968981,4001.411474,1422.022333,20571,414.751748
28/08/2019 4:00,3879,5560,537,3770,1925.509192,38402,35.094035,2789,2243.507531,18318,1000,4304.7704,12.956999,12.50255,345,3042,7546,12166,724.929835,3207,918,1407,1234.080579,2675.025836,4090.988104,1513.334068,33094,441.790362
28/08/2019 5:00,3702,5206,428,3610,1928.372225,36251,27.540133,3182,2392.95513,17557,943,3153.274469,7.140434,9.902479,331,2901,6973,11574,797.438523,2615,868,1349,1153.601037,2614.57737,3970.544306,1752.684716,37915,75.343311
28/08/2019 6:00,3123,4706,395,3068,1389.598248,30708,17.637304,3100,1615.5119,14991,790,684.677415,8.42873,8.195372,324,2463,6084,9220,848.298872,2528,722,1110,1068.359956,2081.12926,3484.501155,847.867725,36993,0.389759
28/08/2019 7:00,2991,4495,388,2951,533.846422,29630,68.861013,2796,200.62433,14480,767,334.355518,49.254377,21.18628,293,2372,5973,8933,10.056003,2285,694,1071,1092.612417,1503.85182,2867.929875,264.995828,32574,0
28/08/2019 8:00,2702,3995,345,2611,40.225491,26561,69.338519,2551,10.647947,12698,677,27.317002,27.279344,24.320505,266,2099,5264,8162,0.949301,2182,624,967,1065.905237,870.878773,2289.67953,38.157246,29830,0
28/08/2019 9:00,2552,3753,341,2425,20.5874,25088,77.694656,2346,0.065908,11640,627,2.522766,25.63264,20.440555,253,1960,4976,7918,0,2092,591,926,1045.065757,521.443101,1756.42286,2.558933,27550,0
28/08/2019 10:00,2427,3517,292,2337,3.820744,23772,91.541997,2199,0,11075,591,0,11.941759,17.002116,237,1894,4670,7646,0,1822,566,899,970.276763,451.621905,1343.210328,0,25770,0
28/08/2019 11:00,2243,3399,314,2114,0,21988,101.579419,2094,0,10240,535,0,4.239753,10.607397,235,1708,4411,6663,0,1753,505,789,894.278966,463.600852,1094.116071,0,24667,0
28/08/2019 12:00,2192,3364,283,2043,0,21463,112.891472,2024,0,9988,510,0,1.325152,14.01078,239,1657,4331,6474,0,1631,487,778,806.636791,457.480071,979.092363,1.102508,23572,0
28/08/2019 13:00,2113,3325,287,1911,0,20640,76.999743,2017,0,9349,488,0,1.663653,10.893621,246,1543,4142,5982,0,1739,461,703,852.885915,474.330515,993.033841,4.032375,23323,0
28/08/2019 14:00,2250,3529,300,2039,0,22045,62.868915,2054,0,9910,513,0,6.955262,18.660906,260,1660,4434,6479,0,1892,492,761,813.413382,500.278631,1053.278357,10.553082,23613,0
28/08/2019 15:00,2424,3727,295,2160,0.593573,23704,15.034072,2165,0,10357,536,0,10.128349,18.871664,269,1769,4767,7226,0,1961,531,837,868.327674,533.507523,1105.521647,30.332197,24873,0
28/08/2019 16:00,2536,3931,317,2281,9.525228,24832,10.777179,2290,0,11175,578,2.422998,15.283859,23.703688,287,1858,4929,7343,0,2131,556,857,1041.984563,631.247783,1249.928766,21.829429,26474,0
28/08/2019 17:00,2708,4183,326,2483,75.169871,26588,82.82878,2448,0,12294,645,19.454231,164.374004,111.378584,304,2012,5202,7784,0,2207,603,913,1471.423173,966.484253,1636.519363,38.363203,28295,1.725388
28/08/2019 18:00,2811,4324,308,2554,475.466961,27680,152.79131,2613,0.170301,12582,660,527.12158,298.868996,292.884983,300,2072,5560,8192,0,1987,618,951,1971.369712,1857.831777,2289.16807,810.442437,30262,73.208848
28/08/2019 19:00,2592,3944,234,2333,776.561836,25399,169.792683,2585,36.634638,11505,597,1304.110783,369.815228,379.189943,269,1889,5090,7512,0,1496,559,861,2088.156911,2331.838308,2841.849592,2591.399244,30041,138.267343
28/08/2019 20:00,1961,3036,152,1780,923.381224,19207,177.718487,2355,527.699542,8981,467,1733.111718,428.439864,459.145111,208,1422,3895,5479,79.083897,909,418,637,2318.096437,2610.019251,3147.400723,2915.155858,27540,191.342457
28/08/2019 21:00,1275,2014,146,1121,1090.011884,12319,194.783869,1763,916.90843,5846,289,1775.838475,473.759003,528.415979,143,885,2545,3377,154.791273,621,256,402,2520.581186,2854.15361,3427.217855,2909.395147,20498,234.606165
28/08/2019 22:00,1100,2196,171,785,1233.734181,12533,216.03494,1167,1001.300194,3874,219,1834.397231,508.712901,590.257927,153,636,2824,2680,189.826386,689,192,361,2665.607974,3044.873536,3620.292863,2581.371544,13469,268.010063
28/08/2019 23:00,1166,2210,181,849,1385.145422,13071,234.214162,1137,864.108777,4250,238,1902.406073,535.310546,641.910718,155,683,2828,2911,173.467174,678,207,387,2814.037801,3236.648953,3808.641748,2273.818672,12118,293.080336
29/08/2019 0:00,1179,2361,237,841,1513.409517,13460,245.520485,1188,810.828,4217,241,1958.43847,555.822128,679.052355,166,673,3012,2820,202.423233,809,207,382,2925.768437,3424.05929,3964.892083,2205.795239,12772,313.820595
29/08/2019 1:00,1412,2803,338,1058,1385.622783,15999,306.452122,1251,829.695306,5160,298,2014.530223,584.747223,690.607708,196,857,3601,3425,450.049117,1326,251,475,2868.935961,3556.643928,4068.803529,2181.666287,13337,389.111152
29/08/2019 2:00,2049,3612,523,1612,1516.234396,22674,296.891622,1456,775.302696,7819,467,2283.823273,578.478271,688.784469,250,1318,4658,5548,494.671378,2602,398,710,2931.718378,3737.404869,4023.676354,2357.932272,15454,391.333148
29/08/2019 3:00,3424,5041,575,2846,1651.738324,36442,292.697177,1976,839.729886,14185,849,2460.829042,604.555686,696.55952,337,2410,6559,10829,620.395457,3299,741,1237,3001.243508,3891.416923,4071.254856,2352.735559,21535,378.147357
29/08/2019 4:00,4292,6396,581,3575,1758.132189,46136,265.290397,3026,1066.15321,17431,1010,2482.338038,570.124988,676.052912,434,2990,8455,13703,715.926395,3113,933,1611,2874.350668,3954.458551,4266.743267,2587.600909,34463,389.030066
29/08/2019 5:00,4143,6294,444,3424,1687.198731,44582,166.883217,3806,1247.433419,16632,952,1474.202955,390.506536,537.120268,430,2856,8297,12956,806.753462,2520,883,1554,2361.610005,3545.993955,4156.121452,2585.312281,43108,72.126599
29/08/2019 6:00,3569,6124,421,2906,1075.994191,39532,82.376712,3725,926.367551,13946,797,302.169388,118.970084,323.256809,419,2428,8070,10515,889.711078,2436,735,1331,1734.817679,2583.353569,3469.400853,640.803687,41912,0
29/08/2019 7:00,3379,5616,398,2797,231.54647,37037,4.025012,3379,155.688112,13425,774,110.526189,58.616309,113.672963,385,2339,7445,10149,26.973009,2213,706,1270,1193.863953,1468.086117,2712.366166,344.253155,37174,0
29/08/2019 8:00,3037,5031,384,2477,1.176274,33394,1.5564,3115,76.055659,12040,684,18.943669,28.467879,47.126311,344,2067,6645,9161,0,2126,635,1133,722.877168,702.950882,2045.091637,57.452855,34317,0
29/08/2019 9:00,2829,4557,379,2302,0.255016,30956,0.239676,2831,22.579147,11239,633,0.020548,8.671382,8.254148,312,1926,6064,8793,0,2043,601,1063,466.083171,318.416043,1568.577364,4.84836,31380,0
29/08/2019 10:00,2703,4293,326,2220,0,29484,0.018936,2601,0,10792,597,0,0,0,293,1862,5716,8469,0,1764,575,1034,322.058067,166.266876,1218.22765,1.757946,28998,0
29/08/2019 11:00,2508,4431,315,2005,0,28139,0,2470,0,9668,540,0,0,0,302,1682,5846,7377,0,1699,514,935,243.643558,121.038056,1026.46492,1.158938,27642,0
29/08/2019 12:00,2446,4332,295,1941,0,27454,0,2424,0,9354,515,0,0,0,295,1633,5717,7188,0,1574,496,912,188.558612,108.62469,952.031318,1.84034,26666,0
29/08/2019 13:00,2366,4534,309,1810,0.388563,27317,2.005665,2367,0,8761,492,0,0,0,308,1519,5913,6604,0,1680,470,847,151.759854,139.836567,954.087175,2.613009,26032,0
29/08/2019 14:00,2489,4696,348,1938,0.279864,28638,2.787368,2432,0,9296,518,0,0,0,318,1639,6156,7113,0,1840,501,914,147.321531,144.044114,987.022705,2.999411,26567,0
29/08/2019 15:00,2658,4940,352,2052,0.092465,30530,2.114565,2521,0,9851,541,0,0,0,334,1741,6508,7795,0,1893,540,979,179.236887,163.10018,1057.513292,4.727937,27628,0
29/08/2019 16:00,2811,5311,372,2163,0,32452,5.533072,2681,0,10320,583,1.140976,0.810921,0,358,1830,6942,8038,0,2050,566,1015,397.604102,236.013184,1238.698046,7.08123,29505,0
29/08/2019 17:00,3029,5623,390,2351,0,34786,52.084281,2862,0,11278,651,16.77398,54.351446,69.170473,379,1981,7319,8655,0,2129,614,1083,1163.429332,588.146147,1658.473061,20.910478,31449,1.367845
29/08/2019 18:00,3064,5428,372,2422,217.435034,34691,136.822086,3055,0,11649,666,705.571437,225.176292,315.763314,366,2042,7091,9002,0,1913,629,1116,1946.889738,1627.658291,2274.594053,605.259272,33667,52.441502
29/08/2019 19:00,2815,5111,280,2210,441.624027,32006,157.401729,3001,135.54302,10569,602,1353.261056,309.581272,438.963481,346,1861,6682,8123,4.849738,1434,569,1024,2169.835422,2124.652179,2712.013465,1238.695749,33280,66.728453
29/08/2019 20:00,2127,3743,189,1684,626.093225,23819,177.73371,2781,328.341263,8146,472,1413.330168,419.064571,601.326269,255,1401,4868,6046,60.296731,870,426,762,2489.324391,2326.235659,2887.891883,1254.553641,30643,83.133606
29/08/2019 21:00,1385,2549,178,1061,731.579726,15539,201.011872,2052,545.152547,5200,292,1354.441505,511.30513,735.183005,176,874,3305,3709,72.223963,639,261,485,2817.14501,2545.924503,3087.582352,963.971061,22611,104.214281
29/08/2019 22:00,1140,2712,198,806,743.653308,16407,221.373154,1359,718.910379,3996,227,1404.370257,577.246859,852.87525,203,635,3269,3040,80.486589,698,198,347,3094.720984,2744.716784,3321.832468,934.380978,14751,116.822202
29/08/2019 23:00,1209,2740,196,876,769.390229,17002,248.728758,1120,813.920642,4327,244,1533.547969,641.127931,934.840918,207,689,3272,3317,94.637147,684,213,374,3383.320497,3001.41903,3551.164414,981.70691,11633,129.179065
30/08/2019 0:00,1241,2914,230,862,800.018988,17821,286.818969,1161,782.342524,4325,246,1729.681077,681.162326,982.794288,220,673,3476,3275,92.081777,819,211,367,3662.602681,3192.661815,3698.874015,1048.341433,12184,139.241503
30/08/2019 1:00,1467,3381,345,1084,865.155603,20552,350.535109,1222,833.616269,5413,304,2128.775036,638.542016,1004.732775,254,860,4055,3945,69.667941,1336,255,454,4002.446228,3317.970769,3887.261427,1010.941339,12718,159.289424
30/08/2019 2:00,2103,4428,623,1682,1019.386948,28268,360.537824,1408,812.091073,8076,478,2377.115261,673.179366,1045.048336,327,1351,5295,6279,91.75136,2607,405,686,4250.616324,3487.18659,3925.100717,1093.730706,14632,180.352766
30/08/2019 3:00,3468,6317,744,2929,1320.610678,44040,370.65262,1923,812.235413,14356,867,2587.938686,720.695392,1058.34383,455,2433,7542,11844,50.463205,3281,754,1210,4441.738856,3635.408967,4130.721514,1193.075902,20535,193.068375
30/08/2019 4:00,4372,8028,715,3703,1359.889021,55772,314.263199,2961,810.940108,17177,1032,2784.899422,653.21189,1006.216127,580,3043,9734,15190,46.091467,3135,949,1587,3908.490583,3638.121538,4357.269322,1308.433274,33005,201.625563
30/08/2019 5:00,4232,7920,574,3599,1279.296497,54389,177.456033,3731,848.17348,16403,986,1943.496678,513.853934,731.140934,576,2943,9587,14402,44.589756,2563,906,1526,2758.681649,3213.765008,4125.249328,1417.123864,41404,37.023793
30/08/2019 6:00,3709,7560,553,3059,711.178418,49362,38.687652,3655,429.332931,14021,831,462.053553,338.521387,382.408674,550,2502,9212,11900,51.510893,2473,758,1297,1801.464397,2484.175713,3345.537946,852.362591,40251,0
30/08/2019 7:00,3481,6895,502,2931,335.174622,45426,29.245214,3331,59.080233,13487,805,113.592106,260.489927,143.377761,502,2399,8431,11422,13.597963,2230,726,1239,1052.798955,1795.340933,2448.730494,249.736147,35904,0
30/08/2019 8:00,3133,6170,471,2603,212.26063,41186,0.034117,3058,3.537751,11924,708,22.947749,35.13376,0.529197,449,2130,7504,10336,0,2126,652,1110,405.945091,1011.028479,1674.640734,39.816283,33055,0
30/08/2019 9:00,2911,5618,449,2401,129.268993,38063,0.255846,2771,0,10969,652,7.347218,2.126858,0,409,1971,6873,9866,0,2038,615,1047,216.533778,384.140582,1114.377092,9.567403,30164,0
30/08/2019 10:00,2781,5291,395,2304,84.115307,36131,7.894613,2549,0,10510,614,0.003963,0,0,384,1894,6469,9508,0,1784,589,1018,130.079272,140.153863,865.851427,3.698165,27904,0
30/08/2019 11:00,2608,5420,383,2087,78.54403,35305,43.246644,2417,0,9609,560,0,0,0,391,1713,6623,8362,0,1701,528,913,91.289652,60.38197,759.099897,0.060669,26571,0
30/08/2019 12:00,2531,5320,359,2005,64.397862,34466,86.788112,2379,0,9273,529,0,0,0,382,1655,6514,8085,0,1588,507,890,78.076859,48.9036,703.911062,0,25666,0
30/08/2019 13:00,2474,5498,373,1897,0,34968,18.611043,2325,0,8762,509,0,0,0,393,1561,6679,7543,0,1688,483,826,79.3316,84.429216,694.293278,0,25019,0
30/08/2019 14:00,2611,5796,398,2010,0,36764,77.862523,2372,0,9266,534,0,24.599595,0,412,1667,7094,8076,0,1849,513,888,99.641157,79.894896,752.566271,0,25388,0
30/08/2019 15:00,2764,6010,417,2125,0,38791,57.580245,2488,0,9684,560,0,86.247441,0,426,1765,7365,8798,0,1923,554,958,169.308518,86.001515,820.967452,2.109509,26603,0
30/08/2019 16:00,2917,6427,461,2272,0.059024,41178,100.660179,2618,0,10307,608,4.43027,107.970481,0,453,1881,7818,9091,0,2093,584,989,419.761069,122.469646,922.517915,8.010946,28223,0
30/08/2019 17:00,3134,6822,480,2462,3.364615,43895,211.389449,2790,0,11338,680,38.568677,331.041633,52.786916,481,2027,8260,9779,0,2157,634,1057,1667.304561,432.785123,1267.326124,55.007794,30043,0
30/08/2019 18:00,3148,6623,434,2520,174.24917,43210,287.616572,2976,0.307626,11628,691,832.410753,654.640061,184.595613,467,2078,8035,10092,0,1949,647,1090,2650.921099,2073.767372,2115.912183,1274.876284,32138,18.593717
30/08/2019 19:00,2902,6222,346,2305,256.594398,40082,405.504204,2920,50.825802,10616,628,1451.130622,934.255652,370.939605,441,1897,7568,9140,13.228139,1455,587,997,3182.499665,2804.955371,2866.298893,2591.458149,31717,26.275934
30/08/2019 20:00,2178,4568,227,1759,290.17453,29500,410.993734,2710,217.654692,8252,488,1573.675543,822.038389,512.407983,329,1432,5519,6797,67.20728,881,438,742,3366.871981,3134.023947,3171.731112,1800.060234,29235,34.904354
30/08/2019 21:00,1414,3086,215,1099,294.558455,19420,433.878543,1994,302.029048,5290,301,1674.585914,738.507922,632.015825,226,885,3726,4176,98.8163,748,267,470,3551.913027,3437.716368,3345.043569,1397.299849,21518,49.711826
30/08/2019 22:00,1077,2874,237,853,307.353946,16691,454.188603,1315,391.096352,4614,233,1730.679624,777.896457,715.173236,201,610,3376,3926,125.839564,774,192,295,3802.938313,3716.994852,3528.117896,1361.743,13991,59.251996
30/08/2019 23:00,1150,2918,241,888,337.12388,17335,488.831903,1021,460.954229,4964,239,1854.980914,849.299971,819.687054,205,637,3393,4179,136.774621,758,199,323,4079.756388,3976.49567,3694.144758,1418.732583,11238,73.022422
31/08/2019 0:00,1170,3096,294,950,394.672304,18132,539.421165,1056,500.914375,4991,242,2066.052427,916.058881,892.6803,218,697,3595,4237,147.85776,921,198,312,4311.979744,4151.736044,3830.783028,1530.632164,11779,85.007153
31/08/2019 1:00,1399,3595,437,1127,373.475572,20964,707.907221,1109,544.020037,6307,298,2452.461642,969.577158,936.531744,251,824,4201,4950,243.1095,1495,239,386,4564.343375,4305.807866,4064.883918,1456.880719,12273,112.12479
31/08/2019 2:00,2041,4716,750,1791,394.667183,28892,745.161386,1283,523.676713,9347,472,2846.940193,984.045159,968.755659,324,1333,5493,7430,234.658181,2799,384,599,4719.988107,4330.756633,4263.747605,1592.715469,14155,131.202393
31/08/2019 3:00,3415,6762,886,3200,435.45043,45143,856.291539,1753,570.711701,16098,843,3220.816557,1033.181908,1009.714549,451,2449,7860,13177,190.58954,3569,714,1105,4867.162155,4505.281863,4498.686346,1798.719149,19896,152.567292
31/08/2019 4:00,4317,8578,847,3931,505.608806,57119,646.387641,2702,586.020604,19208,1026,3468.736576,946.997385,990.55465,575,3019,10124,16960,132.732065,3370,904,1451,4318.485391,4724.888439,4676.245958,2138.346345,32044,163.45047
31/08/2019 5:00,4163,8458,715,3716,562.161699,55666,273.176571,3408,631.955984,18435,967,2616.571124,610.701107,597.966859,570,2837,9963,16208,114.039803,2811,855,1392,3068.14871,3887.160929,4352.442119,2447.674316,40199,16.076535
31/08/2019 6:00,3610,8040,688,3249,526.966709,50426,135.887546,3334,635.190031,15919,825,458.464085,353.950467,260.816578,545,2485,9548,13847,93.792157,2705,719,1159,2116.299715,2732.298238,3382.515229,1278.315221,39042,0
31/08/2019 7:00,3410,7332,610,3150,296.224572,46429,144.716719,3046,98.874131,15326,798,141.745058,199.083046,68.495821,497,2416,8733,13032,23.575133,2449,689,1113,1729.157376,1895.029866,2963.100272,372.011583,34800,0
31/08/2019 8:00,3061,6573,557,2754,203.780821,42104,4.833041,2795,37.049944,13436,708,40.926729,14.2011,21.456867,445,2094,7786,11879,11.538218,2303,624,1004,650.343815,965.512486,2181.46963,116.615064,32059,0
31/08/2019 9:00,2848,5988,528,2635,85.433901,38906,0,2532,13.842497,12237,649,17.795187,2.549562,7.396159,405,2032,7131,11275,0.347023,2201,589,955,175.066444,524.907576,1404.272133,26.701997,29249,0
31/08/2019 10:00,2727,5646,480,2496,79.460367,36962,0,2329,5.691958,11699,611,3.175762,0,0,381,1927,6721,10812,0,1941,562,930,84.730933,284.25723,963.232762,9.24549,27062,0
31/08/2019 11:00,2527,5758,456,2243,35.151013,36033,0,2210,3.528874,10825,555,0.175486,0,0,388,1728,6860,9874,0,1901,500,819,49.691344,190.26468,858.281,4.33625,25782,0
31/08/2019 12:00,2448,5649,436,2070,15.066838,35178,0,2179,3.599388,10438,536,0,0,0,380,1571,6747,9595,0,1780,487,799,36.267434,206.294706,810.984821,1.940218,24867,0
31/08/2019 13:00,2367,5828,451,1973,18.522304,35623,0,2132,16.002008,9903,514,0.484646,0,0,390,1495,6911,9286,0,1903,462,732,39.574045,194.091,841.097676,2.339601,24243,0
31/08/2019 14:00,2500,6129,466,2139,39.160587,37425,0,2175,22.149162,10493,545,1.220809,0,0,409,1640,7324,9873,0,2038,494,791,65.085463,240.953435,856.220375,4.128896,24557,0
31/08/2019 15:00,2651,6363,505,2316,50.858253,39504,0,2285,25.082074,10835,565,6.163312,0,0,422,1803,7613,10692,0,2110,531,860,127.871628,318.284833,916.004149,16.695255,25734,0
31/08/2019 16:00,2797,6803,564,2402,209.651364,41943,0.024123,2405,38.229409,11670,603,19.322726,0.150156,0,449,1858,8083,11113,0,2295,554,880,343.478146,523.002552,1088.269071,37.087284,27305,0
31/08/2019 17:00,3016,7231,577,2636,265.505189,44752,353.096764,2563,55.300004,12873,672,70.512681,168.930127,31.925344,477,2035,8551,11860,0,2348,600,940,1615.073512,962.843798,1646.696574,142.348062,29061,0
31/08/2019 18:00,3048,7022,527,2681,269.413015,44080,635.828538,2734,77.94211,13167,681,971.250166,262.178813,159.279982,463,2074,8316,11992,0,2145,611,979,2680.034466,1893.515362,2751.240727,1418.372267,31103,11.426796
31/08/2019 19:00,2803,6592,424,2451,271.591578,40868,642.905324,2681,186.068364,12054,623,1597.731703,246.657494,162.512543,438,1882,7828,10955,8.068122,1614,558,888,2751.163246,2281.025312,3420.337859,1735.582904,30714,27.433862
31/08/2019 20:00,2116,4853,274,1891,271.7899,30131,645.588889,2487,304.975861,9422,485,2037.218216,317.343999,219.361169,326,1434,5719,8036,71.620359,990,416,659,3034.955428,2462.789929,3515.205036,1953.439016,28308,46.416417
31/08/2019 21:00,1363,3275,398,1214,293.133074,19808,601.857612,1827,398.904712,6054,302,2418.788564,421.922423,238.529966,224,910,3857,5054,120.997199,1016,256,413,3341.330246,2607.928975,3512.140214,1466.450449,20857,64.357723
31/08/2019 22:00,1028,2298,424,1082,285.46562,14994,709.964377,1202,472.948379,6512,231,2730.820946,487.378966,192.767782,125,647,3404,4096,117.733705,1089,195,271,3656.892582,2732.53454,3543.262323,1349.350258,13548,81.558477
31/08/2019 23:00,1105,2298,441,1133,299.049218,15620,721.596464,875,558.305484,6979,248,2938.118966,522.172252,218.940596,123,670,3416,4348,103.722938,1128,210,299,3871.117857,2842.05268,3610.034043,1636.619355,9914,101.544509
1/09/2019 0:00,1116,2448,517,1195,332.704987,16254,562.918613,899,662.061232,7016,265,3152.697423,539.948406,229.199932,132,717,3628,4426,108.384316,1374,218,287,4032.737685,2966.783641,3683.110087,1924.431814,10382,117.790836
1/09/2019 1:00,1347,2854,726,1384,538.231727,18940,534.145599,945,1221.423581,8679,338,3591.248405,625.914052,376.311339,155,865,4227,5146,160.660514,2087,269,358,4424.327988,3386.455502,3745.798429,1609.570653,10804,152.126911
