h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp,xid
2016-01-25T02:00:00Z,LT,2008,987,624.64799,0,0,0,624.64799,112,413,0.9872146118721461
2016-03-14T00:00:00Z,LT,1996,993,653.6700599999999,0,0,0,653.6700599999999,113,330,0.9871004566210045
2016-10-02T03:00:00Z,LT,2008,1013,625.3048799999999,0,0,0,625.3048799999999,113,414,0.9871004566210045
2016-02-15T23:00:00Z,LT,1996,1054,653.94636,0,0,0,653.94636,114,331,0.986986301369863
2016-10-11T22:00:00Z,LT,2008,902,625.4450300000001,717.6122437887911,0,-717.6122437887911,1343.0572737887912,114,6880,0.986986301369863
2016-07-06T10:00:00Z,LT,1996,1093,654.2899665613476,0,0,0,654.2899665613476,115,332,0.9868721461187214
2016-01-19T03:00:00Z,LT,2008,959,625.89004,717.6122437887911,0,-717.6122437887911,1343.5022837887911,115,6886,0.9868721461187214
2016-05-06T00:00:00Z,LT,1996,946,654.6076800000001,0,0,0,654.6076800000001,116,333,0.9867579908675799
2016-01-04T00:00:00Z,LT,2008,990,626.13117,686.5414367555773,0,-686.5414367555773,1312.6726067555774,116,6587,0.9867579908675799
2016-12-25T06:00:00Z,LT,1996,1001,654.61023,0,0,0,654.61023,117,334,0.9866438356164383
2016-10-19T00:00:00Z,LT,2008,936,626.6297999999999,743.1110000000001,0,-743.1110000000001,1369.7408,117,7063,0.9866438356164383
2016-07-06T09:00:00Z,LT,1996,1095,656.9198379257639,0,0,0,656.9198379257639,118,338,0.9865296803652968
2016-08-18T02:00:00Z,LT,2008,814,627.68055,585.4806954500145,0,-585.4806954500145,1213.1612454500146,118,5490,0.9865296803652968
2016-07-05T03:00:00Z,LT,1996,875,659.25526,0,0,0,659.25526,119,341,0.9864155251141552
2016-04-09T02:00:00Z,LT,2008,912,629.8104000000001,0,0,0,629.8104000000001,119,425,0.9864155251141552
2016-11-22T00:00:00Z,LT,1996,929,659.2809,646.9340855785024,0,-646.9340855785024,1306.2149855785024,120,6251,0.9863013698630136
2016-08-08T12:00:00Z,LT,2008,1052,630.1246622607882,0,0,0,630.1246622607882,120,426,0.9863013698630136
2016-05-06T01:00:00Z,LT,1996,937,659.6713500000001,0,0,0,659.6713500000001,121,343,0.9861872146118722
2016-02-01T05:00:00Z,LT,2008,1027,630.57044,0,0,0,630.57044,121,427,0.9861872146118722
2016-09-15T23:00:00Z,LT,1996,1034,660.12932,358.306528552461,0,-358.306528552461,1018.435848552461,122,2667,0.9860730593607306
2016-08-05T03:00:00Z,LT,2008,897,630.96606,717.6122437887911,0,-717.6122437887911,1348.5783037887911,122,6920,0.9860730593607306
2016-02-21T01:00:00Z,LT,1996,980,660.38363,743.1110000000001,0,-743.1110000000001,1403.4946300000001,123,7057,0.9859589041095891
2016-01-20T00:00:00Z,LT,2008,1022,631.00656,0,0,0,631.00656,123,430,0.9859589041095891
2016-05-03T04:00:00Z,LT,1996,799,660.52655,743.1110000000001,0,-743.1110000000001,1403.6375500000001,124,7059,0.9858447488584475
2016-08-05T02:00:00Z,LT,2008,886,631.37784,717.6122437887911,0,-717.6122437887911,1348.9900837887913,124,6921,0.9858447488584475
2016-06-13T02:00:00Z,LT,1996,869,662.72775,0,0,0,662.72775,125,350,0.985730593607306
2016-08-18T01:00:00Z,LT,2008,813,631.85708,571.3211954500148,0,-571.3211954500148,1203.1782754500148,125,5385,0.985730593607306
2016-11-06T22:00:00Z,LT,1996,1061,663.5727999999999,0,0,0,663.5727999999999,126,351,0.9856164383561644
2016-02-26T00:00:00Z,LT,2008,993,632.16481,0,0,0,632.16481,126,432,0.9856164383561644
2016-07-06T06:00:00Z,LT,1996,1012,664.1559294192365,0,0,0,664.1559294192365,127,352,0.9855022831050229
2016-11-24T00:00:00Z,LT,2008,1042,632.65202,743.1110000000001,0,-743.1110000000001,1375.76302,127,7102,0.9855022831050229
2016-10-30T23:00:00Z,LT,1996,983,664.28456,0,0,0,664.28456,128,354,0.9853881278538813
2016-10-03T03:00:00Z,LT,2008,926,632.69384,717.6122437887911,0,-717.6122437887911,1350.306083788791,128,6926,0.9853881278538813
2016-02-17T01:00:00Z,LT,1996,1006,664.86311,743.1110000000001,0,-743.1110000000001,1407.97411,129,7087,0.9852739726027397
2016-08-08T13:00:00Z,LT,2008,1034,633.7819711953629,0,0,0,633.7819711953629,129,438,0.9852739726027397
2016-05-05T00:00:00Z,LT,1996,855,665.5298399999999,743.1110000000001,0,-743.1110000000001,1408.64084,130,7091,0.9851598173515982
2016-02-03T00:00:00Z,LT,2008,1002,633.80467,0,0,0,633.80467,130,439,0.9851598173515982
2016-11-23T00:00:00Z,LT,1996,963,665.7134599999999,373.6039136203231,0,-373.6039136203231,1039.317373620323,131,2929,0.9850456621004566
2016-02-03T02:00:00Z,LT,2008,987,634.4157,743.1110000000001,0,-743.1110000000001,1377.5267000000001,131,7111,0.9850456621004566
2016-05-02T23:00:00Z,LT,1996,818,666.16021,743.1110000000001,0,-743.1110000000001,1409.27121,132,7092,0.9849315068493151
2016-01-03T03:00:00Z,LT,2008,953,634.6663100000001,0,0,0,634.6663100000001,132,442,0.9849315068493151
2016-07-05T01:00:00Z,LT,1996,905,666.70147,0,0,0,666.70147,133,356,0.9848173515981735
2016-01-06T03:00:00Z,LT,2008,1048,635.83725,305.43155467094584,0,-305.43155467094584,941.2688046709459,133,2133,0.9848173515981735
2016-02-11T02:00:00Z,LT,1996,996,668.28544,743.1110000000001,0,-743.1110000000001,1411.39644,134,7108,0.984703196347032
2016-12-03T03:00:00Z,LT,2008,1008,635.88028,672.0967040668829,0,-672.0967040668829,1307.9769840668828,134,6473,0.984703196347032
2016-07-06T11:00:00Z,LT,1996,1098,668.8425499392622,0,0,0,668.8425499392622,135,361,0.9845890410958904
2016-10-02T23:00:00Z,LT,2008,952,636.53198,0,0,0,636.53198,135,480,0.9845890410958904
2016-10-31T04:00:00Z,LT,1996,941,668.89369,0,0,0,668.89369,136,362,0.9844748858447488
2016-06-25T01:00:00Z,LT,2008,830,636.58509,717.6122437887911,0,-717.6122437887911,1354.1973337887912,136,6948,0.9844748858447488
2016-02-21T00:00:00Z,LT,1996,1009,669.02872,743.1110000000001,0,-743.1110000000001,1412.1397200000001,137,7114,0.9843607305936073
2016-11-01T00:00:00Z,LT,2008,857,637.46321,307.85928198211843,0,-307.85928198211843,945.3224919821184,137,2172,0.9843607305936073
2016-02-21T02:00:00Z,LT,1996,966,669.5278599999999,743.1110000000001,0,-743.1110000000001,1412.63886,138,7117,0.9842465753424657
2016-02-26T01:00:00Z,LT,2008,971,637.6609900000001,0,0,0,637.6609900000001,138,481,0.9842465753424657
2016-11-30T02:00:00Z,LT,1996,993,671.1084000000001,661.7612156781997,0,-661.7612156781997,1332.8696156781998,139,6573,0.9841324200913242
2016-08-18T03:00:00Z,LT,2008,834,638.47783,576.7063454500149,0,-576.7063454500149,1215.184175450015,139,5513,0.9841324200913242
2016-12-16T00:00:00Z,LT,1996,1072,671.81402,743.1110000000001,0,-743.1110000000001,1414.9250200000001,140,7132,0.9840182648401826
2016-01-06T01:00:00Z,LT,2008,1051,639.66692,639.3361150640961,0,-639.3361150640961,1279.0030350640961,140,6141,0.9840182648401826
2016-11-30T01:00:00Z,LT,1996,994,671.8742599999999,743.1110000000001,0,-743.1110000000001,1414.98526,141,7133,0.9839041095890411
2016-01-05T04:00:00Z,LT,2008,1027,640.669,717.6122437887911,0,-717.6122437887911,1358.281243788791,141,6978,0.9839041095890411
2016-05-05T23:00:00Z,LT,1996,971,672.48168,0,0,0,672.48168,142,365,0.9837899543378995
2016-01-03T04:00:00Z,LT,2008,966,640.7235499999999,0,0,0,640.7235499999999,142,493,0.9837899543378995
2016-07-09T21:00:00Z,LT,1996,1071,672.49881,0,0,0,672.49881,143,366,0.983675799086758
2016-11-15T01:00:00Z,LT,2008,952,640.9501,0,0,0,640.9501,143,494,0.983675799086758
2016-10-30T03:00:00Z,LT,1996,934,672.9491700000001,0,0,0,672.9491700000001,144,367,0.9835616438356164
2016-12-03T00:00:00Z,LT,2008,1028,641.65882,410.90280612699894,0,-410.90280612699894,1052.5616261269988,144,3318,0.9835616438356164
2016-11-08T00:00:00Z,LT,1996,930,672.9549999999999,633.2599855785024,0,-633.2599855785024,1306.2149855785024,145,6237,0.9834474885844748
2016-11-17T03:00:00Z,LT,2008,934,641.77292,0,0,0,641.77292,145,496,0.9834474885844748
2016-02-19T03:00:00Z,LT,1996,1044,673.2698499999999,743.1110000000001,0,-743.1110000000001,1416.38085,146,7141,0.9833333333333333
2016-04-08T23:00:00Z,LT,2008,928,644.01872,0,0,0,644.01872,146,502,0.9833333333333333
2016-08-28T23:00:00Z,LT,1996,924,673.48547,0,0,0,673.48547,147,368,0.9832191780821917
2016-08-05T01:00:00Z,LT,2008,880,644.20575,717.6122437887911,0,-717.6122437887911,1361.8179937887912,147,7002,0.9832191780821917
2016-07-06T08:00:00Z,LT,1996,1095,673.8404250691462,0,0,0,673.8404250691462,148,370,0.9831050228310503
2016-10-18T23:00:00Z,LT,2008,953,644.70888,0,0,0,644.70888,148,503,0.9831050228310503
2016-02-11T03:00:00Z,LT,1996,1005,673.90059,743.1110000000001,0,-743.1110000000001,1417.01159,149,7145,0.9829908675799087
2016-06-10T22:00:00Z,LT,2008,952,645.1137200000001,0,0,0,645.1137200000001,149,504,0.9829908675799087
2016-11-22T04:00:00Z,LT,1996,918,674.43332,631.7816655785023,0,-631.7816655785023,1306.2149855785024,150,6255,0.9828767123287672
2016-08-28T02:00:00Z,LT,2008,923,645.5899099999999,717.6122437887911,0,-717.6122437887911,1363.202153788791,150,7023,0.9828767123287672
2016-07-05T00:00:00Z,LT,1996,918,674.6012900000001,0,0,0,674.6012900000001,151,372,0.9827625570776256
2016-01-25T01:00:00Z,LT,2008,993,645.862,0,0,0,645.862,151,506,0.9827625570776256
2016-11-02T00:00:00Z,LT,1996,936,674.8117400000001,0,0,0,674.8117400000001,152,373,0.982648401826484
2016-01-04T23:00:00Z,LT,2008,1034,647.28216,576.8442248968895,0,-576.8442248968895,1224.1263848968895,152,5603,0.982648401826484
2016-08-29T04:00:00Z,LT,1996,913,674.8643500000001,0,0,0,674.8643500000001,153,374,0.9825342465753425
2016-01-25T05:00:00Z,LT,2008,1039,647.4364800000001,0,0,0,647.4364800000001,153,509,0.9825342465753425
2016-11-07T06:00:00Z,LT,1996,1074,676.59316,0,0,0,676.59316,154,375,0.9824200913242009
2016-10-31T23:00:00Z,LT,2008,903,647.5227199999999,211.20847492634397,0,-211.20847492634397,858.731194926344,154,1461,0.9824200913242009
2016-02-11T01:00:00Z,LT,1996,1005,677.62138,743.1110000000001,0,-743.1110000000001,1420.7323800000001,155,7166,0.9823059360730594
2016-10-30T23:00:00Z,LT,2008,986,647.8000400000001,0,0,0,647.8000400000001,155,510,0.9823059360730594
2016-11-19T03:00:00Z,LT,1996,1004,677.7462700000001,743.1110000000001,0,-743.1110000000001,1420.8572700000002,156,7168,0.9821917808219178
2016-08-18T00:00:00Z,LT,2008,826,647.80928,503.92014545001484,0,-503.92014545001484,1151.7294254500148,156,4766,0.9821917808219178
2016-02-19T02:00:00Z,LT,1996,1033,677.79944,743.1110000000001,0,-743.1110000000001,1420.91044,157,7169,0.9820776255707763
2016-11-15T02:00:00Z,LT,2008,943,648.38571,0,0,0,648.38571,157,512,0.9820776255707763
2016-12-13T03:00:00Z,LT,1996,979,677.9824900000001,743.1110000000001,0,-743.1110000000001,1421.0934900000002,158,7170,0.9819634703196347
2016-05-24T02:00:00Z,LT,2008,813,648.68462,717.6122437887911,0,-717.6122437887911,1366.2968637887911,158,7040,0.9819634703196347
2016-11-02T23:00:00Z,LT,1996,1049,678.73813,0,0,0,678.73813,159,381,0.9818493150684932
2016-01-19T02:00:00Z,LT,2008,947,649.2859000000001,717.6122437887911,0,-717.6122437887911,1366.8981437887912,159,7045,0.9818493150684932
2016-07-06T07:00:00Z,LT,1996,1065,679.5254650314022,0,0,0,679.5254650314022,160,382,0.9817351598173516
2016-08-28T01:00:00Z,LT,2008,922,649.7358999999999,629.4507764778916,0,-629.4507764778916,1279.1866764778915,160,6146,0.9817351598173516
2016-12-13T02:00:00Z,LT,1996,983,680.2773400000001,743.1110000000001,0,-743.1110000000001,1423.3883400000002,161,7181,0.98162100456621
2016-11-15T00:00:00Z,LT,2008,981,649.89041,0,0,0,649.89041,161,515,0.98162100456621
2016-02-27T02:00:00Z,LT,1996,991,680.83067,743.1110000000001,0,-743.1110000000001,1423.9416700000002,162,7183,0.9815068493150685
2016-02-15T00:00:00Z,LT,2008,1003,651.18938,670.2972417352325,0,-670.2972417352325,1321.4866217352326,162,6676,0.9815068493150685
2016-05-11T02:00:00Z,LT,1996,790,680.92639,743.1110000000001,0,-743.1110000000001,1424.03739,163,7184,0.9813926940639269
2016-06-25T00:00:00Z,LT,2008,842,651.94958,717.6122437887911,0,-717.6122437887911,1369.5618237887911,163,7062,0.9813926940639269
2016-08-30T02:00:00Z,LT,1996,795,680.99418,0,0,0,680.99418,164,384,0.9812785388127854
2016-12-23T02:00:00Z,LT,2008,1031,652.23274,0,0,0,652.23274,164,520,0.9812785388127854
2016-08-30T03:00:00Z,LT,1996,807,681.11921,0,0,0,681.11921,165,386,0.9811643835616438
2016-02-01T01:00:00Z,LT,2008,977,653.24546,0,0,0,653.24546,165,523,0.9811643835616438
2016-11-30T03:00:00Z,LT,1996,1009,681.23454,330.88060783909896,0,-330.88060783909896,1012.115147839099,166,2596,0.9810502283105023
2016-06-22T02:00:00Z,LT,2008,793,653.39148,717.6122437887911,0,-717.6122437887911,1371.0037237887911,166,7070,0.9810502283105023
2016-11-06T00:00:00Z,LT,1996,942,682.14023,0,0,0,682.14023,167,388,0.9809360730593607
2016-01-19T04:00:00Z,LT,2008,1026,653.86501,717.6122437887914,0,-717.6122437887914,1371.4772537887914,167,7073,0.9809360730593607
2016-05-04T23:00:00Z,LT,1996,878,682.63562,743.1110000000001,0,-743.1110000000001,1425.7466200000001,168,7190,0.9808219178082191
2016-02-02T04:00:00Z,LT,2008,1006,654.13339,743.1110000000001,0,-743.1110000000001,1397.24439,168,7214,0.9808219178082191
2016-10-30T02:00:00Z,LT,1996,925,682.6600099999999,0,0,0,682.6600099999999,169,390,0.9807077625570776
2016-09-28T01:00:00Z,LT,2008,869,655.10802,0,0,0,655.10802,169,527,0.9807077625570776
2016-03-12T03:00:00Z,LT,1996,915,682.87055,743.1110000000001,0,-743.1110000000001,1425.98155,170,7191,0.980593607305936
2016-11-15T03:00:00Z,LT,2008,942,655.30066,0,0,0,655.30066,170,528,0.980593607305936
2016-05-06T02:00:00Z,LT,1996,946,682.96916,0,0,0,682.96916,171,391,0.9804794520547945
2016-09-28T02:00:00Z,LT,2008,887,655.7205799999999,0,0,0,655.7205799999999,171,530,0.9804794520547945
2016-02-27T01:00:00Z,LT,1996,997,683.54762,743.1110000000001,0,-743.1110000000001,1426.6586200000002,172,7193,0.9803652968036529
2016-08-30T00:00:00Z,LT,2008,814,656.4441400000001,717.6122437887911,0,-717.6122437887911,1374.0563837887912,172,7087,0.9803652968036529
2016-05-09T03:00:00Z,LT,1996,848,683.64899,0,0,0,683.64899,173,392,0.9802511415525114
2016-08-30T01:00:00Z,LT,2008,798,656.68124,717.6122437887911,0,-717.6122437887911,1374.293483788791,173,7089,0.9802511415525114
2016-07-06T02:00:00Z,LT,1996,824,684.0809899999999,0,0,0,684.0809899999999,174,394,0.9801369863013698
2016-12-23T01:00:00Z,LT,2008,1031,657.2209399999999,0,0,0,657.2209399999999,174,537,0.9801369863013698
2016-12-27T03:00:00Z,LT,1996,883,684.99391,622.9830740668829,0,-622.9830740668829,1307.9769840668828,175,6313,0.9800228310502284
2016-01-03T02:00:00Z,LT,2008,953,657.34735,0,0,0,657.34735,175,538,0.9800228310502284
2016-11-05T02:00:00Z,LT,1996,880,685.3685800000001,0,0,0,685.3685800000001,176,396,0.9799086757990868
2016-10-05T23:00:00Z,LT,2008,966,657.46965,0,0,0,657.46965,176,539,0.9799086757990868
2016-12-27T04:00:00Z,LT,1996,899,685.6781,743.1110000000001,0,-743.1110000000001,1428.7891,177,7201,0.9797945205479452
2016-01-11T02:00:00Z,LT,2008,983,657.4792299999999,717.6122437887911,0,-717.6122437887911,1375.091473788791,177,7096,0.9797945205479452
2016-07-14T03:00:00Z,LT,1996,890,685.80956,0,0,0,685.80956,178,397,0.9796803652968037
2016-01-06T00:00:00Z,LT,2008,1069,657.6771,269.0343732485454,0,-269.0343732485454,926.7114732485454,178,2016,0.9796803652968037
2016-12-17T02:00:00Z,LT,1996,1036,685.91489,743.1110000000001,0,-743.1110000000001,1429.0258900000001,179,7202,0.9795662100456621
2016-11-01T01:00:00Z,LT,2008,840,658.10885,717.6122437887911,0,-717.6122437887911,1375.7210937887912,179,7099,0.9795662100456621
2016-09-30T23:00:00Z,LT,1996,971,687.35466,0,0,0,687.35466,180,401,0.9794520547945206
2016-06-22T01:00:00Z,LT,2008,808,658.11986,717.6122437887911,0,-717.6122437887911,1375.7321037887912,180,7100,0.9794520547945206
2016-09-29T21:00:00Z,LT,1996,1049,687.36568,743.1110000000001,0,-743.1110000000001,1430.4766800000002,181,7212,0.979337899543379
2016-10-06T00:00:00Z,LT,2008,950,658.4702500000001,0,0,0,658.4702500000001,181,541,0.979337899543379
2016-05-11T01:00:00Z,LT,1996,780,687.76411,743.1110000000001,0,-743.1110000000001,1430.87511,182,7213,0.9792237442922375
2016-08-30T02:00:00Z,LT,2008,790,659.15137,717.6122437887911,0,-717.6122437887911,1376.7636137887912,182,7106,0.9792237442922375
2016-08-30T22:00:00Z,LT,1996,878,687.98521,0,0,0,687.98521,183,402,0.9791095890410959
2016-10-18T02:00:00Z,LT,2008,886,659.51027,0,0,0,659.51027,183,544,0.9791095890410959
2016-07-14T02:00:00Z,LT,1996,880,688.74325,0,0,0,688.74325,184,405,0.9789954337899544
2016-02-15T05:00:00Z,LT,2008,1030,659.62105999999994,661.8655617352326,0,-661.8655617352326,1321.4866217352326,184,6677,0.9789954337899544
2016-01-02T02:00:00Z,LT,1996,921,688.79929,717.711796815911,0,-717.711796815911,1406.511086815911,185,7075,0.9788812785388128
2016-02-02T23:00:00Z,LT,2008,1028,660.28822,0,0,0,660.28822,185,548,0.9788812785388128
2016-11-02T01:00:00Z,LT,1996,934,689.07429,0,0,0,689.07429,186,406,0.9787671232876712
2016-01-25T00:00:00Z,LT,2008,1012,660.6831099999999,0,0,0,660.6831099999999,186,550,0.9787671232876712
2016-12-17T01:00:00Z,LT,1996,1046,689.5981999999999,743.1110000000001,0,-743.1110000000001,1432.7092,187,7221,0.9786529680365297
2016-11-11T03:00:00Z,LT,2008,1028,661.33676,0,0,0,661.33676,187,553,0.9786529680365297
2016-07-06T12:00:00Z,LT,1996,1105,689.7450909462616,0,0,0,689.7450909462616,188,407,0.9785388127853881
2016-02-25T23:00:00Z,LT,2008,1034,661.4679900000001,0,0.4968759283625812,0.4968759283625812,660.9711140716375,188,551,0.9785388127853881
2016-03-12T02:00:00Z,LT,1996,912,689.78078,743.1110000000001,0,-743.1110000000001,1432.8917800000002,189,7223,0.9784246575342466
2016-11-11T02:00:00Z,LT,2008,1016,662.08721,0,0,0,662.08721,189,558,0.9784246575342466
2016-02-21T03:00:00Z,LT,1996,964,689.9900299999999,743.1110000000001,0,-743.1110000000001,1433.10103,190,7225,0.978310502283105
2016-10-13T01:00:00Z,LT,2008,894,662.64932,0,0,0,662.64932,190,559,0.978310502283105
2016-12-13T01:00:00Z,LT,1996,996,690.36077,743.1110000000001,0,-743.1110000000001,1433.47177,191,7227,0.9781963470319635
2016-02-27T04:00:00Z,LT,2008,979,662.7074,743.1110000000001,0,-743.1110000000001,1405.8184,191,7252,0.9781963470319635
2016-07-09T02:00:00Z,LT,1996,882,691.85796,0,0,0,691.85796,192,410,0.9780821917808219
2016-10-18T01:00:00Z,LT,2008,887,663.06036,0,0,0,663.06036,192,561,0.9780821917808219
2016-08-30T04:00:00Z,LT,1996,820,691.88979,0,0,0,691.88979,193,411,0.9779680365296803
2016-01-11T03:00:00Z,LT,2008,985,663.11349,717.6122437887911,0,-717.6122437887911,1380.725733788791,193,7130,0.9779680365296803
2016-11-30T00:00:00Z,LT,1996,1009,691.9693500000001,743.1110000000001,0,-743.1110000000001,1435.0803500000002,194,7235,0.9778538812785388
2016-06-25T03:00:00Z,LT,2008,846,663.269,717.6122437887914,0,-717.6122437887914,1380.8812437887914,194,7132,0.9778538812785388
2016-07-09T00:00:00Z,LT,1996,912,692.68717,0,0,0,692.68717,195,413,0.9777397260273972
2016-12-23T03:00:00Z,LT,2008,1048,663.3996,0,0,0,663.3996,195,563,0.9777397260273972
2016-09-06T23:00:00Z,LT,1996,839,693.04425,0,0,0,693.04425,196,414,0.9776255707762557
2016-10-14T00:00:00Z,LT,2008,894,663.8811000000001,0,0,0,663.8811000000001,196,566,0.9776255707762557
2016-08-14T22:00:00Z,LT,1996,936,693.21209,0,0,0,693.21209,197,415,0.9775114155251141
2016-10-11T02:00:00Z,LT,2008,838,664.90437,717.6122437887911,0,-717.6122437887911,1382.5166137887911,197,7140,0.9775114155251141
2016-12-29T02:00:00Z,LT,1996,984,693.21848,743.1110000000001,0,-743.1110000000001,1436.32948,198,7243,0.9773972602739726
2016-02-28T05:00:00Z,LT,2008,1039,664.91554,0,0,0,664.91554,198,570,0.9773972602739726
2016-09-30T22:00:00Z,LT,1996,1007,693.57307,0,0,0,693.57307,199,416,0.977283105022831
2016-11-17T02:00:00Z,LT,2008,922,665.02117,0,0,0,665.02117,199,571,0.977283105022831
2016-01-02T03:00:00Z,LT,1996,924,693.76403,717.711796815911,0,-717.711796815911,1411.4758268159112,200,7109,0.9771689497716896
2016-02-26T02:00:00Z,LT,2008,965,665.7080000000001,0,0,0,665.7080000000001,200,574,0.9771689497716896
2016-06-13T04:00:00Z,LT,1996,919,693.8606689506739,0,0,0,693.8606689506739,201,417,0.977054794520548
2016-06-22T00:00:00Z,LT,2008,823,665.7699,717.6122437887911,0,-717.6122437887911,1383.3821437887912,201,7142,0.977054794520548
2016-02-27T03:00:00Z,LT,1996,1004,694.06481,743.1110000000001,0,-743.1110000000001,1437.1758100000002,202,7248,0.9769406392694064
2016-10-13T02:00:00Z,LT,2008,904,666.2359200000001,0,0,0,666.2359200000001,202,578,0.9769406392694064
2016-08-30T01:00:00Z,LT,1996,800,694.14327,0,0,0,694.14327,203,418,0.9768264840182649
2016-10-14T01:00:00Z,LT,2008,887,666.8727700000001,0,0,0,666.8727700000001,203,579,0.9768264840182649
2016-12-25T01:00:00Z,LT,1996,906,694.43924,0,0,0,694.43924,204,419,0.9767123287671233
2016-08-29T23:00:00Z,LT,2008,843,667.60878,717.6122437887911,0,-717.6122437887911,1385.2210237887912,204,7151,0.9767123287671233
