Time	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	
 945	0.000000	25.011533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 946	0.000000	25.297135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 947	0.000000	25.582725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 948	0.000000	25.868302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 949	0.000000	26.153868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 950	0.029512	26.439422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.029512	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 951	0.000000	26.724964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029490	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 952	0.154769	27.010494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.154769	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 953	1.682431	27.296012	2.167065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433417	0.000000	-1.527777	0.000000	-0.286647	0.000000	-2.167065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.433417	0.000000	0.000000	0.000000	
 954	3.203478	27.542606	4.546183	0.000000	0.000000	0.000000	0.000000	0.000000	0.942929	0.000000	0.909244	0.000000	-1.522301	0.000000	-0.247735	0.000000	-2.396975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.942929	0.000000	0.000000	0.000000	-0.479399	0.000000	0.000000	0.000000	
 955	5.460504	27.254807	7.141201	0.000000	0.000000	0.000000	0.000000	0.000000	2.050290	0.000000	1.428252	0.000000	-2.259413	0.000000	0.000000	0.286647	-2.632479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.115131	0.000000	0.000000	0.000000	-0.526500	0.000000	0.000000	0.000000	
 956	7.766172	26.967021	9.773295	0.000000	0.000000	0.000000	0.000000	0.000000	3.171978	0.000000	1.954675	0.000000	-2.309735	0.000000	0.000000	0.286647	-2.690937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.138582	0.000000	0.000000	0.000000	-0.538192	0.000000	0.000000	0.000000	
 957	10.046443	26.679246	12.356194	0.000000	0.000000	0.000000	0.000000	0.000000	4.273389	0.000000	2.471260	0.000000	-2.286058	0.000000	0.000000	0.286647	-2.663431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.127548	0.000000	0.000000	0.000000	-0.532691	0.000000	0.000000	0.000000	
 958	11.786346	26.391484	14.292057	0.000000	0.000000	0.000000	0.000000	0.000000	5.114700	0.000000	2.858436	0.000000	-1.747387	0.000000	0.000000	0.286647	-2.037678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.876523	0.000000	0.000000	0.000000	-0.407539	0.000000	0.000000	0.000000	
 959	12.949282	26.103734	15.543234	0.000000	0.000000	0.000000	0.000000	0.000000	5.680810	0.000000	3.108673	0.000000	-1.171717	0.000000	0.000000	0.286647	-1.368943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.608256	0.000000	0.000000	0.000000	-0.273791	0.000000	0.000000	0.000000	
 960	13.273742	25.815996	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	-0.334107	0.000000	0.000000	0.286647	-0.395922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.217923	0.000000	0.000000	0.000000	-0.079185	0.000000	0.000000	0.000000	
 961	10.080586	26.101564	11.316574	0.000000	0.000000	0.000000	0.000000	0.000000	4.191582	0.000000	2.263334	0.000000	0.000000	3.183267	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 962	6.774372	26.387120	6.859102	0.000000	0.000000	0.000000	0.000000	0.000000	2.544922	0.000000	1.371832	0.000000	0.000000	3.298704	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 963	4.223875	26.672664	2.438360	0.000000	0.000000	0.000000	0.000000	0.000000	0.911830	0.000000	0.487676	0.000000	0.000000	2.545450	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 964	1.669359	26.958196	1.812362	0.000000	0.000000	0.000000	0.000000	0.000000	0.561638	0.000000	0.362475	0.000000	0.000000	2.551369	-0.286647	0.000000	0.000000	0.605907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.342678	0.000000	0.000000	0.000000	0.121182	0.000000	0.000000	
 965	0.896735	26.670422	1.034684	0.000000	0.000000	0.000000	0.000000	0.000000	0.310126	0.000000	0.206938	0.000000	0.000000	0.771380	0.000000	0.286647	0.000000	0.762744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246884	0.000000	0.000000	0.000000	0.152550	0.000000	0.000000	
 966	0.102525	26.382660	0.112133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022427	0.000000	0.000000	0.793541	0.000000	0.286647	0.000000	0.914025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307571	0.000000	0.000000	0.000000	0.182807	0.000000	0.000000	
 967	0.000000	26.094910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102449	0.000000	0.286647	0.000000	0.111209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022242	0.000000	0.000000	
 968	0.000000	25.807172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 969	0.000000	25.519447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 970	0.000000	25.555895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 971	0.000000	25.841474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 972	0.000000	26.127041	0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049762	0.000000	0.000000	0.000000	-0.286647	0.000000	-0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049762	0.000000	0.000000	0.000000	
 973	0.432960	26.412596	1.626026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325208	0.000000	-0.432960	0.000000	-0.286647	0.000000	-1.379266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275856	0.000000	0.000000	0.000000	
 974	2.051280	26.124845	3.500748	0.000000	0.000000	0.000000	0.000000	0.000000	0.252572	0.000000	0.700156	0.000000	-1.618643	0.000000	0.000000	0.286647	-1.888120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.252572	0.000000	0.000000	0.000000	-0.377627	0.000000	0.000000	0.000000	
 975	3.462683	25.837106	5.121054	0.000000	0.000000	0.000000	0.000000	0.000000	0.971155	0.000000	1.024220	0.000000	-1.412931	0.000000	0.000000	0.286647	-1.649152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.720664	0.000000	0.000000	0.000000	-0.329833	0.000000	0.000000	0.000000	
 976	4.844921	25.549379	6.695351	0.000000	0.000000	0.000000	0.000000	0.000000	1.670715	0.000000	1.339081	0.000000	-1.384817	0.000000	0.000000	0.286647	-1.616494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.707563	0.000000	0.000000	0.000000	-0.323301	0.000000	0.000000	0.000000	
 977	6.079625	25.261664	8.086488	0.000000	0.000000	0.000000	0.000000	0.000000	2.296239	0.000000	1.617311	0.000000	-1.238314	0.000000	0.000000	0.286647	-1.446307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.639291	0.000000	0.000000	0.000000	-0.289264	0.000000	0.000000	0.000000	
 978	7.430316	24.973961	9.601967	0.000000	0.000000	0.000000	0.000000	0.000000	2.971088	0.000000	1.920410	0.000000	-1.355220	0.000000	0.000000	0.286647	-1.582112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.693770	0.000000	0.000000	0.000000	-0.316425	0.000000	0.000000	0.000000	
