Time	DAM_STORAGE	LNG_STO	PHES	BATT_LI	BEV_BATT	PHEV_BATT	NEWSOLAR_STORAGE	DAM_STORAGE_in	DAM_STORAGE_out	LNG_STO_in	LNG_STO_out	PHES_in	PHES_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	NEWSOLAR_STORAGE_in	NEWSOLAR_STORAGE_out	
 463	3695.867367	0.000000	123.790674	0.000000	0.563380	0.029606	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 464	3693.462311	0.000000	123.790674	0.000000	0.563268	0.029600	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 465	3691.324559	0.000000	123.790674	0.000000	0.563155	0.029594	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 466	3689.099899	0.000000	123.790674	0.000000	0.563042	0.029588	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 467	3686.796449	0.000000	123.790674	0.000000	0.562930	0.029582	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 468	3684.259288	0.000000	123.790674	0.000000	0.562817	0.029576	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 469	3681.177649	0.000000	123.790674	0.000000	0.562705	0.029570	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 470	3678.275168	0.000000	123.790674	0.000000	0.562592	0.029565	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 471	3674.995240	0.000000	123.790674	0.000000	0.562479	0.029559	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 472	3671.582645	0.000000	123.790674	0.000000	0.562367	0.029553	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 473	3668.077625	0.000000	123.790674	0.000000	0.562254	0.029547	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 474	3665.335680	0.000000	123.790674	0.000000	0.562142	0.029541	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 475	3663.350213	0.000000	123.790674	0.000000	0.562030	0.029535	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 476	3661.784893	0.000000	123.790674	0.000000	0.561917	0.029529	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 477	3660.625263	0.000000	123.790674	0.000000	0.561805	0.029523	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 478	3659.477047	0.000000	123.790674	0.000000	0.561692	0.029517	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 479	3658.222382	0.000000	123.790674	0.000000	0.561580	0.029511	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 480	3656.692644	0.000000	123.790674	0.000000	0.613973	0.032265	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 481	3656.553883	0.000000	123.527349	0.000000	0.613851	0.032258	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 482	3657.692883	0.000000	121.813074	0.000000	0.613728	0.032252	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 483	3658.833960	0.000000	120.822488	0.000000	0.613605	0.032245	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 484	3657.676377	0.000000	120.822488	0.000000	0.613482	0.032239	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 485	3655.869830	0.000000	120.822488	0.000000	0.613360	0.032232	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 486	3653.265260	0.000000	120.822488	0.000000	0.613237	0.032226	0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 487	3649.817380	0.000000	120.822488	0.000000	0.613114	0.032220	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 488	3647.412323	0.000000	120.822488	0.000000	0.612992	0.032213	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 489	3645.274572	0.000000	120.822488	0.000000	0.612869	0.032207	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 490	3643.049912	0.000000	120.822488	0.000000	0.612747	0.032200	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 491	3640.746462	0.000000	120.822488	0.000000	0.612624	0.032194	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 492	3638.209301	0.000000	120.822488	0.000000	0.612502	0.032187	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 493	3635.127662	0.000000	120.822488	0.000000	0.612379	0.032181	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 494	3632.225181	0.000000	120.822488	0.000000	0.612257	0.032174	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 495	3628.945253	0.000000	120.822488	0.000000	0.612134	0.032168	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 496	3625.532658	0.000000	120.822488	0.000000	0.612012	0.032162	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 497	3622.027638	0.000000	120.822488	0.000000	0.611889	0.032155	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 498	3619.285693	0.000000	120.822488	0.000000	0.611767	0.032149	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 499	3617.300225	0.000000	120.822488	0.000000	0.611645	0.032142	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 500	3615.734906	0.000000	120.822488	0.000000	0.611522	0.032136	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 501	3614.575276	0.000000	120.822488	0.000000	0.611400	0.032129	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 502	3613.427060	0.000000	120.822488	0.000000	0.611278	0.032123	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 503	3612.172394	0.000000	120.822488	0.000000	0.611155	0.032117	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 504	3610.642657	0.000000	120.822488	0.000000	0.663539	0.034869	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 505	3610.503896	0.000000	120.559163	0.000000	0.663406	0.034862	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 506	3611.642895	0.000000	118.844888	0.000000	0.663273	0.034855	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 507	3612.783973	0.000000	117.854302	0.000000	0.663141	0.034848	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 508	3611.626390	0.000000	117.854302	0.000000	0.663008	0.034841	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 509	3609.819843	0.000000	117.854302	0.000000	0.662875	0.034835	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 510	3607.215273	0.000000	117.854302	0.000000	0.662743	0.034828	0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 511	3603.767392	0.000000	117.854302	0.000000	0.662610	0.034821	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 512	3601.362336	0.000000	117.854302	0.000000	0.662478	0.034814	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 513	3599.224585	0.000000	117.854302	0.000000	0.662345	0.034807	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 514	3596.999925	0.000000	117.854302	0.000000	0.662213	0.034800	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 515	3594.696474	0.000000	117.854302	0.000000	0.662080	0.034793	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 516	3592.159313	0.000000	117.854302	0.000000	0.661948	0.034786	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 517	3589.077675	0.000000	117.854302	0.000000	0.661816	0.034779	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 518	3586.175193	0.000000	117.854302	0.000000	0.661683	0.034772	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 519	3582.895266	0.000000	117.854302	0.000000	0.661551	0.034765	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 520	3579.482671	0.000000	117.854302	0.000000	0.661419	0.034758	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 521	3575.977651	0.000000	117.854302	0.000000	0.661286	0.034751	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 522	3573.235705	0.000000	117.854302	0.000000	0.661154	0.034744	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 523	3571.250238	0.000000	117.854302	0.000000	0.661022	0.034737	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 524	3569.684919	0.000000	117.854302	0.000000	0.660890	0.034730	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 525	3568.525289	0.000000	117.854302	0.000000	0.660757	0.034723	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 526	3567.377072	0.000000	117.854302	0.000000	0.660625	0.034716	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 527	3566.122407	0.000000	117.854302	0.000000	0.660493	0.034709	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 528	3564.592669	0.000000	117.854302	0.000000	0.712867	0.037462	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 529	3563.866679	0.000000	117.854302	0.000000	0.701034	0.035806	0.000000	-0.774412	1.500403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011690	0.000000	0.001648	0.000000	0.000000	
 530	3562.655166	0.000000	117.854302	0.000000	0.696217	0.035140	0.000000	-0.769989	1.981502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004676	0.000000	0.000659	0.000000	0.000000	
 531	3561.923799	0.000000	117.854302	0.000000	0.693740	0.034803	0.000000	-0.765499	1.496866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002338	0.000000	0.000330	0.000000	0.000000	
 532	3560.814577	0.000000	117.854302	0.000000	0.665545	0.030840	0.000000	-0.761009	1.870230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028057	0.000000	0.003955	0.000000	0.000000	
 533	3559.127473	0.000000	117.854302	0.000000	0.590593	0.029194	0.000000	-0.756585	2.443690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	-0.008908	0.010548	0.000000	0.000000	
 534	3557.261538	0.000000	117.854302	0.000000	0.555436	0.029189	0.000000	-0.752095	2.618029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152006	0.187045	-0.026370	0.026370	0.000000	0.000000	
 535	3553.778811	0.000000	117.854302	0.000000	0.555325	0.029183	0.000000	-0.747605	4.230331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 536	3550.324970	0.000000	117.854302	0.000000	0.555214	0.029177	0.000000	-0.743181	4.197023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 537	3548.633990	0.000000	115.834598	0.000000	0.555103	0.029171	0.000000	-0.738691	2.429670	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 538	3545.014074	0.000000	115.834598	0.000000	0.554992	0.029165	0.000000	-0.734201	4.354116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 539	3541.249469	0.000000	115.834598	0.000000	0.554881	0.029159	0.000000	-0.729777	4.494382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 540	3537.345685	0.000000	115.834598	0.000000	0.554770	0.029154	0.000000	-0.725287	4.629071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 541	3533.702516	0.000000	115.834598	0.000000	0.554659	0.029148	0.000000	-0.720797	4.363966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 542	3530.030010	0.000000	115.834598	0.000000	0.554548	0.029142	0.000000	-0.716373	4.388880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 543	3525.823701	0.000000	115.834598	0.000000	0.554437	0.029136	0.000000	-0.711883	4.918192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 544	3521.452963	0.000000	115.834598	0.000000	0.554326	0.029130	0.000000	-0.707460	5.078197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 545	3516.895779	0.000000	115.834598	0.000000	0.554215	0.029124	0.000000	-0.702969	5.260154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 546	3515.128087	0.000000	113.814893	0.000000	0.554104	0.029119	0.000000	-0.698479	2.466171	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 547	3512.287909	0.000000	113.814893	0.000000	0.553994	0.029113	0.000000	-0.694056	3.534234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 548	3510.075914	0.000000	113.814893	0.000000	0.553883	0.029107	0.000000	-0.689566	2.901561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 549	3507.885747	0.000000	113.814893	0.000000	0.553772	0.029101	0.000000	-0.685075	2.875243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 550	3505.657687	0.000000	113.814893	0.000000	0.553661	0.029095	0.000000	-0.680652	2.908711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 551	3503.899895	0.000000	113.814893	0.000000	0.553551	0.029089	0.000000	-0.676162	2.433954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 552	3501.283201	0.000000	113.814893	0.000000	0.785286	0.041267	0.000000	-0.671671	3.288365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.250551	0.018705	-0.014821	0.002637	0.000000	0.000000	
 553	3501.144440	0.000000	113.551568	0.000000	0.785129	0.041259	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 554	3502.283440	0.000000	111.837294	0.000000	0.784972	0.041251	-0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 555	3503.424517	0.000000	110.846708	0.000000	0.784815	0.041243	-0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 556	3502.266934	0.000000	110.846708	0.000000	0.784658	0.041234	-0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 557	3500.460388	0.000000	110.846708	0.000000	0.784501	0.041226	-0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 558	3497.855817	0.000000	110.846708	0.000000	0.784344	0.041218	-0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 559	3494.407937	0.000000	110.846708	0.000000	0.784187	0.041210	-0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 560	3492.002881	0.000000	110.846708	0.000000	0.784030	0.041201	-0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 561	3489.865129	0.000000	110.846708	0.000000	0.783874	0.041193	-0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
