AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,SE,SI,SK,UK,EU
0.148850103,0.173754528,0.047436452,0.194897682,0.098943111,0.063576249,0.14077862,0.117909547,0.075894206,0.128257293,0.126484176,0.106674822,0.164397271,0.043029189,0.037994768,0.250255624,0.085705114,0.0480383,0.178359477,0.049950376,0.154211009,0.046766826,0.155772332,0.146253182,0.143636598,0.053512601,0.280132455,0.159610758
0.137002983,0.157978306,0.046072154,0.17903562,0.09408372,0.060242116,0.129166461,0.111267638,0.070644421,0.128283546,0.117202739,0.099792457,0.151479436,0.041479563,0.036738441,0.22614778,0.079767561,0.046117561,0.165190103,0.046740194,0.14218504,0.045126385,0.156741653,0.138378264,0.138740922,0.051482557,0.255710852,0.147907165
0.127815601,0.146934091,0.044772705,0.167148436,0.090111862,0.057429092,0.120224536,0.105873829,0.066834422,0.127958505,0.109912916,0.094329385,0.142286405,0.040046436,0.035535159,0.20931353,0.075450442,0.044443215,0.154957729,0.044378363,0.132871484,0.043602743,0.157065983,0.131938023,0.134020976,0.049609422,0.238505398,0.139185413
0.120572818,0.138235541,0.043756069,0.15773896,0.086960711,0.055674336,0.11315567,0.101089888,0.063690501,0.126802122,0.104504612,0.089649716,0.134882598,0.039017249,0.034641538,0.19612226,0.071882772,0.043293406,0.146434455,0.042398433,0.125357303,0.042497917,0.156097441,0.126127385,0.130552457,0.048288857,0.224847177,0.132216727
0.116463897,0.131075764,0.04291519,0.15151287,0.084083731,0.054631819,0.10917644,0.097994983,0.06096443,0.124904767,0.099930016,0.086755322,0.128566546,0.038250601,0.033946553,0.185617983,0.068820392,0.042489064,0.141388786,0.040675818,0.121027398,0.041663799,0.154064414,0.122306665,0.127887862,0.047329201,0.213602594,0.127000046
0.114492172,0.126800119,0.041895302,0.148168078,0.08131464,0.053823505,0.107305901,0.096028806,0.059193319,0.122386657,0.095981972,0.085064107,0.124605352,0.037450595,0.033203459,0.179529012,0.066838564,0.041648906,0.138701428,0.039536689,0.118865398,0.040777142,0.151166546,0.119811751,0.125152742,0.046377422,0.206820899,0.123695449
0.113423295,0.124478448,0.040897324,0.146336627,0.079258222,0.052834728,0.10641375,0.094500681,0.058059956,0.119894266,0.093358609,0.083909697,0.122227346,0.036608678,0.032429011,0.176443753,0.065578751,0.040770172,0.137211862,0.038785432,0.117718579,0.039852655,0.148167747,0.117826814,0.122240489,0.045349105,0.203059013,0.121616838
0.111824281,0.122964794,0.040480188,0.144300362,0.077657865,0.052388923,0.104959865,0.092618815,0.057083631,0.117355383,0.091614687,0.082382439,0.120414494,0.036230175,0.032073874,0.174508347,0.064475121,0.040407015,0.134978196,0.038094117,0.115964522,0.039440242,0.145016456,0.115409368,0.120860149,0.0448735,0.200416627,0.119840578
0.111191973,0.120922999,0.040957104,0.142843289,0.075961813,0.053016219,0.10435489,0.09167792,0.055953285,0.114062696,0.089940794,0.08162623,0.118170472,0.036603862,0.03237403,0.171858864,0.0632113,0.04093025,0.133866314,0.037321673,0.115178845,0.039851632,0.140855344,0.114181285,0.121878002,0.045306827,0.197008543,0.118354441
0.112953357,0.120002802,0.042421214,0.14386474,0.074186177,0.055408807,0.105942377,0.092474171,0.055438839,0.110909471,0.088114356,0.082432851,0.117123549,0.037913011,0.033438797,0.170801111,0.062652492,0.042652397,0.135313414,0.036980004,0.116738546,0.041271128,0.136899701,0.115082599,0.125720803,0.046904926,0.195515283,0.11846878
0.119500461,0.121528805,0.044979003,0.149925548,0.073362714,0.060355424,0.112057476,0.095948544,0.05605626,0.10945156,0.08733641,0.085914562,0.118419641,0.040423778,0.035475302,0.173430686,0.06339813,0.04588398,0.141649617,0.037409956,0.12295027,0.043966495,0.135073536,0.119151634,0.133311823,0.050063693,0.198079972,0.121787247
0.133116893,0.127504591,0.048086609,0.163676621,0.074025272,0.067484127,0.125020959,0.103488657,0.058381929,0.110235091,0.088428944,0.093521958,0.123549701,0.043728174,0.038102274,0.18306107,0.066122823,0.050194454,0.155707407,0.03896035,0.136263948,0.047482743,0.136017426,0.1280574,0.143264773,0.054305024,0.207809078,0.129894951
0.153394328,0.140124072,0.051767983,0.185628642,0.076415555,0.076453088,0.144526383,0.114396709,0.063118932,0.112676408,0.092207693,0.104759019,0.134323447,0.047811867,0.041357772,0.202862798,0.071596853,0.055440073,0.176926164,0.042039482,0.15625413,0.051811631,0.138894931,0.140886795,0.155775865,0.059609284,0.228012099,0.143563031
0.178782739,0.158747101,0.054682322,0.214105589,0.081023795,0.08536988,0.169096972,0.128412465,0.069799343,0.116635638,0.099544852,0.119164191,0.149915034,0.051480994,0.044217774,0.232024638,0.079286712,0.060196372,0.204155644,0.046307465,0.181569341,0.055654802,0.143415242,0.15744986,0.167048995,0.064507762,0.257523384,0.161718844
0.204759108,0.182274203,0.056988001,0.24502582,0.0869829,0.09273411,0.194503604,0.142477876,0.078186964,0.120342713,0.109604174,0.133882857,0.169655049,0.054511781,0.046605193,0.268438442,0.088884609,0.064019703,0.232504973,0.051619785,0.207729607,0.058819966,0.147332486,0.174028784,0.176601578,0.068598488,0.294612295,0.182198134
0.267022333,0.224294278,0.045766904,0.288475224,0.095272265,0.207540113,0.253981078,0.157427628,0.138814856,0.125052162,0.152632156,0.207894782,0.266875922,0.141591022,0.098688331,0.243931533,0.098753243,0.060937802,0.272017073,0.079102647,0.261706948,0.087625737,0.157654839,0.214087191,0.212583411,0.125295876,0.295248537,0.228146136
0.279939746,0.242125912,0.046079057,0.304779702,0.09865176,0.217140453,0.266726695,0.163510347,0.148934352,0.121458529,0.164755317,0.217523908,0.287257563,0.147323103,0.102373476,0.263097542,0.104714073,0.062494328,0.285151374,0.084321219,0.274528644,0.09043466,0.152837402,0.222522016,0.218670847,0.130098136,0.31672735,0.241031785
0.286763657,0.252992432,0.046708489,0.313900597,0.10210185,0.222376868,0.273384366,0.167235191,0.155095372,0.12034774,0.174690936,0.222868894,0.299717881,0.150639789,0.104613809,0.274669401,0.108329693,0.06365074,0.292287559,0.08748193,0.2813482,0.092280909,0.151215911,0.227658396,0.223047107,0.132990455,0.329776146,0.248849382
0.289530912,0.259022089,0.047105387,0.318308836,0.104215616,0.224740529,0.276181067,0.169358086,0.158653483,0.119680995,0.180665799,0.225625732,0.306785958,0.152124867,0.105703202,0.28106632,0.110620604,0.064202035,0.295886292,0.08939153,0.284413947,0.093184265,0.150233351,0.230652115,0.225625886,0.134431461,0.337307434,0.253025287
0.284958747,0.261832564,0.047394549,0.31603435,0.106076944,0.222038851,0.271955191,0.168974902,0.160350487,0.120987297,0.184428922,0.223927911,0.310246564,0.150498366,0.104917615,0.283754293,0.111754278,0.063881807,0.293284108,0.090290598,0.280748625,0.092630063,0.151828284,0.230301974,0.225782404,0.133502672,0.340826,0.253149388
0.269205237,0.259042865,0.046939183,0.303409946,0.107241215,0.211054365,0.256898279,0.163273588,0.158902601,0.122269507,0.186145651,0.214158211,0.307556777,0.143668856,0.100736923,0.279923641,0.111060502,0.061853409,0.279772747,0.089528462,0.266231719,0.089319777,0.153412226,0.222678096,0.219947829,0.128218877,0.337546619,0.246482472
0.244231449,0.246836231,0.048847875,0.28027395,0.107664042,0.193363858,0.232712113,0.153659518,0.151978204,0.124650641,0.184569262,0.197779974,0.29404595,0.132954481,0.094142311,0.265793549,0.106939413,0.058938759,0.257133044,0.085838715,0.24264461,0.084259946,0.156429751,0.209622085,0.210639099,0.119777615,0.32260127,0.232355321
0.215685253,0.227119612,0.049177951,0.251654001,0.105683901,0.173204969,0.204710377,0.143079519,0.140891287,0.126168226,0.177208031,0.178824535,0.272050381,0.121260187,0.087106072,0.243598806,0.100513287,0.05637232,0.230685596,0.080065904,0.215336759,0.079204887,0.158438703,0.195090943,0.201845049,0.11066035,0.29882348,0.2134669
0.19029894,0.204787075,0.050657211,0.224552506,0.102735608,0.155607072,0.179552103,0.134761519,0.12863276,0.12933881,0.165997315,0.162378346,0.24727268,0.111578628,0.08155961,0.218845644,0.093866185,0.054960733,0.207357857,0.073913608,0.191029243,0.075622068,0.162645494,0.183573177,0.196790943,0.103389506,0.272617552,0.194961432
0.170580429,0.185536077,0.051793333,0.203082853,0.100717976,0.141821059,0.159938959,0.128019331,0.118433029,0.136225009,0.15450792,0.14929272,0.226265394,0.104023105,0.077192778,0.197559718,0.088892456,0.053871864,0.188848057,0.069035159,0.171975467,0.072807972,0.171647112,0.174194841,0.19257864,0.097641086,0.25081934,0.180079321
0.15660852,0.170411815,0.051515432,0.187422559,0.100753551,0.131680006,0.146228074,0.12207268,0.110409025,0.146504397,0.14585094,0.139449336,0.209672363,0.097995852,0.073416402,0.181018482,0.084970742,0.052315619,0.175307408,0.065211563,0.158384476,0.069966912,0.184959205,0.16599922,0.186903599,0.092744507,0.233715207,0.16901748
0.145779603,0.159034363,0.050125436,0.175223504,0.100661898,0.123339954,0.135754687,0.116016304,0.104022836,0.154317914,0.139115204,0.130997388,0.196807459,0.092575177,0.069715651,0.168632684,0.081305155,0.050269532,0.164094893,0.061943514,0.147639183,0.066831495,0.19509589,0.157690167,0.179415231,0.087996128,0.220121091,0.160021157
0.138273552,0.14938927,0.048619532,0.165881386,0.098862509,0.117280255,0.128527312,0.111014336,0.098250111,0.155981021,0.132921076,0.124604039,0.185459838,0.088458216,0.066767403,0.158309425,0.077469413,0.048472055,0.155795423,0.058785493,0.140005005,0.064216861,0.197339233,0.150816373,0.172669379,0.084218308,0.207881898,0.152346324
0.134801034,0.142239393,0.047729617,0.160385223,0.095520018,0.114324761,0.125161209,0.108288232,0.093821749,0.152984187,0.126581316,0.121313318,0.176824865,0.086412434,0.065242973,0.150819986,0.074327775,0.047513005,0.151587066,0.056294159,0.136326802,0.062839751,0.193621601,0.147044951,0.168873777,0.082253821,0.198532978,0.146990645
0.134615921,0.138689905,0.046815141,0.158800371,0.092254183,0.113758342,0.125058449,0.106944625,0.091577084,0.148866234,0.121479554,0.120382003,0.172432404,0.085736996,0.064565904,0.147236074,0.072679403,0.046850114,0.150645178,0.05502085,0.13588991,0.062067311,0.188455182,0.14519764,0.166268642,0.081401083,0.193827674,0.144439293
0.135331628,0.13781131,0.045013848,0.158923584,0.090358801,0.113594913,0.126035199,0.105152441,0.090804921,0.146174744,0.118869461,0.119773576,0.171054367,0.084902219,0.063589855,0.146511413,0.071834468,0.045622914,0.150430413,0.054478397,0.136347703,0.060781572,0.185072947,0.142808499,0.161917403,0.080225329,0.192244713,0.143367828
0.135075348,0.137201878,0.042809293,0.15824459,0.088772551,0.112549174,0.126095502,0.10242649,0.089909132,0.142809053,0.117597328,0.118157799,0.16972266,0.083398437,0.062089098,0.146028237,0.070510574,0.044015718,0.148970319,0.053694654,0.135760406,0.058989384,0.180796573,0.139136251,0.156117065,0.078381685,0.190389344,0.141803283
0.135253806,0.135501634,0.041356931,0.157341987,0.085906008,0.112049532,0.126437385,0.100627577,0.088283746,0.136165822,0.115533687,0.117171695,0.166998804,0.0825383,0.061162822,0.144447355,0.068598311,0.042999493,0.148135573,0.052474434,0.135618795,0.057862515,0.172326818,0.136689609,0.152283771,0.077234576,0.187004943,0.139804803
0.138032527,0.13457304,0.041202764,0.15873746,0.082260621,0.113771607,0.129053998,0.101054064,0.087317099,0.128214694,0.112536903,0.118415575,0.165376976,0.083552684,0.061681361,0.143709022,0.067398155,0.043190625,0.149983619,0.051733326,0.137964168,0.058222028,0.16220478,0.13719937,0.152388394,0.077868857,0.185020737,0.139341487
0.146719666,0.136385494,0.042109051,0.165756042,0.079839858,0.119973504,0.137218463,0.104693596,0.088267599,0.1228451,0.110710412,0.123956473,0.167201095,0.087669641,0.06433016,0.146043992,0.067861202,0.044742661,0.157467231,0.052220683,0.14592985,0.060495529,0.155370589,0.142029949,0.156932682,0.081182063,0.187133334,0.142875286
0.163854142,0.143392187,0.044010417,0.18113794,0.079667175,0.132524348,0.15348614,0.11266219,0.092418114,0.121520502,0.111678626,0.135703313,0.175117005,0.095928845,0.069753053,0.154197634,0.070589671,0.047845269,0.173231947,0.054544027,0.162078652,0.065121564,0.153684323,0.15275166,0.166812447,0.088029684,0.196094545,0.152511231
0.18882557,0.157685571,0.045552641,0.205278155,0.081648026,0.150588183,0.177534126,0.123414941,0.100909665,0.122718231,0.116510953,0.152704831,0.191500189,0.107248893,0.076970413,0.170347912,0.076183421,0.051446711,0.196397306,0.05925378,0.185811226,0.070938394,0.155177432,0.167340462,0.1786002,0.097233603,0.214309252,0.168521471
0.21811157,0.178050345,0.046891374,0.234790167,0.085983039,0.171860746,0.205981849,0.136113114,0.112652708,0.125796523,0.1261779,0.173072677,0.214577031,0.120293341,0.085251789,0.193129686,0.083412376,0.055293221,0.224235418,0.065531404,0.213987055,0.077439891,0.15900101,0.184698222,0.19182188,0.107873257,0.239450193,0.188991692
0.245650036,0.202006769,0.04737112,0.264339271,0.090503697,0.19175985,0.232973703,0.147602112,0.126325781,0.126100617,0.138642747,0.192257913,0.241744871,0.132114611,0.092622182,0.219559462,0.091612095,0.058320972,0.250667649,0.072712288,0.240666963,0.082973979,0.159219274,0.200508154,0.202689164,0.117418447,0.268638566,0.210084461
0.263400349,0.249810332,0.05009812,0.310279579,0.095272265,0.247841613,0.244537617,0.163291597,0.157694086,0.12908428,0.1473434,0.237015822,0.267524869,0.157873346,0.149561173,0.243931533,0.113305485,0.060937802,0.272017073,0.097325809,0.22495011,0.136741572,0.157654839,0.224744769,0.241158341,0.206507528,0.237072725,0.229558248
0.276134903,0.270033519,0.050608462,0.329100825,0.09865176,0.25413064,0.256797848,0.169697128,0.169574954,0.126026529,0.158764595,0.248230821,0.287967928,0.164428813,0.155858373,0.263097542,0.120604399,0.062494328,0.285151374,0.10421474,0.235849326,0.142014352,0.152837402,0.233775073,0.248764666,0.215535114,0.253160069,0.242083374
0.282864464,0.282355515,0.051341479,0.339802391,0.10210185,0.25670081,0.263204952,0.173588288,0.176806506,0.125326183,0.168162904,0.254390688,0.300465865,0.168171755,0.159448422,0.274669401,0.125030442,0.06365074,0.292287559,0.108385986,0.241678202,0.145136082,0.151215911,0.239216053,0.253922325,0.220608225,0.262937753,0.249628102
0.285593528,0.289136606,0.05176696,0.345062733,0.104215616,0.253378592,0.265897623,0.175792257,0.180917405,0.124906416,0.173814671,0.257538287,0.307552841,0.169826009,0.161095975,0.28106632,0.127740239,0.064202035,0.295886292,0.110817349,0.244312221,0.146532983,0.150233351,0.242364956,0.256855022,0.222984548,0.268778974,0.253481848
0.281089346,0.292271642,0.051947025,0.343412231,0.106076944,0.241499588,0.261836503,0.1753367,0.18285024,0.12634071,0.177410406,0.25545754,0.311022358,0.167897525,0.159420291,0.283754293,0.129044197,0.063881807,0.293284108,0.111926198,0.241242097,0.145039407,0.151828284,0.241893907,0.256582745,0.220711839,0.271593324,0.253097256
0.265559912,0.289024786,0.051198738,0.330880452,0.107241215,0.222014899,0.247354237,0.169304516,0.181055965,0.12767082,0.179064951,0.24402358,0.308321235,0.160061321,0.152141228,0.279923641,0.128064815,0.061853409,0.279772747,0.110800801,0.228921658,0.138667841,0.153412226,0.233678611,0.249068943,0.210549748,0.269415157,0.245884971
0.240941827,0.275146587,0.053048966,0.306672528,0.107664042,0.198568292,0.224092686,0.159128383,0.172887359,0.129952929,0.177619532,0.224845109,0.294768677,0.147746284,0.140566746,0.265793549,0.122969453,0.058938759,0.257133044,0.105886255,0.208913746,0.128767547,0.156429751,0.2196056,0.236991681,0.194188619,0.258331492,0.231387425
0.212807071,0.252710929,0.052850282,0.275801264,0.105683901,0.176505566,0.197166458,0.147870846,0.1597862,0.131156898,0.170670504,0.20253179,0.272704034,0.134203467,0.127737272,0.243598806,0.114984725,0.05637232,0.230685596,0.098160328,0.185807267,0.118146464,0.158438703,0.203838896,0.224920353,0.175798449,0.24077222,0.212394701
0.187791076,0.22718897,0.053860864,0.245725201,0.102735608,0.159245519,0.172981211,0.138929877,0.145172077,0.133835333,0.160105526,0.183006271,0.247844964,0.122855229,0.116949959,0.218845644,0.10653072,0.054960733,0.207357857,0.089747596,0.165316932,0.109554141,0.162645494,0.19118161,0.216877806,0.160112665,0.221808259,0.194025292
0.168360589,0.205043531,0.054639599,0.221408475,0.100717976,0.147253294,0.154126422,0.13169399,0.132836704,0.140158598,0.149353945,0.1674883,0.226763652,0.114005852,0.108500068,0.197559718,0.099924627,0.053871864,0.188848057,0.08282943,0.149249781,0.102858588,0.171647112,0.180897969,0.210318242,0.147787579,0.206565533,0.179398173
0.154587844,0.187655744,0.054111428,0.203445953,0.100753551,0.137909034,0.140939103,0.125410093,0.123144847,0.149932613,0.141358873,0.15597994,0.210112619,0.107082993,0.101903853,0.181018482,0.094733276,0.052315619,0.175307408,0.077420641,0.13771586,0.097327587,0.184959205,0.172084877,0.203030892,0.138358399,0.194571757,0.16855292
0.143907818,0.174717936,0.052535092,0.189695558,0.100661898,0.130353915,0.130858403,0.11909951,0.115608549,0.157355595,0.135134471,0.146273657,0.197207764,0.10099139,0.096088319,0.168632684,0.090189912,0.050269532,0.164094893,0.073055994,0.128515077,0.09217834,0.19509589,0.163309699,0.194330056,0.130207024,0.184505509,0.159701259
0.136502756,0.163902166,0.050906929,0.179154618,0.098862509,0.125957948,0.123898539,0.113919556,0.108972466,0.158747562,0.129295392,0.139006625,0.18583007,0.096420248,0.091700182,0.158309425,0.085696269,0.048472055,0.155795423,0.06907624,0.121940349,0.088205255,0.197339233,0.156108248,0.186747695,0.124100053,0.174912691,0.152189328
0.133075936,0.155949887,0.049966044,0.172766297,0.095520018,0.123710615,0.120655776,0.111106164,0.103953366,0.155547943,0.123221167,0.135290814,0.177174409,0.094168491,0.089512882,0.150819986,0.082107823,0.047513005,0.151587066,0.066028,0.118758609,0.086217204,0.193621601,0.152174012,0.182553915,0.121049678,0.167367523,0.146962054
0.132889346,0.152025126,0.049057739,0.170696072,0.092254183,0.122407553,0.120550964,0.109758387,0.10143434,0.151293773,0.118297562,0.134343367,0.172772223,0.093499344,0.088846258,0.147236074,0.080255123,0.046850114,0.150645178,0.064501162,0.118322833,0.085469022,0.188455182,0.150317291,0.179942306,0.120199764,0.163494477,0.144464391
0.133586896,0.1511466,0.047277567,0.170766219,0.090358801,0.120524501,0.121479384,0.107999402,0.100663725,0.148541744,0.115766458,0.133897276,0.171393991,0.092746268,0.08813086,0.146511413,0.079414745,0.045622914,0.150430413,0.063965342,0.118587242,0.084426455,0.185072947,0.147989595,0.175744846,0.119448421,0.161900511,0.143356959
0.13332461,0.1506834,0.045080404,0.170256132,0.088772551,0.11969751,0.121523865,0.105283836,0.099875203,0.14517919,0.114490004,0.132332592,0.170066032,0.091269547,0.086715322,0.146028237,0.078171485,0.044015718,0.148970319,0.063282008,0.117937393,0.082715117,0.180796573,0.144336541,0.169993405,0.117742034,0.159718298,0.141781347
0.133494013,0.149030736,0.043642691,0.169386295,0.085906008,0.121337247,0.121843545,0.103495188,0.098284668,0.138560211,0.112394712,0.131399856,0.167343507,0.090449743,0.085908735,0.144447355,0.076285717,0.042999493,0.148135573,0.062094779,0.117714966,0.081713453,0.172326818,0.141907037,0.166219156,0.116776686,0.156226845,0.139865559
0.13623194,0.14816389,0.043552114,0.170735936,0.082260621,0.127726849,0.124358341,0.103972115,0.097364878,0.130617202,0.10938729,0.13290472,0.165723171,0.091647092,0.086976432,0.143709022,0.07512382,0.043190625,0.149983619,0.061402261,0.119684058,0.08263732,0.16220478,0.142503677,0.166602032,0.118254729,0.154094501,0.139622474
0.144798008,0.150264188,0.044633217,0.177755569,0.079839858,0.141259941,0.132214629,0.107782416,0.098531653,0.125260744,0.107543437,0.139310372,0.167554387,0.096307859,0.091287562,0.146043992,0.075761609,0.044742661,0.157467231,0.062110874,0.12648207,0.086571034,0.155370589,0.147636999,0.172031201,0.124168273,0.15552572,0.143544574
0.161694286,0.158161037,0.046862493,0.193558597,0.079667175,0.161421489,0.147869376,0.116110387,0.103346289,0.123994983,0.108434024,0.152859083,0.17549246,0.105636326,0.100013858,0.154197634,0.07901452,0.047845269,0.173231947,0.065094759,0.140278204,0.094442952,0.153684323,0.159004093,0.183716416,0.136234375,0.162417568,0.153623444
0.186313811,0.174244449,0.048874268,0.218932314,0.081648026,0.186867827,0.171004245,0.127417864,0.113167824,0.125363604,0.113041498,0.172625242,0.191920647,0.118538077,0.112151529,0.170347912,0.085645414,0.051446711,0.196397306,0.071107128,0.160475871,0.105043193,0.155177432,0.174596373,0.1982385,0.153260979,0.176512558,0.170048032
0.215185415,0.197294523,0.050750103,0.250641999,0.085983039,0.212964008,0.198369361,0.140793134,0.126899937,0.12877363,0.122272771,0.196352189,0.215065572,0.133445957,0.126263774,0.193129686,0.094414311,0.055293221,0.224235418,0.079314917,0.184430094,0.117160666,0.15900101,0.193186872,0.214747692,0.173221856,0.195510238,0.190742581
0.24233102,0.224455117,0.05172728,0.283119219,0.090503697,0.234435732,0.224329952,0.152942229,0.142941772,0.129564128,0.134099247,0.218798173,0.242315053,0.147034307,0.139189143,0.219559462,0.10443409,0.058320972,0.250667649,0.08877345,0.207065306,0.128005992,0.159219274,0.210203168,0.228780812,0.19168458,0.217410876,0.211799646
0.244543182,0.180367057,0.045766904,0.297241466,0.095272265,0.213627062,0.240793906,0.24245304,0.196792598,0.18601321,0.120537099,0.245470145,0.20881579,0.141591022,0.135893107,0.19840132,0.11730499,0.148747074,0.241161476,0.173459124,0.192671469,0.157706045,0.157654839,0.255327399,0.212583411,0.207097431,0.164022442,0.209068635
0.25632466,0.194081423,0.046079057,0.314828059,0.09865176,0.223543563,0.252862132,0.253217705,0.212319547,0.190521874,0.128400081,0.257146247,0.223699941,0.147323103,0.141488434,0.213431985,0.124971716,0.154510942,0.252617927,0.187323904,0.201882644,0.164030308,0.152837402,0.266064839,0.218670847,0.216154848,0.173340512,0.219905327
0.262561004,0.202441023,0.046708489,0.324775917,0.10210185,0.228942822,0.259169968,0.259346091,0.22176903,0.195616389,0.135075874,0.263542416,0.232804317,0.150639789,0.144715921,0.222507818,0.12962047,0.157856579,0.258893187,0.195716949,0.206841007,0.16769687,0.151215911,0.272381281,0.223047107,0.221244093,0.179009885,0.22643695
0.265096089,0.207178391,0.047105387,0.329648233,0.104215616,0.231375836,0.261821649,0.262651371,0.227025585,0.198683676,0.139090592,0.266803742,0.238143183,0.152124867,0.146213435,0.227613245,0.132445402,0.159136364,0.262078674,0.200332187,0.209095954,0.169304303,0.150233351,0.275973004,0.225625886,0.223627096,0.18272884,0.229929965
0.260942472,0.209429995,0.047394549,0.327824972,0.106076944,0.228571634,0.257825729,0.261217557,0.229445571,0.201925385,0.141837373,0.264611374,0.240833736,0.150498366,0.144776786,0.229797385,0.133796113,0.156865642,0.259887822,0.202317096,0.206548794,0.167409995,0.151828284,0.275156218,0.225782404,0.22134485,0.184659342,0.229631853
0.246580479,0.207425898,0.046939183,0.31551391,0.107241215,0.217220929,0.243571437,0.250719102,0.226933156,0.20393153,0.143176462,0.25269428,0.239128416,0.143668856,0.138330385,0.226910588,0.132738273,0.14912767,0.248142316,0.199673206,0.196157663,0.159731521,0.153412226,0.265244139,0.219947829,0.211147046,0.183863845,0.223047575
0.2238171,0.198098136,0.048847875,0.292150161,0.107664042,0.198935754,0.220676046,0.232957768,0.216188419,0.204815531,0.142395004,0.232702739,0.229377176,0.132954481,0.128093743,0.215869218,0.127375142,0.13744963,0.228473766,0.189641437,0.179292576,0.147765094,0.156429751,0.248253269,0.210639099,0.194729069,0.177629272,0.209964737
0.197822214,0.183063182,0.049177951,0.262664783,0.105683901,0.178082394,0.194175996,0.21255005,0.198916079,0.201591636,0.137535152,0.209414604,0.213552291,0.121260187,0.116820843,0.198566331,0.118962006,0.12502314,0.205580413,0.173753771,0.159875958,0.134768246,0.158438703,0.228941056,0.201845049,0.17627138,0.167878314,0.193051035
0.174735547,0.166219503,0.050657211,0.234223661,0.102735608,0.159854561,0.170376665,0.195196823,0.179423863,0.197321173,0.130243249,0.188994846,0.196054306,0.111578628,0.107441571,0.179442967,0.110011424,0.114826476,0.185513863,0.155898739,0.142737322,0.124037699,0.162645494,0.213013737,0.196790943,0.160524421,0.158007961,0.177050687
0.156802282,0.151952353,0.051793333,0.211395576,0.100717976,0.145576917,0.151822198,0.181299903,0.162664826,0.195696919,0.123230904,0.17277113,0.181675434,0.104023105,0.100088703,0.163227668,0.102956705,0.107003606,0.169578041,0.140458442,0.129292837,0.115685316,0.171647112,0.200132316,0.19257864,0.148151563,0.150996971,0.164534403
0.144066195,0.140725985,0.051515432,0.194599776,0.100753551,0.135096503,0.138842594,0.17046373,0.14951838,0.198335668,0.11859113,0.160779215,0.170280092,0.097995852,0.094250061,0.150616909,0.09741639,0.100747699,0.157799421,0.128427564,0.119565465,0.109006237,0.184959205,0.189547547,0.186903599,0.1386894,0.145420159,0.155373845
0.13416286,0.132033439,0.050125436,0.181652164,0.100661898,0.126501791,0.128917773,0.160720506,0.139599959,0.200244343,0.11495815,0.150708835,0.16098968,0.092575177,0.089002736,0.140953624,0.092631793,0.09519612,0.147914453,0.119481441,0.111720976,0.1029974,0.19509589,0.179435066,0.179415231,0.130513487,0.139783909,0.147673882
0.127282942,0.12440466,0.048619532,0.171714681,0.098862509,0.120268162,0.122063808,0.153139095,0.131175979,0.197808252,0.110918779,0.143188106,0.152328538,0.088458216,0.085001436,0.132668941,0.087957325,0.091076903,0.140539044,0.112069705,0.106076573,0.098444496,0.197339233,0.171293316,0.172669379,0.124389374,0.133513962,0.14098561
0.124094039,0.118636143,0.047729617,0.165741499,0.095520018,0.117231715,0.118869672,0.149146165,0.124934935,0.191745461,0.106190346,0.139348879,0.145542815,0.086412434,0.082992242,0.126555855,0.08424609,0.089124163,0.136780091,0.10669415,0.103330862,0.096195662,0.193621601,0.166891815,0.168873777,0.121331394,0.128233507,0.136344121
0.123899825,0.115732491,0.046815141,0.163867685,0.092254183,0.116665853,0.118764261,0.147742855,0.121847824,0.18556838,0.102169721,0.138396672,0.142024981,0.085736996,0.082322786,0.123592448,0.082337229,0.088552461,0.135853891,0.104106752,0.102896037,0.09545781,0.188455182,0.165007826,0.166268642,0.120481396,0.125405652,0.134168179
0.124503095,0.114853708,0.045013848,0.163940093,0.090358801,0.116533833,0.119673636,0.146432582,0.121080501,0.181961287,0.10003899,0.137997799,0.140656253,0.084902219,0.081537393,0.122844453,0.081498115,0.087731173,0.135467706,0.10359962,0.102990593,0.094519025,0.185072947,0.162857036,0.161917403,0.119733246,0.123797727,0.133134398
0.124209539,0.113992259,0.042809293,0.163353845,0.088772551,0.115498467,0.119711666,0.14385691,0.12051445,0.178642963,0.098740776,0.1364479,0.138985432,0.083398437,0.080098949,0.122114694,0.080277004,0.086263663,0.13395347,0.103335669,0.102285839,0.092842219,0.180796573,0.159258641,0.156117065,0.1180277,0.121205168,0.131440202
0.124332024,0.112210506,0.041356931,0.162459512,0.085906008,0.115012655,0.120022655,0.14220571,0.118996329,0.172366495,0.096484934,0.135530707,0.136152881,0.0825383,0.079260185,0.120451998,0.078398516,0.08550393,0.133062285,0.102285963,0.101992491,0.091894018,0.172326818,0.156878273,0.152283771,0.117063655,0.117579597,0.129406482
0.126857299,0.111175425,0.041202764,0.163778906,0.082260621,0.116798552,0.122497126,0.143363624,0.11817335,0.164538023,0.093423592,0.137111095,0.13439682,0.083552684,0.080180377,0.119587754,0.077247152,0.086819388,0.134631391,0.10179731,0.103631116,0.093058714,0.16220478,0.157724309,0.152388394,0.118548,0.115261119,0.128943629
