	BE_LT	BE_HT
6721	11121,57443	7456,76054
6722	11826,28373	7456,76054
6723	12707,17035	7456,76054
6724	13235,70232	7456,76054
6725	13764,2343	7456,76054
6726	14116,58894	7456,76054
6727	14116,58894	7456,76054
6728	13411,87965	7456,76054
6729	12354,8157	7456,76054
6730	11121,57443	7456,76054
6731	10064,51048	7456,76054
6732	9359,801185	7456,76054
6733	8831,269211	7456,76054
6734	8302,737238	7456,76054
6735	8302,737238	7456,76054
6736	8478,914562	7456,76054
6737	9183,62386	7456,76054
6738	10240,68781	7456,76054
6739	10240,68781	7456,76054
6740	10593,04246	7456,76054
6741	10769,21978	7456,76054
6742	11121,57443	7456,76054
6743	12002,46105	7456,76054
6744	11297,75175	7456,76054
6745	10945,3971	7456,76054
6746	12707,17035	7456,76054
6747	11297,75175	7456,76054
6748	10416,86513	7456,76054
6749	10064,51048	7456,76054
6750	9888,333158	7456,76054
6751	9712,155833	7456,76054
6752	9359,801185	7456,76054
6753	8655,091887	7456,76054
6754	7950,382589	7456,76054
6755	7245,673291	7456,76054
6756	6540,963994	7456,76054
6757	6188,609345	7456,76054
6758	5836,254696	7456,76054
6759	5660,077371	7456,76054
6760	5836,254696	7456,76054
6761	6188,609345	7456,76054
6762	6717,141318	7456,76054
6763	7245,673291	7456,76054
6764	7245,673291	7456,76054
6765	7421,850616	7456,76054
6766	7774,205265	7456,76054
6767	8478,914562	7456,76054
6768	8655,091887	7456,76054
6769	8478,914562	7456,76054
6770	9007,446536	7456,76054
6771	9359,801185	7456,76054
6772	9535,978509	7456,76054
6773	9712,155833	7456,76054
6774	9888,333158	7456,76054
6775	9888,333158	7456,76054
6776	8655,091887	7456,76054
6777	6717,141318	7456,76054
6778	4250,658776	7456,76054
6779	3017,417505	7456,76054
6780	3017,417505	7456,76054
6781	3017,417505	7456,76054
6782	3017,417505	7456,76054
6783	3017,417505	7456,76054
6784	3017,417505	7456,76054
6785	3017,417505	7456,76054
6786	3017,417505	7456,76054
6787	3017,417505	7456,76054
6788	3898,304127	7456,76054
6789	4955,368074	7456,76054
6790	5660,077371	7456,76054
6791	6540,963994	7456,76054
6792	7421,850616	7456,76054
6793	8302,737238	7456,76054
6794	9183,62386	7456,76054
6795	9888,333158	7456,76054
6796	10416,86513	7456,76054
6797	10769,21978	7456,76054
6798	10945,3971	7456,76054
6799	10769,21978	7456,76054
6800	9359,801185	7456,76054
6801	7069,495967	7456,76054
6802	6012,43202	7456,76054
6803	5307,722722	7456,76054
6804	3545,949478	7456,76054
6805	3017,417505	7456,76054
6806	3017,417505	7456,76054
6807	3017,417505	7456,76054
6808	3017,417505	7456,76054
6809	3017,417505	7456,76054
6810	3017,417505	7456,76054
6811	3017,417505	7456,76054
6812	3017,417505	7456,76054
6813	3017,417505	7456,76054
6814	3017,417505	7456,76054
6815	4074,481451	7456,76054
6816	5307,722722	7456,76054
6817	7069,495967	7456,76054
6818	9007,446536	7456,76054
6819	10769,21978	7456,76054
6820	11826,28373	7456,76054
6821	12707,17035	7456,76054
6822	13411,87965	7456,76054
6823	13411,87965	7456,76054
6824	11121,57443	7456,76054
6825	8655,091887	7456,76054
6826	5660,077371	7456,76054
6827	4779,190749	7456,76054
6828	3017,417505	7456,76054
6829	3017,417505	7456,76054
6830	3017,417505	7456,76054
6831	3017,417505	7456,76054
6832	3017,417505	7456,76054
6833	3017,417505	7456,76054
6834	3017,417505	7456,76054
6835	3017,417505	7456,76054
6836	4250,658776	7456,76054
6837	5660,077371	7456,76054
6838	6893,318642	7456,76054
6839	8302,737238	7456,76054
6840	9535,978509	7456,76054
6841	10416,86513	7456,76054
6842	11297,75175	7456,76054
6843	12178,63838	7456,76054
6844	12707,17035	7456,76054
6845	13059,525	7456,76054
6846	13411,87965	7456,76054
6847	13411,87965	7456,76054
6848	11826,28373	7456,76054
6849	9359,801185	7456,76054
6850	6893,318642	7456,76054
6851	3898,304127	7456,76054
6852	3017,417505	7456,76054
6853	3017,417505	7456,76054
6854	3017,417505	7456,76054
6855	3017,417505	7456,76054
6856	3017,417505	7456,76054
6857	3017,417505	7456,76054
6858	3017,417505	7456,76054
6859	3722,126802	7456,76054
6860	4955,368074	7456,76054
6861	6188,609345	7456,76054
6862	7421,850616	7456,76054
6863	8655,091887	7456,76054
6864	9888,333158	7456,76054
6865	11121,57443	7456,76054
6866	12530,99302	7456,76054
6867	13764,2343	7456,76054
6868	14468,94359	7456,76054
6869	15173,65289	7456,76054
6870	15526,00754	7456,76054
6871	15702,18486	7456,76054
6872	13764,2343	7456,76054
6873	10416,86513	7456,76054
6874	6893,318642	7456,76054
6875	3369,772154	7456,76054
6876	3017,417505	7456,76054
6877	3017,417505	7456,76054
6878	3017,417505	7456,76054
6879	3017,417505	7456,76054
6880	3017,417505	7456,76054
6881	3017,417505	7456,76054
6882	3017,417505	7456,76054
6883	4250,658776	7456,76054
6884	5483,900047	7456,76054
6885	6893,318642	7456,76054
6886	8126,559913	7456,76054
6887	9359,801185	7456,76054
6888	10769,21978	7456,76054
6889	11826,28373	7456,76054
6890	12883,34767	7456,76054
6891	13940,41162	7456,76054
6892	14468,94359	7456,76054
6893	14997,47557	7456,76054
6894	15349,83022	7456,76054
6895	15349,83022	7456,76054
6896	13940,41162	7456,76054
6897	12707,17035	7456,76054
6898	10945,3971	7456,76054
6899	8302,737238	7456,76054
6900	5307,722722	7456,76054
6901	3193,594829	7456,76054
6902	3017,417505	7456,76054
6903	3017,417505	7456,76054
6904	3017,417505	7456,76054
6905	3017,417505	7456,76054
6906	3369,772154	7456,76054
6907	4779,190749	7456,76054
6908	6188,609345	7456,76054
6909	7598,02794	7456,76054
6910	9007,446536	7456,76054
6911	10416,86513	7456,76054
6912	11826,28373	7456,76054
6913	13235,70232	7456,76054
6914	14645,12092	7456,76054
6915	16054,53951	7456,76054
6916	16759,24881	7456,76054
6917	17463,95811	7456,76054
6918	17992,49008	7456,76054
6919	17992,49008	7456,76054
6920	16759,24881	7456,76054
6921	16406,89416	7456,76054
6922	14468,94359	7456,76054
6923	13764,2343	7456,76054
6924	10240,68781	7456,76054
6925	6893,318642	7456,76054
6926	6012,43202	7456,76054
6927	6188,609345	7456,76054
6928	8126,559913	7456,76054
6929	9712,155833	7456,76054
6930	11121,57443	7456,76054
6931	11650,1064	7456,76054
6932	12178,63838	7456,76054
6933	12707,17035	7456,76054
6934	13235,70232	7456,76054
6935	13764,2343	7456,76054
6936	14292,76627	7456,76054
6937	14997,47557	7456,76054
6938	15173,65289	7456,76054
6939	15526,00754	7456,76054
6940	15878,36219	7456,76054
6941	16054,53951	7456,76054
6942	16230,71684	7456,76054
6943	16230,71684	7456,76054
6944	15526,00754	7456,76054
6945	12354,8157	7456,76054
6946	10769,21978	7456,76054
6947	9183,62386	7456,76054
6948	6893,318642	7456,76054
6949	6012,43202	7456,76054
6950	6012,43202	7456,76054
6951	5836,254696	7456,76054
6952	6364,786669	7456,76054
6953	7245,673291	7456,76054
6954	8478,914562	7456,76054
6955	9359,801185	7456,76054
6956	10416,86513	7456,76054
6957	11473,92908	7456,76054
6958	12354,8157	7456,76054
6959	13411,87965	7456,76054
6960	14468,94359	7456,76054
6961	15349,83022	7456,76054
6962	16230,71684	7456,76054
6963	17111,60346	7456,76054
6964	17640,13543	7456,76054
6965	18168,66741	7456,76054
6966	18521,02206	7456,76054
6967	18873,3767	7456,76054
6968	17111,60346	7456,76054
6969	12354,8157	7456,76054
6970	9359,801185	7456,76054
6971	7069,495967	7456,76054
6972	5660,077371	7456,76054
6973	4426,8361	7456,76054
6974	3898,304127	7456,76054
6975	4074,481451	7456,76054
6976	5307,722722	7456,76054
6977	7245,673291	7456,76054
6978	9359,801185	7456,76054
6979	10416,86513	7456,76054
6980	11473,92908	7456,76054
6981	12354,8157	7456,76054
6982	13411,87965	7456,76054
6983	14468,94359	7456,76054
6984	15526,00754	7456,76054
6985	16230,71684	7456,76054
6986	17111,60346	7456,76054
6987	17992,49008	7456,76054
6988	18521,02206	7456,76054
6989	19049,55403	7456,76054
6990	19401,90868	7456,76054
6991	19754,26333	7456,76054
6992	18521,02206	7456,76054
6993	16583,07149	7456,76054
6994	13940,41162	7456,76054
6995	12354,8157	7456,76054
6996	10945,3971	7456,76054
6997	11121,57443	7456,76054
6998	10769,21978	7456,76054
6999	10416,86513	7456,76054
7000	11121,57443	7456,76054
7001	11826,28373	7456,76054
7002	13411,87965	7456,76054
7003	13764,2343	7456,76054
7004	13940,41162	7456,76054
7005	14292,76627	7456,76054
7006	14645,12092	7456,76054
7007	14997,47557	7456,76054
7008	15173,65289	7456,76054
7009	14997,47557	7456,76054
7010	14821,29824	7456,76054
7011	14468,94359	7456,76054
7012	14292,76627	7456,76054
7013	14116,58894	7456,76054
7014	13940,41162	7456,76054
7015	13764,2343	7456,76054
7016	12354,8157	7456,76054
7017	8126,559913	7456,76054
7018	6717,141318	7456,76054
7019	5131,545398	7456,76054
7020	4426,8361	7456,76054
7021	3545,949478	7456,76054
7022	3545,949478	7456,76054
7023	4426,8361	7456,76054
7024	5307,722722	7456,76054
7025	6717,141318	7456,76054
7026	7774,205265	7456,76054
7027	8126,559913	7456,76054
7028	8655,091887	7456,76054
7029	9007,446536	7456,76054
7030	9888,333158	7456,76054
7031	10064,51048	7456,76054
7032	10416,86513	7456,76054
7033	11297,75175	7456,76054
7034	12178,63838	7456,76054
7035	13059,525	7456,76054
7036	13588,05697	7456,76054
7037	13940,41162	7456,76054
7038	14292,76627	7456,76054
7039	14468,94359	7456,76054
7040	14116,58894	7456,76054
7041	13059,525	7456,76054
7042	13059,525	7456,76054
7043	12883,34767	7456,76054
7044	9007,446536	7456,76054
7045	6893,318642	7456,76054
7046	4779,190749	7456,76054
7047	4250,658776	7456,76054
7048	4955,368074	7456,76054
7049	6188,609345	7456,76054
7050	7598,02794	7456,76054
7051	8478,914562	7456,76054
7052	9359,801185	7456,76054
7053	10240,68781	7456,76054
7054	11121,57443	7456,76054
7055	12178,63838	7456,76054
7056	13059,525	7456,76054
7057	13940,41162	7456,76054
7058	14997,47557	7456,76054
7059	16054,53951	7456,76054
7060	16583,07149	7456,76054
7061	17111,60346	7456,76054
7062	17463,95811	7456,76054
7063	17992,49008	7456,76054
7064	17640,13543	7456,76054
7065	17111,60346	7456,76054
7066	15702,18486	7456,76054
7067	14997,47557	7456,76054
7068	14116,58894	7456,76054
7069	13588,05697	7456,76054
7070	13411,87965	7456,76054
7071	13588,05697	7456,76054
7072	14116,58894	7456,76054
7073	14821,29824	7456,76054
7074	15526,00754	7456,76054
7075	16935,42614	7456,76054
7076	17111,60346	7456,76054
7077	17640,13543	7456,76054
7078	18521,02206	7456,76054
7079	19049,55403	7456,76054
7080	19754,26333	7456,76054
7081	20106,61798	7456,76054
7082	20458,97262	7456,76054
7083	20811,32727	7456,76054
7084	21163,68192	7456,76054
7085	21163,68192	7456,76054
7086	21339,85925	7456,76054
7087	21516,03657	7456,76054
7088	21163,68192	7456,76054
7089	19754,26333	7456,76054
7090	18697,19938	7456,76054
7091	17992,49008	7456,76054
7092	16406,89416	7456,76054
7093	14821,29824	7456,76054
7094	13235,70232	7456,76054
7095	12178,63838	7456,76054
7096	11826,28373	7456,76054
7097	12530,99302	7456,76054
7098	13940,41162	7456,76054
7099	14645,12092	7456,76054
7100	15349,83022	7456,76054
7101	16054,53951	7456,76054
7102	16759,24881	7456,76054
7103	17463,95811	7456,76054
7104	18168,66741	7456,76054
7105	19049,55403	7456,76054
7106	19930,44065	7456,76054
7107	20811,32727	7456,76054
7108	21163,68192	7456,76054
7109	21516,03657	7456,76054
7110	21868,39122	7456,76054
7111	22044,56854	7456,76054
7112	21868,39122	7456,76054
7113	19578,086	7456,76054
7114	16935,42614	7456,76054
7115	15526,00754	7456,76054
7116	13588,05697	7456,76054
7117	11121,57443	7456,76054
7118	9888,333158	7456,76054
7119	9359,801185	7456,76054
7120	9888,333158	7456,76054
7121	11297,75175	7456,76054
7122	13059,525	7456,76054
7123	14292,76627	7456,76054
7124	15526,00754	7456,76054
7125	16759,24881	7456,76054
7126	17816,31276	7456,76054
7127	19049,55403	7456,76054
7128	20282,7953	7456,76054
7129	21516,03657	7456,76054
7130	22749,27784	7456,76054
7131	23982,51911	7456,76054
7132	24687,22841	7456,76054
7133	25215,76038	7456,76054
7134	25744,29236	7456,76054
7135	26096,64701	7456,76054
7136	25391,93771	7456,76054
7137	21692,2139	7456,76054
7138	17816,31276	7456,76054
7139	14468,94359	7456,76054
7140	11826,28373	7456,76054
7141	10240,68781	7456,76054
7142	9183,62386	7456,76054
7143	9183,62386	7456,76054
7144	10416,86513	7456,76054
7145	12707,17035	7456,76054
7146	14997,47557	7456,76054
7147	16406,89416	7456,76054
7148	17816,31276	7456,76054
7149	19225,73135	7456,76054
7150	20635,14995	7456,76054
7151	21868,39122	7456,76054
7152	23277,80982	7456,76054
7153	24511,05109	7456,76054
7154	25920,46968	7456,76054
7155	27329,88828	7456,76054
7156	28034,59758	7456,76054
7157	28915,4842	7456,76054
7158	29444,01617	7456,76054
7159	29972,54814	7456,76054
7160	29620,1935	7456,76054
7161	26625,17898	7456,76054
7162	23806,34179	7456,76054
7163	21339,85925	7456,76054
7164	19754,26333	7456,76054
7165	18344,84473	7456,76054
7166	17640,13543	7456,76054
7167	17640,13543	7456,76054
7168	18521,02206	7456,76054
7169	20458,97262	7456,76054
7170	22573,10052	7456,76054
7171	23101,63249	7456,76054
7172	23630,16446	7456,76054
7173	24158,69644	7456,76054
7174	24863,40574	7456,76054
7175	25391,93771	7456,76054
7176	25920,46968	7456,76054
7177	25744,29236	7456,76054
7178	25391,93771	7456,76054
7179	25215,76038	7456,76054
7180	25039,58306	7456,76054
7181	24863,40574	7456,76054
7182	24687,22841	7456,76054
7183	24511,05109	7456,76054
7184	24334,87376	7456,76054
7185	23101,63249	7456,76054
7186	21868,39122	7456,76054
7187	20987,5046	7456,76054
7188	19930,44065	7456,76054
7189	19401,90868	7456,76054
7190	19049,55403	7456,76054
7191	18873,3767	7456,76054
7192	19401,90868	7456,76054
7193	21163,68192	7456,76054
7194	20635,14995	7456,76054
7195	21339,85925	7456,76054
7196	21163,68192	7456,76054
7197	21692,2139	7456,76054
7198	22044,56854	7456,76054
7199	22573,10052	7456,76054
7200	22925,45517	7456,76054
7201	24158,69644	7456,76054
7202	25744,29236	7456,76054
7203	27329,88828	7456,76054
7204	28210,7749	7456,76054
7205	29091,66152	7456,76054
7206	29620,1935	7456,76054
7207	30324,90279	7456,76054
7208	30324,90279	7456,76054
7209	28210,7749	7456,76054
7210	25920,46968	7456,76054
7211	23806,34179	7456,76054
7212	22044,56854	7456,76054
7213	20811,32727	7456,76054
7214	20458,97262	7456,76054
7215	20635,14995	7456,76054
7216	21692,2139	7456,76054
7217	23630,16446	7456,76054
7218	24687,22841	7456,76054
7219	25568,11503	7456,76054
7220	26449,00166	7456,76054
7221	27329,88828	7456,76054
7222	28386,95222	7456,76054
7223	29267,83885	7456,76054
7224	30148,72547	7456,76054
7225	29972,54814	7456,76054
7226	29796,37082	7456,76054
7227	29620,1935	7456,76054
7228	29444,01617	7456,76054
7229	29267,83885	7456,76054
7230	29091,66152	7456,76054
7231	29091,66152	7456,76054
7232	28563,12955	7456,76054
7233	24334,87376	7456,76054
7234	20106,61798	7456,76054
7235	16230,71684	7456,76054
7236	13235,70232	7456,76054
7237	11297,75175	7456,76054
7238	10240,68781	7456,76054
7239	10064,51048	7456,76054
7240	11473,92908	7456,76054
7241	14116,58894	7456,76054
7242	14645,12092	7456,76054
7243	14997,47557	7456,76054
7244	15349,83022	7456,76054
7245	15878,36219	7456,76054
7246	16230,71684	7456,76054
7247	16583,07149	7456,76054
7248	17111,60346	7456,76054
7249	17640,13543	7456,76054
7250	18344,84473	7456,76054
7251	19049,55403	7456,76054
7252	19401,90868	7456,76054
7253	19578,086	7456,76054
7254	19930,44065	7456,76054
7255	20106,61798	7456,76054
7256	20106,61798	7456,76054
7257	19225,73135	7456,76054
7258	17816,31276	7456,76054
7259	16406,89416	7456,76054
7260	15526,00754	7456,76054
7261	14821,29824	7456,76054
7262	14645,12092	7456,76054
7263	14997,47557	7456,76054
7264	15526,00754	7456,76054
7265	16406,89416	7456,76054
7266	17111,60346	7456,76054
7267	18344,84473	7456,76054
7268	18521,02206	7456,76054
7269	19049,55403	7456,76054
7270	19754,26333	7456,76054
7271	20458,97262	7456,76054
7272	20987,5046	7456,76054
7273	21692,2139	7456,76054
7274	22220,74587	7456,76054
7275	22925,45517	7456,76054
7276	23101,63249	7456,76054
7277	23453,98714	7456,76054
7278	23630,16446	7456,76054
7279	23806,34179	7456,76054
7280	23806,34179	7456,76054
7281	22044,56854	7456,76054
7282	20458,97262	7456,76054
7283	19225,73135	7456,76054
7284	17816,31276	7456,76054
7285	16935,42614	7456,76054
7286	16583,07149	7456,76054
7287	16406,89416	7456,76054
7288	17111,60346	7456,76054
7289	18168,66741	7456,76054
7290	19049,55403	7456,76054
7291	20106,61798	7456,76054
7292	21163,68192	7456,76054
7293	22044,56854	7456,76054
7294	23101,63249	7456,76054
7295	24158,69644	7456,76054
7296	25039,58306	7456,76054
7297	26625,17898	7456,76054
7298	28386,95222	7456,76054
7299	30148,72547	7456,76054
7300	31205,78942	7456,76054
7301	32086,67604	7456,76054
7302	32791,38534	7456,76054
7303	33496,09463	7456,76054
7304	33496,09463	7456,76054
7305	32262,85336	7456,76054
7306	31029,61209	7456,76054
7307	29620,1935	7456,76054
7308	28563,12955	7456,76054
7309	27858,42025	7456,76054
7310	27682,24293	7456,76054
7311	27858,42025	7456,76054
7312	28739,30687	7456,76054
7313	29972,54814	7456,76054
7314	30677,25744	7456,76054
7315	31381,96674	7456,76054
7316	32086,67604	7456,76054
7317	32791,38534	7456,76054
7318	33496,09463	7456,76054
7319	34200,80393	7456,76054
7320	34905,51323	7456,76054
7321	34905,51323	7456,76054
7322	34729,3359	7456,76054
7323	34553,15858	7456,76054
7324	34553,15858	7456,76054
7325	34376,98126	7456,76054
7326	34200,80393	7456,76054
7327	34200,80393	7456,76054
7328	33848,44928	7456,76054
7329	31205,78942	7456,76054
7330	28034,59758	7456,76054
7331	24687,22841	7456,76054
7332	20987,5046	7456,76054
7333	18168,66741	7456,76054
7334	16759,24881	7456,76054
7335	16583,07149	7456,76054
7336	18168,66741	7456,76054
7337	20811,32727	7456,76054
7338	21163,68192	7456,76054
7339	21516,03657	7456,76054
7340	22044,56854	7456,76054
7341	22396,92319	7456,76054
7342	22749,27784	7456,76054
7343	23101,63249	7456,76054
7344	23453,98714	7456,76054
7345	24158,69644	7456,76054
7346	25039,58306	7456,76054
7347	26625,17898	7456,76054
7348	26272,82433	7456,76054
7349	26625,17898	7456,76054
7350	26801,3563	7456,76054
7351	27329,88828	7456,76054
7352	27329,88828	7456,76054
7353	26449,00166	7456,76054
7354	25039,58306	7456,76054
7355	23982,51911	7456,76054
7356	23277,80982	7456,76054
7357	22749,27784	7456,76054
7358	22573,10052	7456,76054
7359	22573,10052	7456,76054
7360	23101,63249	7456,76054
7361	23982,51911	7456,76054
7362	24334,87376	7456,76054
7363	24687,22841	7456,76054
7364	25215,76038	7456,76054
7365	25568,11503	7456,76054
7366	25920,46968	7456,76054
7367	26449,00166	7456,76054
7368	26801,3563	7456,76054
7369	26977,53363	7456,76054
7370	26977,53363	7456,76054
7371	26977,53363	7456,76054
7372	27153,71095	7456,76054
7373	27153,71095	7456,76054
7374	26977,53363	7456,76054
7375	27153,71095	7456,76054
7376	26977,53363	7456,76054
7377	25744,29236	7456,76054
7378	24334,87376	7456,76054
7379	22749,27784	7456,76054
7380	21163,68192	7456,76054
7381	20635,14995	7456,76054
7382	20635,14995	7456,76054
7383	20987,5046	7456,76054
7384	21868,39122	7456,76054
7385	22573,10052	7456,76054
7386	23806,34179	7456,76054
7387	23453,98714	7456,76054
7388	24158,69644	7456,76054
7389	24687,22841	7456,76054
7390	25215,76038	7456,76054
7391	25744,29236	7456,76054
7392	26449,00166	7456,76054
7393	27153,71095	7456,76054
7394	28034,59758	7456,76054
7395	28915,4842	7456,76054
7396	29267,83885	7456,76054
7397	29620,1935	7456,76054
7398	29972,54814	7456,76054
7399	30148,72547	7456,76054
7400	29972,54814	7456,76054
7401	27506,0656	7456,76054
7402	22925,45517	7456,76054
7403	20811,32727	7456,76054
7404	18697,19938	7456,76054
7405	15349,83022	7456,76054
7406	14292,76627	7456,76054
7407	15526,00754	7456,76054
7408	18344,84473	7456,76054
7409	20458,97262	7456,76054
7410	20811,32727	7456,76054
7411	21339,85925	7456,76054
7412	21692,2139	7456,76054
7413	22044,56854	7456,76054
7414	22396,92319	7456,76054
7415	22749,27784	7456,76054
7416	23277,80982	7456,76054
7417	23630,16446	7456,76054
7418	24158,69644	7456,76054
7419	24863,40574	7456,76054
7420	24863,40574	7456,76054
7421	25568,11503	7456,76054
7422	25215,76038	7456,76054
7423	25391,93771	7456,76054
7424	25215,76038	7456,76054
7425	24863,40574	7456,76054
7426	24511,05109	7456,76054
7427	24158,69644	7456,76054
7428	23806,34179	7456,76054
7429	23630,16446	7456,76054
7430	20635,14995	7456,76054
7431	19225,73135	7456,76054
7432	18873,3767	7456,76054
7433	19930,44065	7456,76054
7434	20282,7953	7456,76054
7435	20635,14995	7456,76054
7436	20987,5046	7456,76054
7437	21516,03657	7456,76054
7438	21868,39122	7456,76054
7439	22220,74587	7456,76054
7440	22573,10052	7456,76054
7441	23101,63249	7456,76054
7442	23453,98714	7456,76054
7443	23982,51911	7456,76054
7444	24334,87376	7456,76054
7445	24511,05109	7456,76054
7446	24687,22841	7456,76054
7447	24863,40574	7456,76054
7448	24863,40574	7456,76054
7449	23453,98714	7456,76054
7450	21868,39122	7456,76054
7451	20458,97262	7456,76054
7452	19225,73135	7456,76054
7453	18344,84473	7456,76054
7454	17992,49008	7456,76054
7455	18168,66741	7456,76054
7456	18873,3767	7456,76054
7457	19930,44065	7456,76054
7458	20282,7953	7456,76054
7459	20987,5046	7456,76054
7460	20811,32727	7456,76054
7461	21163,68192	7456,76054
7462	21339,85925	7456,76054
7463	21692,2139	7456,76054
7464	22044,56854	7456,76054
7465	22044,56854	7456,76054
7466	22220,74587	7456,76054
7467	22220,74587	7456,76054
7468	22220,74587	7456,76054
7469	22220,74587	7456,76054
7470	22220,74587	7456,76054
7471	22220,74587	7456,76054
7472	22220,74587	7456,76054
7473	21868,39122	7456,76054
7474	21339,85925	7456,76054
7475	18168,66741	7456,76054
7476	13940,41162	7456,76054
7477	10945,3971	7456,76054
7478	8831,269211	7456,76054
7479	8655,091887	7456,76054
7480	8655,091887	7456,76054
7481	10769,21978	7456,76054
7482	11297,75175	7456,76054
7483	11826,28373	7456,76054
7484	12530,99302	7456,76054
7485	13059,525	7456,76054
7486	13764,2343	7456,76054
7487	14292,76627	7456,76054
7488	14821,29824	7456,76054
7489	15702,18486	7456,76054
7490	16759,24881	7456,76054
7491	17640,13543	7456,76054
7492	18168,66741	7456,76054
7493	18697,19938	7456,76054
7494	19049,55403	7456,76054
7495	19401,90868	7456,76054
7496	19578,086	7456,76054
7497	17640,13543	7456,76054
7498	15349,83022	7456,76054
7499	12354,8157	7456,76054
7500	10240,68781	7456,76054
7501	9535,978509	7456,76054
7502	8655,091887	7456,76054
7503	8478,914562	7456,76054
7504	9359,801185	7456,76054
7505	11297,75175	7456,76054
7506	11826,28373	7456,76054
7507	12354,8157	7456,76054
7508	12883,34767	7456,76054
7509	13411,87965	7456,76054
7510	13940,41162	7456,76054
7511	14468,94359	7456,76054
7512	14997,47557	7456,76054
7513	15349,83022	7456,76054
7514	15526,00754	7456,76054
7515	15702,18486	7456,76054
7516	15878,36219	7456,76054
7517	16054,53951	7456,76054
7518	16054,53951	7456,76054
7519	16230,71684	7456,76054
7520	16230,71684	7456,76054
7521	15173,65289	7456,76054
7522	13235,70232	7456,76054
7523	11473,92908	7456,76054
7524	10064,51048	7456,76054
7525	9183,62386	7456,76054
7526	8655,091887	7456,76054
7527	8655,091887	7456,76054
7528	9359,801185	7456,76054
7529	10593,04246	7456,76054
7530	10769,21978	7456,76054
7531	11121,57443	7456,76054
7532	11297,75175	7456,76054
7533	11650,1064	7456,76054
7534	12002,46105	7456,76054
7535	12178,63838	7456,76054
7536	12530,99302	7456,76054
7537	12707,17035	7456,76054
7538	13059,525	7456,76054
7539	13235,70232	7456,76054
7540	13235,70232	7456,76054
7541	13411,87965	7456,76054
7542	13411,87965	7456,76054
7543	13764,2343	7456,76054
7544	13411,87965	7456,76054
7545	12002,46105	7456,76054
7546	10064,51048	7456,76054
7547	8302,737238	7456,76054
7548	6717,141318	7456,76054
7549	5660,077371	7456,76054
7550	5131,545398	7456,76054
7551	5131,545398	7456,76054
7552	6012,43202	7456,76054
7553	7069,495967	7456,76054
7554	7950,382589	7456,76054
7555	8655,091887	7456,76054
7556	9359,801185	7456,76054
7557	10064,51048	7456,76054
7558	10769,21978	7456,76054
7559	11473,92908	7456,76054
7560	12178,63838	7456,76054
7561	13059,525	7456,76054
7562	14116,58894	7456,76054
7563	15173,65289	7456,76054
7564	15526,00754	7456,76054
7565	16054,53951	7456,76054
7566	16406,89416	7456,76054
7567	16759,24881	7456,76054
7568	16935,42614	7456,76054
7569	16230,71684	7456,76054
7570	15526,00754	7456,76054
7571	14645,12092	7456,76054
7572	13940,41162	7456,76054
7573	13411,87965	7456,76054
7574	13235,70232	7456,76054
7575	13588,05697	7456,76054
7576	13940,41162	7456,76054
7577	14645,12092	7456,76054
7578	15349,83022	7456,76054
7579	16054,53951	7456,76054
7580	16935,42614	7456,76054
7581	17640,13543	7456,76054
7582	18873,3767	7456,76054
7583	19225,73135	7456,76054
7584	19930,44065	7456,76054
7585	20458,97262	7456,76054
7586	21163,68192	7456,76054
7587	21692,2139	7456,76054
7588	22044,56854	7456,76054
7589	22396,92319	7456,76054
7590	22573,10052	7456,76054
7591	22925,45517	7456,76054
7592	22925,45517	7456,76054
7593	22573,10052	7456,76054
7594	20106,61798	7456,76054
7595	18344,84473	7456,76054
7596	16230,71684	7456,76054
7597	15702,18486	7456,76054
7598	14997,47557	7456,76054
7599	13235,70232	7456,76054
7600	13235,70232	7456,76054
7601	14821,29824	7456,76054
7602	15702,18486	7456,76054
7603	16406,89416	7456,76054
7604	17111,60346	7456,76054
7605	17816,31276	7456,76054
7606	18521,02206	7456,76054
7607	19401,90868	7456,76054
7608	20106,61798	7456,76054
7609	20811,32727	7456,76054
7610	21516,03657	7456,76054
7611	22220,74587	7456,76054
7612	22573,10052	7456,76054
7613	23101,63249	7456,76054
7614	23277,80982	7456,76054
7615	23630,16446	7456,76054
7616	23630,16446	7456,76054
7617	21692,2139	7456,76054
7618	19049,55403	7456,76054
7619	15878,36219	7456,76054
7620	13411,87965	7456,76054
7621	12002,46105	7456,76054
7622	11473,92908	7456,76054
7623	11473,92908	7456,76054
7624	12883,34767	7456,76054
7625	14821,29824	7456,76054
7626	15526,00754	7456,76054
7627	16230,71684	7456,76054
7628	16759,24881	7456,76054
7629	17463,95811	7456,76054
7630	17992,49008	7456,76054
7631	18697,19938	7456,76054
7632	19225,73135	7456,76054
7633	19754,26333	7456,76054
7634	20458,97262	7456,76054
7635	20987,5046	7456,76054
7636	21339,85925	7456,76054
7637	21516,03657	7456,76054
7638	21868,39122	7456,76054
7639	22044,56854	7456,76054
7640	22044,56854	7456,76054
7641	21868,39122	7456,76054
7642	21163,68192	7456,76054
7643	20635,14995	7456,76054
7644	20458,97262	7456,76054
7645	20106,61798	7456,76054
7646	19754,26333	7456,76054
7647	19930,44065	7456,76054
7648	20282,7953	7456,76054
7649	20635,14995	7456,76054
7650	20987,5046	7456,76054
7651	21163,68192	7456,76054
7652	21516,03657	7456,76054
7653	21692,2139	7456,76054
