,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2030-08-07 08:00:00+00:00,1136.5,9058.4,1772.4,9543,4597.5,6435.4,977.8,7517.8,66778.2,5789.1,1151.4,32698.5,9389.7,40632,33289.5,7403.2,2576.3,5803.6,3672.8,51337.6,1671.8,1306,1054.3,552.1,1054.4,423.3,1007,13299.1,15213.9,24543,6481.2,7188.8,4248.4,15151.6,1819,3562.6
2030-08-07 09:00:00+00:00,1146.9,9258.3,1860.8,9954.9,4816.9,6586.4,1052.1,7749,68440.1,5928.9,1171.2,35002.2,9462,42926,36828.5,7868.2,2724.2,6003.2,4119.8,53201.1,1704.1,1297.7,1078.2,584.7,1132.5,449.8,1174.8,13926.5,15352.7,25423.8,6688.2,7470.5,4472.4,15400.3,1832,3663.7
2030-08-07 10:00:00+00:00,1164.4,9449.2,1890.7,10189.3,4864.7,6730.9,1078.2,7794.8,70185.6,5926.2,1175.2,36539.8,9505.6,44034,37879.1,8224.1,2774,6146.3,4391.1,54046.9,1713.8,1302.1,1074.8,598.1,1175.1,460,1258.9,14124.3,15391.7,25537.8,6897.2,7597.2,4577,15410.7,1836.7,3670.4
2030-08-07 11:00:00+00:00,1175.3,9505.5,1929.6,10381.7,4929.3,6857,1076.3,7938.1,71426.9,5835.9,1161.9,37448.7,9502.1,44924,37635.6,8503,2872.5,6247.3,4458.4,53316.9,1700.8,1348.6,1047.2,610.4,1207.6,464.4,1268.2,14189,15244,25935.9,6849.9,7681.3,4671.2,15339.4,1877.8,3711.6
2030-08-07 12:00:00+00:00,1171,9220.8,1947.8,10268.8,4918.1,6533.4,1089.2,7967.3,70586.5,5818,1188.6,38221.9,9413.8,45728,37518.9,8642.2,2929.9,6307.3,4500.6,52733,1719,1310.1,1074.9,625.8,1233.5,464.8,1280.2,14056,15110.6,26048.6,6880.9,7759.9,4732.2,15209.5,1950.6,3746.5
2030-08-07 13:00:00+00:00,1140.4,9136.2,1958.1,10235.8,5013.5,6595.6,1106,7873.7,69810,5714.7,1176.3,38860.3,9327.4,44719,37680.1,8525.6,2925.6,6262,4544.1,53270.9,1701.3,1323.5,1070.9,634.1,1252.5,466.5,1286.2,14099.9,15090.8,26145.2,7078.8,7869.3,4747.7,15071.7,1914.1,3723
2030-08-07 14:00:00+00:00,1108.1,9071,2001,10169.8,5005.4,6623.6,1130,7743.1,68702.2,5553,1164.1,38358,9264.3,44118,37371.2,8245.6,2854.5,6243.8,4508,53496,1677,1327.1,1053.8,632.9,1239.5,463.2,1253.5,14087,15078.3,25813.6,7040,7829.9,4676.2,14954.4,1878.4,3677.2
2030-08-07 15:00:00+00:00,1092.2,8951.7,1972.5,10078.7,4986.5,6543.2,1122.6,7756.8,67455.7,5487.9,1126.9,37480,9173.3,42738,36897.5,7985.4,2782,6235,4447.3,53649.8,1631.9,1253.4,1034.6,625.4,1216,454.5,1233.2,14017.9,14994.1,25505.7,6954.2,7758.9,4590.6,14657.7,1839.8,3625.3
2030-08-07 16:00:00+00:00,1100.4,8855.8,1915.3,9960.2,4974.7,6432.7,1120.4,7617.1,66011.4,5668.9,1094.1,37278,9093.6,41869,36952.5,7878.7,2734.1,6154.4,4428.3,53066.2,1577.1,1312,997.3,613.9,1188.1,440.7,1233.8,14014.7,14899.9,25063.8,6787,7690.1,4543.6,14603.9,1831.7,3581.1
2030-08-07 17:00:00+00:00,1121.4,8900.2,1838.4,9965.3,4939.9,6358.7,1095,7454.5,65705.3,5576.8,1068.3,37327.3,9002.9,41698,38343.4,7838.5,2730.7,6069.6,4477.9,52323.4,1548.3,1359.8,977.9,606.5,1169.8,426.8,1280.2,14119.8,14830.3,24847.9,6644.6,7611.7,4480.4,14316.4,1824.4,3552.5
2030-08-07 18:00:00+00:00,1190.5,8793.2,1798.5,9845.3,4986.9,6423.7,1056,7265.8,65392.5,5344.8,1043,37063,9065.4,42886,39934.6,7761.6,2761.7,5978.9,4585.1,52689.4,1529.3,1346.2,950.6,616.2,1153.9,428.5,1343.8,13733.2,14786.1,24765.3,6666.6,7517.3,4477.7,14113,1860.4,3513.5
2030-08-07 19:00:00+00:00,1309.1,8541,1839.9,9542.8,5028.1,6318,1023.5,7262.2,64528,5163.4,1032.9,36593.2,9102,42669,40279.2,7971.8,2843.8,6003,4542.5,54050.5,1521.6,1343.3,946.4,637.1,1203.6,421.6,1288.2,13429.2,14802.9,25114.3,6669.4,7493.7,4657,13972.5,1901.5,3563.1
2030-08-07 20:00:00+00:00,1225.2,8412.1,1994.7,9308,5124.2,6234.6,1051.4,7326.2,62940.9,5088.3,1044.8,36287.3,8945.1,40370,39721.7,8083.1,3047.4,6116.6,4368.4,52402.2,1546.3,1295.4,957.8,669.3,1293.9,427.8,1213.9,13214,14735.6,26195.7,6849.4,7757.8,5061,13897.8,1936.9,3657.5
2030-08-07 21:00:00+00:00,1103.6,7934.6,1956,9316.8,5164.4,6320.4,1025.4,7150,61739.2,4786.5,1009.7,37483.9,9001.8,39852,39798.8,7585.7,2968.3,5935.8,4266.2,48377.7,1458.5,1245.6,915,649.5,1258.9,421.3,1201.5,13227.4,14769.3,25768.1,6507.7,8050.2,4988.2,13185.2,1866.8,3537.5
2030-08-07 22:00:00+00:00,926.1,7634.7,1766.3,9345.5,4920.4,6228.4,1007.4,6793.8,58167.2,4389.8,913.6,36290.5,8738,41442,39343.7,7156.6,2801.2,5615,4352.9,44922,1302.3,1227.9,810.9,613.3,1281.6,407.1,1237.7,12787.5,14532.5,24089.8,6015.2,7532,4667.6,12276.2,1762.8,3378
2030-08-07 23:00:00+00:00,794.3,7135,1593.2,8946.6,4609.6,5993.6,978.6,6429.5,54028.4,4110.2,838.1,34139.9,8249.1,41162,36024,6712.8,2514.1,5367.3,4153.1,41551.2,1199.4,1142.7,720.2,577,1206.5,387,1153.2,12204.9,13846.2,22477.9,5522.3,6863.1,4302.6,11617.7,1644.3,3232.2
2030-08-08 00:00:00+00:00,677.2,6579.8,1396.2,8150.6,4071.3,5877.3,872.5,6106.6,50379.8,3910.8,774.1,31079.3,7807.1,37263,30191.2,6213.5,2143,4869.5,3774.3,36676.6,1112.9,1199.8,647.2,522.4,1062.4,346.6,973.8,11245.9,13051.6,20231.8,5147.8,6265.2,3791.5,11272.1,1493.4,3017.7
2030-08-08 01:00:00+00:00,640.3,6222.3,1283.7,7781.3,3736.7,5688.9,812.6,6014.2,48133,3800.2,744.2,29159.5,7607.9,35012,26605.1,5886.3,2035.4,4627.2,3476.9,34378.2,1075.8,1126,620.2,471.1,954.1,324.1,847.4,10636.2,12547.6,19138,4954,5997.3,3386.1,11067.4,1412.5,2862.5
2030-08-08 02:00:00+00:00,618.3,6006.1,1229.9,7488.2,3551.9,5496.6,764,5880.2,46717.9,3754,727.1,27842.6,7524.5,33332,24760.6,5676.8,1962.9,4430.5,3263,32996,1058.4,1077.8,605.7,440.3,880.6,307.8,765.9,10279.5,12244.9,18385.2,4834.8,5836.7,3125.1,10973.5,1366.6,2760.6
2030-08-08 03:00:00+00:00,616.6,5865,1200.5,7373,3460.9,5323.1,725.3,5768.3,46440.5,3786,723.5,27097.3,7514,31234,23458.8,5562.2,1915.9,4358.7,3128,32480.3,1059.4,1085.7,606.4,421.7,844.6,298.2,731.7,10091.8,12097.1,18073.6,4786.3,5754.8,3005.6,10974.1,1335.8,2739.2
2030-08-08 04:00:00+00:00,669.8,6056.1,1208.4,7399.9,3440.5,5080.4,698,5778.4,47267.5,3973.4,720.1,26748.3,7598.8,30800,22693.9,5551.5,1923.8,4420.5,3059,33469.5,1089,1117.2,611.3,414,837.8,293.5,700.6,10026.9,12092.8,18041.2,4819.5,5773.8,2996.4,11249.4,1345,2774.6
2030-08-08 05:00:00+00:00,768.7,6797.5,1250.4,7676.1,3538,5218.5,669.8,6000.7,50794.9,4536.2,807.1,26937.6,8259.7,32063,22559.7,5590.2,1957.2,4578.3,3049.9,35717.9,1228.9,1175.6,692,410.2,852,299.7,693,10242.7,12232.4,17911.1,4796.4,5857.8,3043,12663,1409.9,2854.3
2030-08-08 06:00:00+00:00,936,7774.8,1364.8,8206.3,3760.1,5543.6,688.1,6688.6,57825.1,5239.9,941.6,28390.5,8840.8,34588,23333.9,5912.7,2061.5,5070.3,3099.8,40181.2,1410.4,1267.9,834.8,439.4,879.9,322.8,712.4,10905.3,13146,20106.5,5147.5,6072.6,3382.4,14197.9,1609.7,3137.2
2030-08-08 07:00:00+00:00,1073.2,8596.7,1610.7,8818.7,4098.8,6090.8,793.9,7183.7,63842,5617.9,1080.3,30018.5,9170.1,37360,27049.4,6650.2,2327.6,5514.9,3266.5,46470.7,1589.5,1293.6,983.4,490.9,958.1,369.2,803.5,12111.3,14581.9,22777.9,6041.3,6638.7,3883.5,14872.4,1775.7,3378.8
2030-08-08 08:00:00+00:00,1117.8,9007.9,1764.5,9469.8,4507.7,6498.6,916.6,7511.9,67534,5785.2,1149.5,32097.3,9334.7,40660,32140,7370.3,2560,5750.1,3687.2,50500.4,1686.1,1305.2,1061.3,545.2,1060.8,410.9,1003.1,13261.8,15083,24527.3,6411.7,7179.3,4272.3,15164.3,1819.6,3552.1
2030-08-08 09:00:00+00:00,1128.6,9207.9,1853.1,9881.2,4730.4,6647.9,986.3,7743.1,69218.4,5924.3,1169.4,34351.1,9407,42982,35480.3,7831.9,2707.3,5945.7,4135.7,52350.7,1719.7,1296.7,1086.2,577.1,1138.5,436.9,1169.7,13878.1,15221,25427.3,6568.4,7460.7,4497.8,15412.5,1832.6,3655.1
2030-08-08 10:00:00+00:00,1146.6,9398.9,1883.1,10115.3,4778.9,6790.4,1010.7,7788.9,70989.7,5921.4,1173.3,35854.5,9450.6,44076,36465.9,8185.6,2756.9,6085.9,4407.8,53189.8,1729.8,1301.1,1082.6,590.2,1180.8,447,1253.2,14072,15259.7,25544.5,6770,7587.4,4603.1,15423.2,1837.3,3662
2030-08-08 11:00:00+00:00,1158,9455.4,1922,10307.4,4844.7,6914.2,1008.8,7932.1,72251.2,5831.6,1160.1,36742.3,9447.2,44931,36223,8463.4,2855.1,6184.6,4475.4,52463.5,1716.3,1347.6,1053.8,602.3,1213.1,451.3,1262.5,14134.9,15112.9,25954.7,6761.3,7671.3,4698,15352,1878.4,3704.3
2030-08-08 12:00:00+00:00,1153.5,9170.5,1940.3,10194.7,4833.6,6594.6,1020.7,7961.4,71400.2,5813.7,1186.8,37497.4,9358.9,45697,36102.1,8601.6,2912.2,6243.3,4517.8,51881.9,1735.3,1309.2,1082.8,617.3,1238.8,451.8,1274.3,14003.8,14979.4,26072.2,6773.5,7749.9,4759.4,15222.2,1951.2,3740
2030-08-08 13:00:00+00:00,1121.9,9085.8,1950.6,10161.7,4930.3,6656.3,1036.6,7867.7,70611.2,5710.9,1174.6,38122.3,9272.4,44649,36262.1,8484.9,2907.9,6199.1,4561.3,52417,1716.9,1322.6,1078.6,625.5,1257.8,453.3,1280.3,14047.2,14960,26169.7,6977,7859.1,4775,15084.5,1914.7,3715.9
2030-08-08 14:00:00+00:00,1088.5,9020.5,1993.6,10095.8,4922,6684.6,1059.4,7737.2,69484.4,5550,1162.3,37632.6,9209.1,43991,35989.7,8206.2,2837.1,6181.4,4525.1,52642.2,1691.5,1326.3,1060.7,624.3,1244.9,450.3,1247.9,14035.6,14947.4,25826.8,7002.7,7819.8,4703,14967.4,1879,3668.9
2030-08-08 15:00:00+00:00,1072,8901,1965.1,10004.9,4902.7,6605.3,1052.3,7750.9,68219.9,5485.2,1125,36774.1,9118.1,42562,35544,7947.6,2764.9,6172.8,4464.2,52794.3,1644.6,1252.4,1040.6,617,1221.5,441.6,1227.7,13967.6,14863.9,25511.4,6932.6,7748.9,4616.9,14671.5,1840.3,3616
2030-08-08 16:00:00+00:00,1080.5,8805,1907.7,9886.5,4890.6,6496.5,1050.3,7611.2,66753.7,5665.4,1092.2,36576.8,9038.2,41655,35599.8,7841.7,2717.1,6093.8,4445.2,52214.7,1587.6,1311.2,1001.7,605.7,1193.7,428,1228.3,13964.6,14769.6,25058.1,6767.2,7680.2,4569.5,14617.8,1832.3,3570.8
2030-08-08 17:00:00+00:00,1102.3,8849.3,1830.6,9891.7,4855,6424.5,1026.9,7448.6,66439.1,5573.8,1066.4,36627.1,8947.5,41471,36934.9,7801.6,2713.7,6011.1,4494.9,51481.2,1557.5,1359.1,981.3,598.5,1175.6,414.3,1274.4,14069.1,14700.5,24832.1,6639.5,7601.8,4505.8,14330.6,1825,3541.4
2030-08-08 18:00:00+00:00,1173.7,8742.2,1790.7,9771.8,4902.3,6489.8,990.8,7259.9,66116.9,5343.1,1041.1,36371.3,9010,42706,38463.8,7724.3,2744.8,5922.7,4602.3,51848.5,1537.6,1345.4,952.7,608,1159.7,416,1337.7,13691.4,14657,24741.8,6646.6,7507.5,4503,14127.7,1860.9,3501.2
2030-08-08 19:00:00+00:00,1296.4,8489.7,1832.1,9469.7,4944,6386.4,960.6,7256.3,65236.5,5162.7,1030.9,35913.6,9046.4,42549,38809.2,7933.9,2826.4,5946.6,4559.5,53197.6,1529.4,1342.4,948.2,628.5,1209.2,409,1282.4,13394.1,14674.1,25095.6,6627.5,7483.9,4683.4,13987.2,1902.1,3551.5
2030-08-08 20:00:00+00:00,1209.6,8360.6,1987.3,9235.2,5041.6,6304.3,986.8,7320.2,63625.5,5087.8,1042.7,35615,8889.4,40276,38290.8,8044,3029.3,6058,4384.9,51564.7,1555.1,1294.6,960.1,660,1298.9,415.2,1208.7,13183.2,14607.2,26202.3,6871.8,7747.9,5090.1,13912.8,1937.5,3647.7
2030-08-08 21:00:00+00:00,1083.7,7882.6,1948.5,9244,5082.2,6389.6,962.7,7144.1,62403.6,4787.8,1007.8,36786.4,8946.1,39767,38380.6,7548,2950.5,5881.1,4282.3,47576.2,1463.7,1244.8,915.4,640.6,1264.1,408.7,1196.3,13197.2,14640.7,25761.3,6523.8,8040,5016.8,13201.5,1867.4,3525.1
2030-08-08 22:00:00+00:00,900.2,7582.2,1758.4,9272.7,4834.1,6299.8,946.2,6787.8,58775.3,4393.2,911.4,35621.4,8682.1,41365,37979.1,7121.8,2784.1,5567.2,4369.2,44152.9,1301.1,1227.1,806.5,605.2,1286.8,394.8,1232.3,12766.7,14404.9,24037.4,6027,7522.2,4693.9,12294.2,1763.3,3362.1
2030-08-08 23:00:00+00:00,763.9,7082.2,1584.9,8874.3,4518.1,6068.9,919.5,6423.6,54573.5,4115.3,835.9,33519.7,8192.7,41122,34874.5,6680.3,2498.1,5324.9,4168.7,40813.8,1194,1141.8,711.7,569.7,1212.1,374.9,1148.5,12195.9,13721.6,22383.3,5554,6853.9,4326.5,11637.1,1644.8,3213
2030-08-09 00:00:00+00:00,704,6543.8,1433.4,8709.4,4101.6,5843.5,858.2,5990.8,49720.1,3911.6,774.4,28998.3,7786.4,37251,29925,6218,2172.8,4911.5,3722.5,35803.5,1113.4,1197.2,648.6,527.3,1056,355.6,965.6,11782.6,12998.5,20459.9,5210.2,6267.4,3780.8,11270,1494.6,3051
2030-08-09 01:00:00+00:00,668.1,6185.9,1321.8,8318.2,3769.2,5655.1,798.8,5898.3,47495,3801.1,744.5,27285.2,7587.2,35005,26400.5,5891.3,2064.4,4663,3428.7,33508.1,1076.2,1122.7,621.1,475.1,947.3,332.9,841.1,11096.4,12495.5,19380.4,4983.1,5999.7,3378.4,11065.4,1413.6,2894.5
2030-08-09 02:00:00+00:00,646.7,5969.8,1268.6,8007.9,3585.7,5462.5,750.7,5764.1,46092.2,3754.8,727.5,26105.9,7504,33328,24581.1,5681.9,1991.3,4461.4,3217.5,32127.9,1058.9,1073.9,606.4,443.7,873.4,316.5,760.8,10701,12193.1,18636.2,4844,5839.2,3119.5,10971.7,1367.8,2791.7
2030-08-09 03:00:00+00:00,645.2,5828.5,1239.5,7887.8,3495.2,5288.9,712.4,5651.9,45814.6,3786.9,723.9,25434.1,7493.5,31228,23295.6,5567.6,1943.9,4388,3084.2,31613.8,1059.8,1081.8,607.2,424.9,837.3,306.8,727.1,10498.2,12045.5,18326.3,4797.9,5757.4,3000.7,10972.3,1336.9,2770.2
2030-08-09 04:00:00+00:00,696.8,6020,1247.3,7919.4,3474.9,5045.2,685.4,5662.1,46629.3,3974.4,720.4,25115.7,7578.4,30795,22538.4,5557.2,1952,4452.2,3016.2,32605.4,1089.5,1113.4,612.2,417,830.4,302,696.3,10433.7,12041.3,18291.6,4841.6,5776.5,2991.6,11247.5,1346.2,2806.2
2030-08-09 05:00:00+00:00,792.7,6762.6,1288.9,8217.6,3571.5,5184.3,657.5,5885,50113.4,4537.1,807.5,25276.6,8239.5,32064,22402.2,5596.2,1985.6,4615,3007.3,34858.7,1229.9,1172,694.8,413.1,844.7,308.2,688.8,10690,12180.7,18162.4,4842.9,5860.5,3037.8,12661.1,1411.2,2886.9
2030-08-09 06:00:00+00:00,955,7741.1,1402.3,8788.2,3791.8,5511.3,675.5,6574.8,57059.1,5240.8,942,26551.4,8820.8,34591,23154.3,5919.8,2090.8,5121.9,3056.7,39321.4,1412,1264.3,841.1,442.9,872.8,331.6,707.8,11464.4,13093,20316.5,5228.8,6074.9,3374.4,14196,1611,3173.2
2030-08-09 07:00:00+00:00,1088.1,8564.2,1645.8,9444.1,4128,6061.1,780.1,7071.1,63006.4,5618.7,1080.7,27993.8,9150.2,37351,26793.8,6658.6,2359,5579.2,3221.4,45605.8,1591.6,1289.4,993.4,495.3,951.3,378.4,797.4,12855.7,14527.2,22941.7,6097.9,6640.3,3871.5,14870.4,1777.1,3417.5
2030-08-09 08:00:00+00:00,1131.4,8975.8,1798.2,10141.3,4533.9,6470.7,901.4,7400,66656.6,5785.9,1149.9,29834.4,9314.6,40644,31778.5,7378.4,2593.2,5821,3637.3,49628.2,1688.6,1300.6,1073.1,550.5,1054.5,420.5,993.6,14182.3,15027.5,24661.7,6489.8,7180.3,4257.4,15162.3,1820.9,3592.7
2030-08-09 09:00:00+00:00,1141.9,9176,1886,10581.7,4755,6620.6,970.3,7631.9,68322.3,5925,1169.7,31826.1,9387,42965,35049.2,7839,2741.7,6022.2,4080.7,51473.5,1722.3,1291.6,1098.5,583,1132.6,446.8,1157.5,14891.9,15165,25546.8,6662,7461.5,4481.2,15410.3,1833.8,3696.8
2030-08-09 10:00:00+00:00,1159.4,9367.3,1915.6,10833.5,4803.2,6763.8,994.4,7677.8,70072.3,5922.1,1173.7,33150.1,9430.6,44068,36012,8192.7,2791.8,6166.7,4349.8,52312.2,1732.3,1295.9,1094.9,596.3,1175.1,457,1239.5,15117.9,15203.7,25661.7,6842.3,7587.9,4585.5,15421,1838.6,3703.8
2030-08-09 11:00:00+00:00,1170.4,9423.9,1954.2,11041.2,4868.5,6888.5,992.5,7821.4,71317.5,5832.3,1160.4,33926.7,9427.1,44931,35769.5,8470.7,2890.6,6268.5,4416.7,51579.4,1718.9,1342.7,1065.5,608.7,1207.5,461.4,1248.6,15196.7,15057.2,26063,6794.6,7671.8,4679.6,15349.8,1879.7,3746.7
2030-08-09 12:00:00+00:00,1166.1,9138.6,1972.3,10921.3,4857.3,6567.5,1004.3,7850.7,70475.5,5814.5,1187.1,34587.4,9338.9,45706,35647.2,8608.8,2948.4,6329.2,4458.7,51001.6,1738,1304.2,1095.1,624,1233.4,461.8,1260.2,15049.4,14923.7,26176.9,6835.9,7750.3,4740.5,15220,1952.5,3782.7
2030-08-09 13:00:00+00:00,1135.3,9053.9,1982.5,10885,4953.4,6629.4,1019.9,7756.8,69696.6,5711.7,1174.9,35141.7,9252.3,44672,35806.7,8491.5,2943.9,6283.4,4501.8,51539.3,1719.4,1318,1090.8,632.3,1252.4,463.4,1266.1,15096.2,14904.6,26273.6,7064.5,7859.4,4755.9,15082.4,1915.9,3758.4
2030-08-09 14:00:00+00:00,1103,8988.3,2025.3,10812.3,4945.2,6657.4,1042.5,7625.9,68585,5550.7,1162.6,34718,9189,44045,35546.9,8212.1,2872.6,6264.9,4465.8,51766.2,1694,1322,1072.4,631,1239.4,460.3,1234.3,15075,14891.9,25939,7064.5,7820,4684.6,14965.3,1880.2,3710.7
2030-08-09 15:00:00+00:00,1087,8868.7,1996.9,10714.7,4926.1,6577.8,1035.5,7639.7,67335.4,5486,1125.4,33961.1,9098,42651,35111.1,7953.8,2799.8,6256,4405.6,51917.9,1646.9,1247.1,1051.9,623.6,1215.9,451.5,1214.5,14996.3,14808.4,25629.2,6952.1,7749.3,4599.2,14669.3,1841.5,3657.2
2030-08-09 16:00:00+00:00,1095.2,8772.6,1940.1,10587.1,4914.2,6468.3,1033.6,7499.6,65887,5666.1,1092.5,33789,9018.1,41780,35167,7848.1,2751.7,6174.7,4386.7,51337.5,1589.7,1307,1011.9,612.2,1188,437.7,1215,14991,14714.1,25184.5,6781.6,7680.6,4552.3,14615.5,1833.6,3611.5
2030-08-09 17:00:00+00:00,1116.3,8816.8,1863.7,10589.9,4878.9,6395.5,1010.5,7336.5,65578.9,5574.5,1066.7,33845,8927.3,41620,36482.4,7807.7,2748.3,6089,4435.7,50606.3,1559.5,1355.5,991,604.8,1169.8,423.9,1260.5,15100.7,14645,24965.8,6619.7,7602.3,4489,14328.6,1826.2,3581.5
2030-08-09 18:00:00+00:00,1185.7,8709.3,1824.1,10457.6,4926,6460.5,974.9,7147.2,65263.8,5343.8,1041.4,33633.4,8989.7,42835,37989.3,7729.6,2779.4,5997.2,4541.7,50971.8,1539.5,1341.6,961.6,614.4,1153.9,425.6,1322.8,14648.5,14601.6,24880.9,6660.3,7508.2,4486.4,14125.4,1862.2,3540.5
2030-08-09 19:00:00+00:00,1304.7,8456.4,1865.2,10131,4967.4,6356.2,945.1,7143.6,64396,5163.5,1031.2,33239,9026.1,42640,38334.7,7940,2861.7,6021.5,4499.3,52314.7,1531.3,1339.2,957.1,635.3,1203.5,418.7,1268.7,14294.6,14618.8,25230.6,6665.4,7484.6,4665.5,13985,1903.2,3591.4
2030-08-09 20:00:00+00:00,1220.5,8327.1,2018.8,9878.5,5064.3,6273.5,971,7207.7,62804.6,5088.6,1043,32978.5,8869,40363,37830,8049.5,3066.3,6136.1,4326.6,50686.1,1557.1,1290.7,969.1,667.3,1293.6,424.9,1196.2,14047.5,14552,26318,6861.9,7748.3,5068.9,13910.4,1938.7,3688.7
2030-08-09 21:00:00+00:00,1098.4,7848.4,1980.4,9886.2,5104.8,6358.9,947.3,7031.1,61599,4788.5,1008.1,34018.2,8925.6,39873,37924,7551.9,2986.8,5953.5,4225,46698.1,1465.3,1240.6,923.4,647.6,1258.8,418.4,1184.2,14056.3,14585.1,25886.8,6490.2,8040,4996.1,13199.3,1868.5,3564.6
2030-08-09 22:00:00+00:00,920.4,7547.5,1792.2,9914.3,4858.6,6268.3,931,6673.8,58016.4,4394,911.7,33002.8,8661.5,41485,37541,7125.9,2819,5629.9,4310.8,43276.5,1302.3,1223.4,811.8,611.6,1281.5,404.2,1219.7,13545.7,14349.7,24197,5938.4,7522.9,4676,12291.7,1764.5,3399.4
2030-08-09 23:00:00+00:00,788,7046.7,1620.2,9484.6,4545.1,6035.8,904.6,6308.6,53866,4116,836.2,31157.8,8172,41205,34511.7,6684.7,2530.7,5380,4112.4,39939.9,1194.7,1137.6,714.7,575.4,1206.4,384.2,1137.4,12876.2,13667.4,22574.8,5545.2,6855.4,4311.6,11634.6,1646,3248.5
2030-08-10 00:00:00+00:00,713.3,6537.2,1421.3,8763.7,4235.9,5957.9,874.9,6436.5,49770.2,3918.6,778.3,29075.7,7788.1,37466,31143.3,6291.6,2160.7,4907.2,3729,35140.7,1113.1,1190.8,648.8,526.1,1064.8,348.5,961.7,11778.3,12767.4,20440.9,5250.4,6286.8,3821.7,11195,1492.9,3081.6
2030-08-10 01:00:00+00:00,677.7,6179.4,1309.3,8371.9,3910.8,5762.3,814.9,6339.3,47547.3,3808.3,748.5,27363.3,7589,35244,27321.1,5961.5,2052.8,4659,3435.3,33367.6,1076.1,1118.1,621.2,474.1,956.7,326.1,838.2,11077.2,12268.5,19362.6,4986.7,6019.9,3419.9,10989.9,1411.8,2940.1
2030-08-10 02:00:00+00:00,656.4,5963.3,1255.9,8061.2,3730.9,5558.9,766.1,6196.8,46146.1,3762,731.4,26184.6,7506,33616,25382,5750.5,1979.9,4457.5,3224.2,32217.6,1058.7,1071,606.4,442.8,883.5,309.9,758.5,10674.5,11968,18619.3,4873.7,5859.7,3161.4,10896.3,1366,2846.4
2030-08-10 03:00:00+00:00,654.9,5822,1226.8,7941,3642,5373.4,727.4,6077.8,45868.9,3794.1,727.9,25513.2,7495.7,31422,24019.7,5635,1932.7,4384.3,3091.2,31661.2,1059.7,1078.6,607.2,424,847.7,300.3,725,10468.7,11820.7,18309.9,4818.4,5778.1,3042.9,10897.5,1335.3,2825.3
2030-08-10 04:00:00+00:00,706.2,6013.7,1234.6,7972.7,3621.7,5101.7,700.1,6089.9,46683,3981.4,724.4,25194.8,7580.6,31022,23226.3,5624.9,1940.6,4448.3,3023.4,32109.7,1089.1,1109.6,612.3,416.2,840.8,295.6,694.4,10404.5,11816.3,18275.4,4848.2,5797.2,3033.8,11174.7,1344.6,2855.5
2030-08-10 05:00:00+00:00,801.5,6756.7,1276.3,8271.6,3716,5270.7,671.9,6330,50164.2,4544,811.5,25355.6,8241.6,32202,23101.6,5664.6,1974.2,4610.9,3014.7,33370.5,1228.8,1168,695.2,412.4,854.8,301.8,686.9,10668.7,11953.3,18146.4,4838,5880.9,3079.9,12597.8,1409.5,2925.9
2030-08-10 06:00:00+00:00,962.8,7735.7,1390,8843.3,3930.7,5658.6,690.1,7072.3,57103.8,5247.3,945.9,26629.8,8822.8,34655,23962.5,5992.9,2078.9,5117.4,3064.4,36115.8,1410,1259.2,841.9,442,882.7,324.8,705.8,11465,12856.2,20298.8,5233.1,6094.7,3415.8,14142.7,1609.4,3178.5
2030-08-10 07:00:00+00:00,1095.2,8559.1,1634.4,9500.4,4259,6291.2,796.1,7605,63045.8,5624.9,1084.6,28071.6,9152.1,37439,27972.6,6741.2,2346.1,5574.4,3229.2,40223.6,1588.7,1285.6,994.7,494.2,960.8,371,794.7,12892.6,14277.6,22921.6,6035.9,6658.7,3912.2,14821.1,1775.6,3395.5
2030-08-10 08:00:00+00:00,1138.2,8970.9,1787.2,10198.7,4655.6,6759.1,919.1,7957.8,66692.7,5792.1,1153.7,29911.2,9316.5,40648,33473.8,7468.3,2579.3,5815.9,3645.6,42919.3,1685.2,1297.6,1074.6,549.4,1063.1,412.5,989.3,14253.4,14773.7,24640,6410.4,7197.3,4297.4,15114.6,1819.4,3551.7
2030-08-10 09:00:00+00:00,1148.7,9171.2,1875.2,10640,4871.5,6927.9,989,8206.4,68356.8,5931.1,1173.7,31902,9388.7,43053,37084.1,7932.6,2727.2,6016.9,4089.8,44144.5,1718.7,1289.6,1100.1,581.7,1140.6,438.5,1151.8,14981.3,14909.9,25524.3,6591,7477.7,4520.7,15364,1832.3,3644.5
2030-08-10 10:00:00+00:00,1166.2,9362.5,1905,10892.2,4918.5,7096,1013.4,8255.9,70105.4,5928.3,1177.6,33225.4,9432.4,44160,38158.3,8289.8,2777,6161.2,4359.5,44656,1728.8,1294.6,1096.5,595,1182.8,448.5,1233.1,15213.6,14948.1,25639.2,6768.1,7603.8,4624.9,15374.3,1837.1,3650.6
2030-08-10 11:00:00+00:00,1177,9419.2,1943.7,11100.4,4981.9,7248.4,1011.5,8410.9,71349.5,5838.5,1164.3,34001.6,9429,44970,37915.2,8571.2,2875.5,6263.1,4426.8,44186.6,1715.3,1340.2,1067,607.3,1215,452.9,1242.1,15295.5,14803.1,26040.2,6717.2,7687.5,4718.8,15303.3,1878.2,3687.6
