Scenario,region,id,r,fuel_class,fraction
Connected,CAPP,1980,22,WIN,0.00016484
Connected,CAPP,1982,23,BIO,0.001886834
Connected,CAPP,1982,23,GAS,0
Connected,CAPP,1982,23,GEO,0
Connected,CAPP,1982,23,HRD,0
Connected,CAPP,1982,23,NUC,0
Connected,CAPP,1982,23,OIL,0.189113201
Connected,CAPP,1982,23,PEA,0
Connected,CAPP,1982,23,SUN,0.002715666
Connected,CAPP,1982,23,WAT,0.806115713
Connected,CAPP,1982,23,WIN,0.000168585
Connected,CAPP,2015,24,BIO,0.001855035
Connected,CAPP,2015,24,GAS,0
Connected,CAPP,2015,24,GEO,0
Connected,CAPP,2015,24,HRD,0
Connected,CAPP,2015,24,NUC,0
Connected,CAPP,2015,24,OIL,0.182915975
Connected,CAPP,2015,24,PEA,0
Connected,CAPP,2015,24,SUN,0.002669899
Connected,CAPP,2015,24,WAT,0.812390678
Connected,CAPP,2015,24,WIN,0.000168413
Connected,CAPP,1994,25,BIO,0.001809312
Connected,CAPP,1994,25,GAS,0
Connected,CAPP,1994,25,GEO,0
Connected,CAPP,1994,25,HRD,0
Connected,CAPP,1994,25,NUC,0
Connected,CAPP,1994,25,OIL,0.177954703
Connected,CAPP,1994,25,PEA,0
Connected,CAPP,1994,25,SUN,0.002604091
Connected,CAPP,1994,25,WAT,0.81747106
Connected,CAPP,1994,25,WIN,1.61E-04
Connected,CAPP,2009,26,BIO,0.001775286
Connected,CAPP,2009,26,GAS,0
Connected,CAPP,2009,26,GEO,0
Connected,CAPP,2009,26,HRD,0
Connected,CAPP,2009,26,NUC,0
Connected,CAPP,2009,26,OIL,0.16420098
Connected,CAPP,2009,26,PEA,0
Connected,CAPP,2009,26,SUN,0.002555118
Connected,CAPP,2009,26,WAT,0.831310292
Connected,CAPP,2009,26,WIN,0.000158324
Connected,CAPP,2003,27,BIO,0.001670883
Connected,CAPP,2003,27,GAS,7.86707E-07
Connected,CAPP,2003,27,GEO,0
Connected,CAPP,2003,27,HRD,0
Connected,CAPP,2003,27,NUC,0
Connected,CAPP,2003,27,OIL,0.16312795
Connected,CAPP,2003,27,PEA,0
Connected,CAPP,2003,27,SUN,0.002404853
Connected,CAPP,2003,27,WAT,0.832645146
Connected,CAPP,2003,27,WIN,0.000150382
Connected,CAPP,1987,28,BIO,0.00195534
Connected,CAPP,1987,28,GAS,4.57159E-07
Connected,CAPP,1987,28,GEO,0
Connected,CAPP,1987,28,HRD,0
Connected,CAPP,1987,28,NUC,0
Connected,CAPP,1987,28,OIL,0.154725132
Connected,CAPP,1987,28,PEA,0
Connected,CAPP,1987,28,SUN,0.002814265
Connected,CAPP,1987,28,WAT,0.840328514
Connected,CAPP,1987,28,WIN,0.000176293
Connected,CAPP,1991,29,BIO,1.78E-03
Connected,CAPP,1991,29,GAS,0
Connected,CAPP,1991,29,GEO,0
Connected,CAPP,1991,29,HRD,0
Connected,CAPP,1991,29,NUC,0
Connected,CAPP,1991,29,OIL,0.146603762
Connected,CAPP,1991,29,PEA,0
Connected,CAPP,1991,29,SUN,0.002588146
Connected,CAPP,1991,29,WAT,0.848865094
Connected,CAPP,1991,29,WIN,0.000159544
Connected,CAPP,2010,30,BIO,0.001593042
Connected,CAPP,2010,30,GAS,0
Connected,CAPP,2010,30,GEO,0
Connected,CAPP,2010,30,HRD,0
Connected,CAPP,2010,30,NUC,0
Connected,CAPP,2010,30,OIL,0.145677684
Connected,CAPP,2010,30,PEA,0
Connected,CAPP,2010,30,SUN,0.00229282
Connected,CAPP,2010,30,WAT,0.850293084
Connected,CAPP,2010,30,WIN,0.00014337
Connected,CAPP,1990,31,BIO,0.00185556
Connected,CAPP,1990,31,GAS,1.70254E-06
Connected,CAPP,1990,31,GEO,0
Connected,CAPP,1990,31,HRD,0
Connected,CAPP,1990,31,NUC,0
Connected,CAPP,1990,31,OIL,0.127333891
Connected,CAPP,1990,31,PEA,0
Connected,CAPP,1990,31,SUN,0.002670655
Connected,CAPP,1990,31,WAT,0.867972764
Connected,CAPP,1990,31,WIN,0.000165427
Connected,CAPP,1986,32,BIO,0.001799928
Connected,CAPP,1986,32,GAS,1.2426E-06
Connected,CAPP,1986,32,GEO,0
Connected,CAPP,1986,32,HRD,0
Connected,CAPP,1986,32,NUC,0
Connected,CAPP,1986,32,OIL,0.113413915
Connected,CAPP,1986,32,PEA,0
Connected,CAPP,1986,32,SUN,0.002590585
Connected,CAPP,1986,32,WAT,0.882032806
Connected,CAPP,1986,32,WIN,0.000161523
Connected,CAPP,1988,33,BIO,0.00177031
Connected,CAPP,1988,33,GAS,0
Connected,CAPP,1988,33,GEO,0
Connected,CAPP,1988,33,HRD,0
Connected,CAPP,1988,33,NUC,0
Connected,CAPP,1988,33,OIL,0.109737174
Connected,CAPP,1988,33,PEA,0
Connected,CAPP,1988,33,SUN,0.002547919
Connected,CAPP,1988,33,WAT,0.885786751
Connected,CAPP,1988,33,WIN,0.000157846
Connected,CAPP,2018,34,BIO,0.001635951
Connected,CAPP,2018,34,GAS,0
Connected,CAPP,2018,34,GEO,0
Connected,CAPP,2018,34,HRD,0
Connected,CAPP,2018,34,NUC,0
Connected,CAPP,2018,34,OIL,0.106158718
Connected,CAPP,2018,34,PEA,0
Connected,CAPP,2018,34,SUN,0.002354577
Connected,CAPP,2018,34,WAT,0.889704979
Connected,CAPP,2018,34,WIN,0.000145774
Connected,CAPP,2006,35,BIO,0.001916325
Connected,CAPP,2006,35,GAS,0
Connected,CAPP,2006,35,GEO,0
Connected,CAPP,2006,35,HRD,0
Connected,CAPP,2006,35,NUC,0
Connected,CAPP,2006,35,OIL,0.104336562
Connected,CAPP,2006,35,PEA,0
Connected,CAPP,2006,35,SUN,0.002773307
Connected,CAPP,2006,35,WAT,0.890800703
Connected,CAPP,2006,35,WIN,0.000173103
Connected,CAPP,1996,36,BIO,0.001805609
Connected,CAPP,1996,36,GAS,0.00E+00
Connected,CAPP,1996,36,GEO,0
Connected,CAPP,1996,36,HRD,0
Connected,CAPP,1996,36,NUC,0
Connected,CAPP,1996,36,OIL,0.093997677
Connected,CAPP,1996,36,PEA,0
Connected,CAPP,1996,36,SUN,0.002598723
Connected,CAPP,1996,36,WAT,0.901437118
Connected,CAPP,1996,36,WIN,0.000160873
Connected,CAPP,2011,37,BIO,0.00145586
Connected,CAPP,2011,37,GAS,0
Connected,CAPP,2011,37,GEO,0
Connected,CAPP,2011,37,HRD,0
Connected,CAPP,2011,37,NUC,0
Connected,CAPP,2011,37,OIL,0.09153544
Connected,CAPP,2011,37,PEA,0
Connected,CAPP,2011,37,SUN,0.002324481
Connected,CAPP,2011,37,WAT,0.90453903
Connected,CAPP,2011,37,WIN,0.000145189
Connected,CAPP,1997,38,BIO,0.001954115
Connected,CAPP,1997,38,GAS,0
Connected,CAPP,1997,38,GEO,0
Connected,CAPP,1997,38,HRD,0
Connected,CAPP,1997,38,NUC,0
Connected,CAPP,1997,38,OIL,0.087014705
Connected,CAPP,1997,38,PEA,0
Connected,CAPP,1997,38,SUN,0.002812501
Connected,CAPP,1997,38,WAT,9.08E-01
Connected,CAPP,1997,38,WIN,0.000174456
Connected,CAPP,1989,39,BIO,0.001812933
Connected,CAPP,1989,39,GAS,1.93709E-06
Connected,CAPP,1989,39,GEO,0
Connected,CAPP,1989,39,HRD,0
Connected,CAPP,1989,39,NUC,0
Connected,CAPP,1989,39,OIL,0.061114273
Connected,CAPP,1989,39,PEA,0
Connected,CAPP,1989,39,SUN,0.002630872
Connected,CAPP,1989,39,WAT,9.34E-01
Connected,CAPP,1989,39,WIN,0.00016347
Connected,EAPP,2017,1,BIO,0.00841833
Connected,EAPP,2017,1,GAS,0.779973059
Connected,EAPP,2017,1,GEO,0.024853889
Connected,EAPP,2017,1,HRD,0
Connected,EAPP,2017,1,NUC,0
Connected,EAPP,2017,1,OIL,0.000275185
Connected,EAPP,2017,1,PEA,0.000627435
Connected,EAPP,2017,1,SUN,0.009660243
Connected,EAPP,2017,1,WAT,0.152943219
Connected,EAPP,2017,1,WIN,0.02324864
Connected,EAPP,2016,2,BIO,0.00849183
Connected,EAPP,2016,2,GAS,0.778125243
Connected,EAPP,2016,2,GEO,0.025070888
Connected,EAPP,2016,2,HRD,0
Connected,EAPP,2016,2,NUC,0
Connected,EAPP,2016,2,OIL,0.000290015
Connected,EAPP,2016,2,PEA,0.000632913
Connected,EAPP,2016,2,SUN,0.009745368
Connected,EAPP,2016,2,WAT,0.154255585
Connected,EAPP,2016,2,WIN,0.023388157
Connected,EAPP,2015,3,BIO,0.008402906
Connected,EAPP,2015,3,GAS,0.772770497
Connected,EAPP,2015,3,GEO,0.024808352
Connected,EAPP,2015,3,HRD,0
Connected,EAPP,2015,3,NUC,0
Connected,EAPP,2015,3,OIL,0.00028776
Connected,EAPP,2015,3,PEA,6.26E-04
Connected,EAPP,2015,3,SUN,0.009641606
Connected,EAPP,2015,3,WAT,0.160172273
Connected,EAPP,2015,3,WIN,0.023290321
Connected,EAPP,2014,4,BIO,0.008366191
Connected,EAPP,2014,4,GAS,0.772325646
Connected,EAPP,2014,4,GEO,0.024699957
Connected,EAPP,2014,4,HRD,0
Connected,EAPP,2014,4,NUC,0
Connected,EAPP,2014,4,OIL,0.000307481
Connected,EAPP,2014,4,PEA,0.000623549
Connected,EAPP,2014,4,SUN,0.009600006
Connected,EAPP,2014,4,WAT,0.161063146
Connected,EAPP,2014,4,WIN,0.023014024
Connected,EAPP,1993,5,BIO,0.008369117
Connected,EAPP,1993,5,GAS,0.771104589
Connected,EAPP,1993,5,GEO,0.024708595
Connected,EAPP,1993,5,HRD,0
Connected,EAPP,1993,5,NUC,0
Connected,EAPP,1993,5,OIL,0.000381154
Connected,EAPP,1993,5,PEA,0.000623767
Connected,EAPP,1993,5,SUN,0.009604137
Connected,EAPP,1993,5,WAT,0.162182319
Connected,EAPP,1993,5,WIN,0.023026321
Connected,EAPP,2009,6,BIO,0.008382062
Connected,EAPP,2009,6,GAS,0.767954878
Connected,EAPP,2009,6,GEO,0.024746812
Connected,EAPP,2009,6,HRD,0
Connected,EAPP,2009,6,NUC,0
Connected,EAPP,2009,6,OIL,0.000281212
Connected,EAPP,2009,6,PEA,0.000624732
Connected,EAPP,2009,6,SUN,0.009618992
Connected,EAPP,2009,6,WAT,0.165231588
Connected,EAPP,2009,6,WIN,0.023159724
Connected,EAPP,2003,7,BIO,0.008485419
Connected,EAPP,2003,7,GAS,0.76370779
Connected,EAPP,2003,7,GEO,2.51E-02
Connected,EAPP,2003,7,HRD,0
Connected,EAPP,2003,7,NUC,0
Connected,EAPP,2003,7,OIL,0.000401099
Connected,EAPP,2003,7,PEA,0.000632436
Connected,EAPP,2003,7,SUN,0.009737037
Connected,EAPP,2003,7,WAT,1.69E-01
Connected,EAPP,2003,7,WIN,0.023208907
Connected,EAPP,2008,8,BIO,0.008416629
Connected,EAPP,2008,8,GAS,0.761035608
Connected,EAPP,2008,8,GEO,0.024848868
Connected,EAPP,2008,8,HRD,0
Connected,EAPP,2008,8,NUC,0
Connected,EAPP,2008,8,OIL,0.000316503
Connected,EAPP,2008,8,PEA,0.000627309
Connected,EAPP,2008,8,SUN,0.009658619
Connected,EAPP,2008,8,WAT,0.171760772
Connected,EAPP,2008,8,WIN,0.023335693
Connected,EAPP,1983,9,BIO,0.008368604
Connected,EAPP,1983,9,GAS,0.760543511
Connected,EAPP,1983,9,GEO,0.024707081
Connected,EAPP,1983,9,HRD,0
Connected,EAPP,1983,9,NUC,0
Connected,EAPP,1983,9,OIL,0.000345268
Connected,EAPP,1983,9,PEA,0.000623729
Connected,EAPP,1983,9,SUN,0.009603548
Connected,EAPP,1983,9,WAT,1.73E-01
Connected,EAPP,1983,9,WIN,0.023052168
Connected,EAPP,2002,10,BIO,0.008406946
Connected,EAPP,2002,10,GAS,0.757524601
Connected,EAPP,2002,10,GEO,0.02482028
Connected,EAPP,2002,10,HRD,0
Connected,EAPP,2002,10,NUC,0
Connected,EAPP,2002,10,OIL,0.000361016
Connected,EAPP,2002,10,PEA,0.000626587
Connected,EAPP,2002,10,SUN,9.65E-03
Connected,EAPP,2002,10,WAT,0.175329639
Connected,EAPP,2002,10,WIN,0.023283382
Connected,EAPP,2004,11,BIO,0.00840361
Connected,EAPP,2004,11,GAS,0.75793343
Connected,EAPP,2004,11,GEO,0.02481043
Connected,EAPP,2004,11,HRD,0.00E+00
Connected,EAPP,2004,11,NUC,0
Connected,EAPP,2004,11,OIL,0.000285935
Connected,EAPP,2004,11,PEA,0.000626338
Connected,EAPP,2004,11,SUN,0.00964309
Connected,EAPP,2004,11,WAT,1.75E-01
Connected,EAPP,2004,11,WIN,0.023160675
Connected,EAPP,1999,12,BIO,0.008398448
Connected,EAPP,1999,12,GAS,0.756145991
Connected,EAPP,1999,12,GEO,0.024795193
Connected,EAPP,1999,12,HRD,0
Connected,EAPP,1999,12,NUC,0
Connected,EAPP,1999,12,OIL,0.000431259
Connected,EAPP,1999,12,PEA,0.000625954
Connected,EAPP,1999,12,SUN,0.009637778
Connected,EAPP,1999,12,WAT,0.176779852
Connected,EAPP,1999,12,WIN,0.023185525
Connected,EAPP,2018,13,BIO,0.008469214
Connected,EAPP,2018,13,GAS,0.752177513
Connected,EAPP,2018,13,GEO,0.025004116
Connected,EAPP,2018,13,HRD,0
Connected,EAPP,2018,13,NUC,0
Connected,EAPP,2018,13,OIL,0.000291532
Connected,EAPP,2018,13,PEA,0.000631228
Connected,EAPP,2018,13,SUN,0.009718705
Connected,EAPP,2018,13,WAT,0.180276939
Connected,EAPP,2018,13,WIN,0.023430753
Connected,EAPP,2007,14,BIO,0.008433686
Connected,EAPP,2007,14,GAS,0.752212592
Connected,EAPP,2007,14,GEO,0.024934099
Connected,EAPP,2007,14,HRD,0
Connected,EAPP,2007,14,NUC,0
Connected,EAPP,2007,14,OIL,0.000275953
Connected,EAPP,2007,14,PEA,0.00062946
Connected,EAPP,2007,14,SUN,0.009691789
Connected,EAPP,2007,14,WAT,0.180342626
Connected,EAPP,2007,14,WIN,0.023479794
Connected,EAPP,1994,15,BIO,0.008391323
Connected,EAPP,1994,15,GAS,0.752973754
Connected,EAPP,1994,15,GEO,0.024774157
Connected,EAPP,1994,15,HRD,0
Connected,EAPP,1994,15,NUC,0
Connected,EAPP,1994,15,OIL,0.000297964
Connected,EAPP,1994,15,PEA,0.000625423
Connected,EAPP,1994,15,SUN,0.009629262
Connected,EAPP,1994,15,WAT,0.180197206
Connected,EAPP,1994,15,WIN,0.023110911
Connected,EAPP,2005,16,BIO,0.008451913
Connected,EAPP,2005,16,GAS,0.749854062
Connected,EAPP,2005,16,GEO,0.024953039
Connected,EAPP,2005,16,HRD,0
Connected,EAPP,2005,16,NUC,0
Connected,EAPP,2005,16,OIL,0.000394666
Connected,EAPP,2005,16,PEA,0.000629938
Connected,EAPP,2005,16,SUN,0.0096987
Connected,EAPP,2005,16,WAT,0.182648601
Connected,EAPP,2005,16,WIN,0.02336908
Connected,EAPP,2013,17,BIO,0.008320635
Connected,EAPP,2013,17,GAS,0.749439084
Connected,EAPP,2013,17,GEO,0.024843432
Connected,EAPP,2013,17,HRD,0
Connected,EAPP,2013,17,NUC,0
Connected,EAPP,2013,17,OIL,0.000426888
Connected,EAPP,2013,17,PEA,0.000627171
Connected,EAPP,2013,17,SUN,0.009656547
Connected,EAPP,2013,17,WAT,0.183506477
Connected,EAPP,2013,17,WIN,0.023179765
Connected,EAPP,2000,18,BIO,0.008365541
Connected,EAPP,2000,18,GAS,0.74795551
Connected,EAPP,2000,18,GEO,0.024697895
Connected,EAPP,2000,18,HRD,0
Connected,EAPP,2000,18,NUC,0
Connected,EAPP,2000,18,OIL,0.000288263
Connected,EAPP,2000,18,PEA,0.000623497
Connected,EAPP,2000,18,SUN,0.009600274
Connected,EAPP,2000,18,WAT,0.185406616
Connected,EAPP,2000,18,WIN,0.023062403
Connected,EAPP,2012,19,BIO,0.008375754
Connected,EAPP,2012,19,GAS,0.745117503
Connected,EAPP,2012,19,GEO,0.024728189
Connected,EAPP,2012,19,HRD,0.00E+00
Connected,EAPP,2012,19,NUC,0
Connected,EAPP,2012,19,OIL,0.000437447
Connected,EAPP,2012,19,PEA,0.000624262
Connected,EAPP,2012,19,SUN,0.009612157
Connected,EAPP,2012,19,WAT,0.187883775
Connected,EAPP,2012,19,WIN,0.023220913
Connected,EAPP,1992,20,BIO,0.008470991
Connected,EAPP,1992,20,GAS,0.738911753
Connected,EAPP,1992,20,GEO,0.025009362
Connected,EAPP,1992,20,HRD,0
Connected,EAPP,1992,20,NUC,0
Connected,EAPP,1992,20,OIL,0.000302676
Connected,EAPP,1992,20,PEA,0.00063136
Connected,EAPP,1992,20,SUN,0.00972064
Connected,EAPP,1992,20,WAT,0.193341388
Connected,EAPP,1992,20,WIN,0.023611829
Connected,EAPP,1995,21,BIO,0.008422633
Connected,EAPP,1995,21,GAS,0.73962667
Connected,EAPP,1995,21,GEO,0.024866595
Connected,EAPP,1995,21,HRD,0
Connected,EAPP,1995,21,NUC,0
Connected,EAPP,1995,21,OIL,0.000332943
Connected,EAPP,1995,21,PEA,0.000627756
Connected,EAPP,1995,21,SUN,0.009665505
Connected,EAPP,1995,21,WAT,0.193154421
Connected,EAPP,1995,21,WIN,0.023303476
Connected,EAPP,2010,22,BIO,0.008379333
Connected,EAPP,2010,22,GAS,0.740382021
Connected,EAPP,2010,22,GEO,0.024738758
Connected,EAPP,2010,22,HRD,0
Connected,EAPP,2010,22,NUC,0
Connected,EAPP,2010,22,OIL,0.000453153
Connected,EAPP,2010,22,PEA,0.000624529
Connected,EAPP,2010,22,SUN,0.009614961
Connected,EAPP,2010,22,WAT,0.192486934
Connected,EAPP,2010,22,WIN,0.023320311
Connected,EAPP,1982,23,BIO,0.008428339
Connected,EAPP,1982,23,GAS,0.736783962
Connected,EAPP,1982,23,GEO,0.024883439
Connected,EAPP,1982,23,HRD,0
Connected,EAPP,1982,23,NUC,0
Connected,EAPP,1982,23,OIL,0.000290171
Connected,EAPP,1982,23,PEA,0.000628181
Connected,EAPP,1982,23,SUN,0.009672098
Connected,EAPP,1982,23,WAT,0.19593428
Connected,EAPP,1982,23,WIN,0.02337953
Connected,EAPP,2011,24,BIO,0.008425241
Connected,EAPP,2011,24,GAS,0.734008847
Connected,EAPP,2011,24,GEO,2.49E-02
Connected,EAPP,2011,24,HRD,0
Connected,EAPP,2011,24,NUC,0
Connected,EAPP,2011,24,OIL,0.000283353
Connected,EAPP,2011,24,PEA,0.00062795
Connected,EAPP,2011,24,SUN,0.009667938
Connected,EAPP,2011,24,WAT,0.198814963
Connected,EAPP,2011,24,WIN,0.023297416
Connected,EAPP,1980,25,BIO,0.00834314
Connected,EAPP,1980,25,GAS,7.34E-01
Connected,EAPP,1980,25,GEO,0.024683544
Connected,EAPP,1980,25,HRD,0
Connected,EAPP,1980,25,NUC,0
Connected,EAPP,1980,25,OIL,0.000286056
Connected,EAPP,1980,25,PEA,0.000623135
Connected,EAPP,1980,25,SUN,0.009594381
Connected,EAPP,1980,25,WAT,0.198942525
Connected,EAPP,1980,25,WIN,0.02320472
Connected,EAPP,1997,26,BIO,0.00834305
Connected,EAPP,1997,26,GAS,0.732718543
Connected,EAPP,1997,26,GEO,0.024631635
Connected,EAPP,1997,26,HRD,0
Connected,EAPP,1997,26,NUC,0
Connected,EAPP,1997,26,OIL,0.000302315
Connected,EAPP,1997,26,PEA,0.000621825
Connected,EAPP,1997,26,SUN,0.009574223
Connected,EAPP,1997,26,WAT,0.200846708
Connected,EAPP,1997,26,WIN,0.022961701
Connected,EAPP,1984,27,BIO,0.008343535
Connected,EAPP,1984,27,GAS,0.732558381
Connected,EAPP,1984,27,GEO,0.024633069
Connected,EAPP,1984,27,HRD,0
Connected,EAPP,1984,27,NUC,0
Connected,EAPP,1984,27,OIL,0.000269573
Connected,EAPP,1984,27,PEA,0.000621861
Connected,EAPP,1984,27,SUN,0.009575183
Connected,EAPP,1984,27,WAT,0.200912554
Connected,EAPP,1984,27,WIN,0.023085844
Connected,EAPP,1990,28,BIO,0.008340758
Connected,EAPP,1990,28,GAS,0.730545583
Connected,EAPP,1990,28,GEO,0.024624869
Connected,EAPP,1990,28,HRD,0
Connected,EAPP,1990,28,NUC,0
Connected,EAPP,1990,28,OIL,0.000297358
Connected,EAPP,1990,28,PEA,0.000621654
Connected,EAPP,1990,28,SUN,0.009571593
Connected,EAPP,1990,28,WAT,0.20290697
Connected,EAPP,1990,28,WIN,0.023091216
Connected,EAPP,2006,29,BIO,0.008345392
Connected,EAPP,2006,29,GAS,0.726029707
Connected,EAPP,2006,29,GEO,0.024638552
Connected,EAPP,2006,29,HRD,0
Connected,EAPP,2006,29,NUC,0
Connected,EAPP,2006,29,OIL,0.000432761
Connected,EAPP,2006,29,PEA,0.000621999
Connected,EAPP,2006,29,SUN,0.009576624
Connected,EAPP,2006,29,WAT,0.207666452
Connected,EAPP,2006,29,WIN,0.022688513
Connected,EAPP,2001,30,BIO,0.008404138
Connected,EAPP,2001,30,GAS,0.723131201
Connected,EAPP,2001,30,GEO,0.02481199
Connected,EAPP,2001,30,HRD,0
Connected,EAPP,2001,30,NUC,0
Connected,EAPP,2001,30,OIL,0.000393471
Connected,EAPP,2001,30,PEA,0.000626378
Connected,EAPP,2001,30,SUN,0.009644311
Connected,EAPP,2001,30,WAT,0.2098665
Connected,EAPP,2001,30,WIN,0.023122012
Connected,EAPP,1998,31,BIO,0.008371981
Connected,EAPP,1998,31,GAS,0.72143844
Connected,EAPP,1998,31,GEO,0.024748202
Connected,EAPP,1998,31,HRD,0
Connected,EAPP,1998,31,NUC,0
Connected,EAPP,1998,31,OIL,0.000388166
Connected,EAPP,1998,31,PEA,0.000624767
Connected,EAPP,1998,31,SUN,0.009619532
Connected,EAPP,1998,31,WAT,0.211553059
Connected,EAPP,1998,31,WIN,0.023255854
Connected,EAPP,1991,32,BIO,0.008340505
Connected,EAPP,1991,32,GAS,0.722101186
Connected,EAPP,1991,32,GEO,0.024677044
Connected,EAPP,1991,32,HRD,0
Connected,EAPP,1991,32,NUC,0
Connected,EAPP,1991,32,OIL,0.000283948
Connected,EAPP,1991,32,PEA,0.000622971
Connected,EAPP,1991,32,SUN,0.009591227
Connected,EAPP,1991,32,WAT,0.211172836
Connected,EAPP,1991,32,WIN,0.023210283
Connected,EAPP,1985,33,BIO,0.008381303
Connected,EAPP,1985,33,GAS,0.718788501
Connected,EAPP,1985,33,GEO,0.024744574
Connected,EAPP,1985,33,HRD,0
Connected,EAPP,1985,33,NUC,0
Connected,EAPP,1985,33,OIL,0.0004319
Connected,EAPP,1985,33,PEA,0.000624676
Connected,EAPP,1985,33,SUN,0.00961772
Connected,EAPP,1985,33,WAT,0.214121443
Connected,EAPP,1985,33,WIN,0.023289883
Connected,EAPP,1981,34,BIO,0.008340888
Connected,EAPP,1981,34,GAS,0.718994336
Connected,EAPP,1981,34,GEO,0.024625254
Connected,EAPP,1981,34,HRD,0
Connected,EAPP,1981,34,NUC,0
Connected,EAPP,1981,34,OIL,0.000369562
Connected,EAPP,1981,34,PEA,0.000621663
Connected,EAPP,1981,34,SUN,0.009571742
Connected,EAPP,1981,34,WAT,0.214419379
Connected,EAPP,1981,34,WIN,0.023057176
Connected,EAPP,1989,35,BIO,0.008346715
Connected,EAPP,1989,35,GAS,0.714002852
Connected,EAPP,1989,35,GEO,0.02468619
Connected,EAPP,1989,35,HRD,0
Connected,EAPP,1989,35,NUC,0
Connected,EAPP,1989,35,OIL,0.000290436
Connected,EAPP,1989,35,PEA,0.000623202
Connected,EAPP,1989,35,SUN,0.009594783
Connected,EAPP,1989,35,WAT,2.19E-01
Connected,EAPP,1989,35,WIN,0.023187382
Connected,EAPP,1996,36,BIO,0.008328402
Connected,EAPP,1996,36,GAS,0.714582015
Connected,EAPP,1996,36,GEO,0.02458839
Connected,EAPP,1996,36,HRD,0
Connected,EAPP,1996,36,NUC,0
Connected,EAPP,1996,36,OIL,0.000282375
Connected,EAPP,1996,36,PEA,0.000620733
Connected,EAPP,1996,36,SUN,0.009557726
Connected,EAPP,1996,36,WAT,0.218919762
Connected,EAPP,1996,36,WIN,0.023120599
Connected,EAPP,1986,37,BIO,0.008399583
Connected,EAPP,1986,37,GAS,0.709855748
Connected,EAPP,1986,37,GEO,0.024798541
Connected,EAPP,1986,37,HRD,0
Connected,EAPP,1986,37,NUC,0
Connected,EAPP,1986,37,OIL,0.000317237
Connected,EAPP,1986,37,PEA,0.000626038
Connected,EAPP,1986,37,SUN,0.009639098
Connected,EAPP,1986,37,WAT,0.22302238
Connected,EAPP,1986,37,WIN,0.023341375
Connected,EAPP,1988,38,BIO,0.008332302
Connected,EAPP,1988,38,GAS,0.699399202
Connected,EAPP,1988,38,GEO,0.024654926
Connected,EAPP,1988,38,HRD,0
Connected,EAPP,1988,38,NUC,0
Connected,EAPP,1988,38,OIL,0.000397226
Connected,EAPP,1988,38,PEA,0.000622413
Connected,EAPP,1988,38,SUN,0.009583679
Connected,EAPP,1988,38,WAT,0.233881791
Connected,EAPP,1988,38,WIN,0.023128462
Connected,EAPP,1987,39,BIO,0.008353115
Connected,EAPP,1987,39,GAS,0.688654372
Connected,EAPP,1987,39,GEO,0.024661352
Connected,EAPP,1987,39,HRD,0
Connected,EAPP,1987,39,NUC,0
Connected,EAPP,1987,39,OIL,0.000375967
Connected,EAPP,1987,39,PEA,0.000622575
Connected,EAPP,1987,39,SUN,0.009585774
Connected,EAPP,1987,39,WAT,0.244906783
Connected,EAPP,1987,39,WIN,0.022840062
Connected,NAPP,2000,1,BIO,1.03701E-08
Connected,NAPP,2000,1,GAS,0.698903902
Connected,NAPP,2000,1,GEO,0
Connected,NAPP,2000,1,HRD,0.239108694
Connected,NAPP,2000,1,NUC,0
Connected,NAPP,2000,1,OIL,0.001668379
Connected,NAPP,2000,1,PEA,0
Connected,NAPP,2000,1,SUN,0.009734404
Connected,NAPP,2000,1,WAT,0.023768554
Connected,NAPP,2000,1,WIN,0.026816057
Connected,NAPP,2017,2,BIO,2.06756E-08
Connected,NAPP,2017,2,GAS,0.699083899
Connected,NAPP,2017,2,GEO,0
Connected,NAPP,2017,2,HRD,0.237714147
Connected,NAPP,2017,2,NUC,0
Connected,NAPP,2017,2,OIL,0.00111797
Connected,NAPP,2017,2,PEA,0
Connected,NAPP,2017,2,SUN,0.009678265
Connected,NAPP,2017,2,WAT,0.02550276
Connected,NAPP,2017,2,WIN,0.026902938
Connected,NAPP,1997,3,BIO,4.16612E-08
Connected,NAPP,1997,3,GAS,0.695883333
Connected,NAPP,1997,3,GEO,0
Connected,NAPP,1997,3,HRD,0.239496247
Connected,NAPP,1997,3,NUC,0
Connected,NAPP,1997,3,OIL,0.001899736
Connected,NAPP,1997,3,PEA,0
Connected,NAPP,1997,3,SUN,0.009750883
Connected,NAPP,1997,3,WAT,2.60E-02
Connected,NAPP,1997,3,WIN,0.026962102
Connected,NAPP,1993,4,BIO,2.08526E-08
Connected,NAPP,1993,4,GAS,0.695102816
Connected,NAPP,1993,4,GEO,0
Connected,NAPP,1993,4,HRD,0.239749523
Connected,NAPP,1993,4,NUC,0
Connected,NAPP,1993,4,OIL,0.001849741
Connected,NAPP,1993,4,PEA,0
Connected,NAPP,1993,4,SUN,0.009761085
Connected,NAPP,1993,4,WAT,0.026294817
Connected,NAPP,1993,4,WIN,0.027241997
Connected,NAPP,2002,5,BIO,1.03329E-08
Connected,NAPP,2002,5,GAS,0.698723716
Connected,NAPP,2002,5,GEO,0
Connected,NAPP,2002,5,HRD,0.237600326
Connected,NAPP,2002,5,NUC,0
Connected,NAPP,2002,5,OIL,0.001234449
Connected,NAPP,2002,5,PEA,0
Connected,NAPP,2002,5,SUN,0.0096737
