Variable,Scenario,id,Zone,Pool,WEI+_Int,WEI_AbsInt,WEI+,WEI_Abs,Label
Total,Baseline,2004,BI,EAPP,0.000133697,0.370506364,0.000107256,0.297232378,
Total,Baseline,2005,BI,EAPP,7.85E-05,0.21751317,6.30E-05,0.174496211,
Total,Baseline,2006,BI,EAPP,0.000135561,0.375674261,0.000108752,0.301378235,
Total,Baseline,2007,BI,EAPP,9.53E-05,0.26406153,7.64E-05,0.211838835,
Total,Baseline,2008,BI,EAPP,0.000124209,0.344207727,9.96E-05,0.276134748,
Total,Baseline,2009,BI,EAPP,0.000180134,0.499220277,0.000144509,0.400490908,
Total,Baseline,2010,BI,EAPP,0.000253956,0.703838881,0.000203732,0.564642675,
Total,Baseline,2011,BI,EAPP,0.000164543,0.45600488,0.000132001,0.365822097,
Total,Baseline,2012,BI,EAPP,0.000128652,0.35652482,0.000103209,0.286015924,
Total,Baseline,2013,BI,EAPP,0.000164868,0.456907147,0.000132263,0.366545925,
Total,Baseline,2014,BI,EAPP,0.000139883,0.387652904,0.000112218,0.310987896,
Total,Baseline,2015,BI,EAPP,0.000131542,0.364533793,0.000105527,0.292440985,
Total,Baseline,2016,BI,EAPP,0.000112511,0.311784638,9.03E-05,0.250123881,
Total,Baseline,2017,BI,EAPP,7.52E-05,0.208487983,6.04E-05,0.16725591,
Total,Baseline,2018,BI,EAPP,0.000197435,0.547175687,0.000158389,0.438962314,
Total,Baseline,1980,BI,EAPP,0.000126791,0.351366671,0.000101716,0.281877888,
Total,Baseline,1981,BI,EAPP,8.85E-05,0.245298785,7.10E-05,0.196786745,
Total,Baseline,1982,BI,EAPP,0.00015363,0.425756194,0.000123247,0.341555607,
Total,Baseline,1983,BI,EAPP,0.000118752,0.329083913,9.53E-05,0.264001927,
Total,Baseline,1984,BI,EAPP,0.00012979,0.3596777,0.000104122,0.288545268,
Total,Baseline,1985,BI,EAPP,0.000118641,0.328775395,9.52E-05,0.263754423,
Total,Baseline,1986,BI,EAPP,0.000159991,0.443388763,0.00012835,0.355701033,
Total,Baseline,1987,BI,EAPP,0.000150235,0.416347014,0.000120523,0.334007253,
Total,Baseline,1988,BI,EAPP,0.000130746,0.362327647,0.000104889,0.290671143,
Total,Baseline,1989,BI,EAPP,0.000141814,0.393006296,0.000113768,0.315282563,
Total,Baseline,1990,BI,EAPP,0.000141902,0.393250637,0.000113839,0.315478582,
Total,Baseline,1991,BI,EAPP,0.00014202,0.393578336,0.000113933,0.315741472,
Total,Baseline,1992,BI,EAPP,0.000105285,0.291756281,8.45E-05,0.234056474,
Total,Baseline,1993,BI,EAPP,0.000110884,0.307275839,8.90E-05,0.246506774,
Total,Baseline,1994,BI,EAPP,9.97E-05,0.276225624,8.00E-05,0.221597271,
Total,Baseline,1995,BI,EAPP,8.59E-05,0.238060499,6.89E-05,0.190979953,
Total,Baseline,1996,BI,EAPP,0.000238681,0.661501693,0.000191478,0.530678392,
Total,Baseline,1997,BI,EAPP,0.000185487,0.514059151,0.000148804,0.41239514,
Total,Baseline,1998,BI,EAPP,0.000132058,0.365963393,0.000105941,0.293587858,
Total,Baseline,1999,BI,EAPP,9.58E-05,0.265585689,7.69E-05,0.213061566,
Total,Baseline,2000,BI,EAPP,8.94E-05,0.247588297,7.17E-05,0.198623467,
Total,Baseline,2001,BI,EAPP,0.000121777,0.337467322,9.77E-05,0.270727373,
Total,Baseline,2002,BI,EAPP,0.000138143,0.382830364,0.000110823,0.307119096,
Total,Baseline,2003,BI,EAPP,0.00018909,0.524045053,0.000151694,0.420406159,
Total,Baseline,2004,BI,EAPP,0.000133697,0.370506364,0.000107256,0.297232378,
Total,Baseline,2005,BI,EAPP,7.85E-05,0.21751317,6.30E-05,0.174496211,
Total,Baseline,2006,BI,EAPP,0.000135561,0.375674261,0.000108752,0.301378235,
Total,Baseline,2007,BI,EAPP,9.53E-05,0.26406153,7.64E-05,0.211838835,
Total,Baseline,2008,BI,EAPP,0.000124209,0.344207727,9.96E-05,0.276134748,
Total,Baseline,2009,BI,EAPP,0.000180134,0.499220277,0.000144509,0.400490908,
Total,Baseline,2010,BI,EAPP,0.000253956,0.703838881,0.000203732,0.564642675,
Total,Baseline,2011,BI,EAPP,0.000164543,0.45600488,0.000132001,0.365822097,
Total,Baseline,2012,BI,EAPP,0.000128652,0.35652482,0.000103209,0.286015924,
Total,Baseline,2013,BI,EAPP,0.000164868,0.456907147,0.000132263,0.366545925,
Total,Baseline,2014,BI,EAPP,0.000139883,0.387652904,0.000112218,0.310987896,
Total,Baseline,2015,BI,EAPP,0.000131542,0.364533793,0.000105527,0.292440985,
Total,Baseline,2016,BI,EAPP,0.000112511,0.311784638,9.03E-05,0.250123881,
Total,Baseline,2017,BI,EAPP,7.52E-05,0.208487983,6.04E-05,0.16725591,
Total,Baseline,2018,BI,EAPP,0.000197435,0.547175687,0.000158389,0.438962314,
Total,Baseline,1980,BI,EAPP,0.000126791,0.351366671,0.000101716,0.281877888,
Total,Baseline,1981,BI,EAPP,8.85E-05,0.245298785,7.10E-05,0.196786745,
Total,Baseline,1982,BI,EAPP,0.00015363,0.425756194,0.000123247,0.341555607,
Total,Baseline,1983,BI,EAPP,0.000118752,0.329083913,9.53E-05,0.264001927,
Total,Baseline,1984,BI,EAPP,0.00012979,0.3596777,0.000104122,0.288545268,
Total,Baseline,1985,BI,EAPP,0.000118641,0.328775395,9.52E-05,0.263754423,
Total,Baseline,1986,BI,EAPP,0.000159991,0.443388763,0.00012835,0.355701033,
Total,Baseline,1987,BI,EAPP,0.000150235,0.416347014,0.000120523,0.334007253,
Total,Baseline,1988,BI,EAPP,0.000130746,0.362327647,0.000104889,0.290671143,
Total,Baseline,1989,BI,EAPP,0.000141814,0.393006296,0.000113768,0.315282563,
Total,Baseline,1990,BI,EAPP,0.000141902,0.393250637,0.000113839,0.315478582,
Total,Baseline,1991,BI,EAPP,0.00014202,0.393578336,0.000113933,0.315741472,
Total,Baseline,1992,BI,EAPP,0.000105285,0.291756281,8.45E-05,0.234056474,
Total,Baseline,1993,BI,EAPP,0.000110884,0.307275839,8.90E-05,0.246506774,
Total,Baseline,1994,BI,EAPP,9.97E-05,0.276225624,8.00E-05,0.221597271,
Total,Baseline,1995,BI,EAPP,8.59E-05,0.238060499,6.89E-05,0.190979953,
Total,Baseline,1996,BI,EAPP,0.000238681,0.661501693,0.000191478,0.530678392,
Total,Baseline,1997,BI,EAPP,0.000185487,0.514059151,0.000148804,0.41239514,
Total,Baseline,1998,BI,EAPP,0.000132058,0.365963393,0.000105941,0.293587858,
Total,Baseline,1999,BI,EAPP,9.58E-05,0.265585689,7.69E-05,0.213061566,
Total,Baseline,2000,BI,EAPP,8.94E-05,0.247588297,7.17E-05,0.198623467,
Total,Baseline,2001,BI,EAPP,0.000121777,0.337467322,9.77E-05,0.270727373,
Total,Baseline,2002,BI,EAPP,0.000138143,0.382830364,0.000110823,0.307119096,
Total,Baseline,2003,BI,EAPP,0.00018909,0.524045053,0.000151694,0.420406159,
Total,Baseline,2004,BI,EAPP,0.000133697,0.370506364,0.000107256,0.297232378,
Total,Baseline,2005,BI,EAPP,7.85E-05,0.21751317,6.30E-05,0.174496211,
Total,Baseline,2006,BI,EAPP,0.000135561,0.375674261,0.000108752,0.301378235,
Total,Baseline,2007,BI,EAPP,9.53E-05,0.26406153,7.64E-05,0.211838835,
Total,Baseline,2008,BI,EAPP,0.000124209,0.344207727,9.96E-05,0.276134748,
Total,Baseline,2009,BI,EAPP,0.000180134,0.499220277,0.000144509,0.400490908,
Total,Baseline,2010,BI,EAPP,0.000253956,0.703838881,0.000203732,0.564642675,
Total,Baseline,2011,BI,EAPP,0.000164543,0.45600488,0.000132001,0.365822097,
Total,Baseline,2012,BI,EAPP,0.000128652,0.35652482,0.000103209,0.286015924,
Total,Baseline,2013,BI,EAPP,0.000164868,0.456907147,0.000132263,0.366545925,
Total,Baseline,2014,BI,EAPP,0.000139883,0.387652904,0.000112218,0.310987896,
Total,Baseline,2015,BI,EAPP,0.000131542,0.364533793,0.000105527,0.292440985,
Total,Baseline,2016,BI,EAPP,0.000112511,0.311784638,9.03E-05,0.250123881,
Total,Baseline,2017,BI,EAPP,7.52E-05,0.208487983,6.04E-05,0.16725591,
Total,Baseline,2018,BI,EAPP,0.000197435,0.547175687,0.000158389,0.438962314,
Total,Baseline,1980,BJ,WAPP,0.001499387,0.05734794,0.00058521,0.022382864,
Total,Baseline,1981,BJ,WAPP,0.001082338,0.041396308,0.000422436,0.016156953,
Total,Baseline,1982,BJ,WAPP,0.001644523,0.06289929,0.000641856,0.024549552,
Total,Baseline,1983,BJ,WAPP,0.000873559,0.033410592,0.000340949,0.013040132,
Total,Baseline,1984,BJ,WAPP,0.001003483,0.038380005,0.000391659,0.014979691,
Total,Baseline,1985,BJ,WAPP,0.001443458,0.055208713,0.000563381,0.021547925,
Total,Baseline,1986,BJ,WAPP,0.001804639,0.069023694,0.000704349,0.026939903,
Total,Baseline,1987,BJ,WAPP,0.001563422,0.059797179,0.000610202,0.0233388,
Total,Baseline,1988,BJ,WAPP,0.00144162,0.055138389,0.000562663,0.021520478,
Total,Baseline,1989,BJ,WAPP,0.001993565,0.076249759,0.000778087,0.029760232,
Total,Baseline,1990,BJ,WAPP,0.00158539,0.060637482,0.000618777,0.02366677,
Total,Baseline,1991,BJ,WAPP,0.001763888,0.067464856,0.000688444,0.02633149,
Total,Baseline,1992,BJ,WAPP,0.001196481,0.045762126,0.000466986,0.017860928,
Total,Baseline,1993,BJ,WAPP,0.001228343,0.046980765,0.000479422,0.018336562,
Total,Baseline,1994,BJ,WAPP,0.001489356,0.056964346,0.000581295,0.022233148,
Total,Baseline,1995,BJ,WAPP,0.001143056,0.04371865,0.000446134,0.017063361,
Total,Baseline,1996,BJ,WAPP,0.002283106,0.087324458,0.000891095,0.03408268,
Total,Baseline,1997,BJ,WAPP,0.001871923,0.071597075,0.00073061,0.027944292,
Total,Baseline,1998,BJ,WAPP,0.001380057,0.052783668,0.000538635,0.020601431,
Total,Baseline,1999,BJ,WAPP,0.001135776,0.043440153,0.000443293,0.016954664,
Total,Baseline,2000,BJ,WAPP,0.000665925,0.025591176,0.00025991,0.00998822,
Total,Baseline,2001,BJ,WAPP,0.000851832,0.032579514,0.00033247,0.012715763,
Total,Baseline,2002,BJ,WAPP,0.001415195,0.054127661,0.00055235,0.021125991,
Total,Baseline,2003,BJ,WAPP,0.001533239,0.058642697,0.000598422,0.022888207,
Total,Baseline,2004,BJ,WAPP,0.001544534,0.059074781,0.000602831,0.023056849,
Total,Baseline,2005,BJ,WAPP,0.00093221,0.035653905,0.000363841,0.013915696,
Total,Baseline,2006,BJ,WAPP,0.001729285,0.06614133,0.000674939,0.025814918,
Total,Baseline,2007,BJ,WAPP,0.001050589,0.040181809,0.000410044,0.015682934,
Total,Baseline,2008,BJ,WAPP,0.001248456,0.047750057,0.000487272,0.018636816,
Total,Baseline,2009,BJ,WAPP,0.002053306,0.078534823,0.000801404,0.030652091,
Total,Baseline,2010,BJ,WAPP,0.00198379,0.075875972,0.000774272,0.029614343,
Total,Baseline,2011,BJ,WAPP,0.001867268,0.071419057,0.000728793,0.027874812,
Total,Baseline,2012,BJ,WAPP,0.00157058,0.06007098,0.000612996,0.023445665,
Total,Baseline,2013,BJ,WAPP,0.001359566,0.0519999,0.000530638,0.020295527,
Total,Baseline,2014,BJ,WAPP,0.001359769,0.052007678,0.000530717,0.020298563,
Total,Baseline,2015,BJ,WAPP,0.001950748,0.074612105,0.000761376,0.029121056,
Total,Baseline,2016,BJ,WAPP,0.001116204,0.042691653,0.000435654,0.016662525,
Total,Baseline,2017,BJ,WAPP,0.001006118,0.038480808,0.000392687,0.015019035,
Total,Baseline,2018,BJ,WAPP,0.002317263,0.088630969,0.000904426,0.03459261,
Total,Baseline,1980,BW,SAPP,0.000885323,0.000885323,0.000173593,0.000173593,
Total,Baseline,1981,BW,SAPP,0.000878243,0.000878243,0.000172204,0.000172204,
Total,Baseline,1982,BW,SAPP,0.000725525,0.000725525,0.00014226,0.00014226,
Total,Baseline,1983,BW,SAPP,0.000876546,0.000876546,0.000171872,0.000171872,
Total,Baseline,1984,BW,SAPP,0.000869638,0.000869638,0.000170517,0.000170517,
Total,Baseline,1985,BW,SAPP,0.000739355,0.000739355,0.000144972,0.000144972,
Total,Baseline,1986,BW,SAPP,0.00087526,0.00087526,0.00017162,0.00017162,
Total,Baseline,1987,BW,SAPP,0.000866537,0.000866537,0.000169909,0.000169909,
Total,Baseline,1988,BW,SAPP,0.000732522,0.000732522,0.000143632,0.000143632,
Total,Baseline,1989,BW,SAPP,0.000836192,0.000836192,0.000163959,0.000163959,
Total,Baseline,1990,BW,SAPP,0.000765468,0.000765468,0.000150092,0.000150092,
Total,Baseline,1991,BW,SAPP,0.000842402,0.000842402,0.000165177,0.000165177,
Total,Baseline,1992,BW,SAPP,0.000851,0.000851,0.000166863,0.000166863,
Total,Baseline,1993,BW,SAPP,0.000884858,0.000884858,0.000173502,0.000173502,
Total,Baseline,1994,BW,SAPP,0.000752531,0.000752531,0.000147555,0.000147555,
Total,Baseline,1995,BW,SAPP,0.000772229,0.000772229,0.000151417,0.000151417,
Total,Baseline,1996,BW,SAPP,0.000886446,0.000886446,0.000173813,0.000173813,
Total,Baseline,1997,BW,SAPP,0.00087135,0.00087135,0.000170853,0.000170853,
Total,Baseline,1998,BW,SAPP,0.000708576,0.000708576,0.000138937,0.000138937,
Total,Baseline,1999,BW,SAPP,0.000884858,0.000884858,0.000173502,0.000173502,
Total,Baseline,2000,BW,SAPP,0.000882435,0.000882435,0.000173027,0.000173027,
Total,Baseline,2001,BW,SAPP,0.000866941,0.000866941,0.000169988,0.000169988,
Total,Baseline,2002,BW,SAPP,0.000879546,0.000879546,0.00017246,0.00017246,
Total,Baseline,2003,BW,SAPP,0.000880798,0.000880798,0.000172705,0.000172705,
Total,Baseline,2004,BW,SAPP,0.000874628,0.000874628,0.000171496,0.000171496,
Total,Baseline,2005,BW,SAPP,0.000883509,0.000883509,0.000173237,0.000173237,
Total,Baseline,2006,BW,SAPP,0.000872016,0.000872016,0.000170984,0.000170984,
Total,Baseline,2007,BW,SAPP,0.000871156,0.000871156,0.000170815,0.000170815,
Total,Baseline,2008,BW,SAPP,0.000887194,0.000887194,0.00017396,0.00017396,
Total,Baseline,2009,BW,SAPP,0.000883339,0.000883339,0.000173204,0.000173204,
Total,Baseline,2010,BW,SAPP,0.000757654,0.000757654,0.00014856,0.00014856,
Total,Baseline,2011,BW,SAPP,0.000870404,0.000870404,0.000170667,0.000170667,
Total,Baseline,2012,BW,SAPP,0.000878289,0.000878289,0.000172213,0.000172213,
Total,Baseline,2013,BW,SAPP,0.000865397,0.000865397,0.000169686,0.000169686,
Total,Baseline,2014,BW,SAPP,0.000868569,0.000868569,0.000170308,0.000170308,
Total,Baseline,2015,BW,SAPP,0.000719138,0.000719138,0.000141007,0.000141007,
Total,Baseline,2016,BW,SAPP,0.000875413,0.000875413,0.00017165,0.00017165,
Total,Baseline,2017,BW,SAPP,0.000882959,0.000882959,0.000173129,0.000173129,
Total,Baseline,2018,BW,SAPP,0.000734638,0.000734638,0.000144047,0.000144047,
Total,Baseline,1980,CD,CAPP,0.000405031,0.133859238,0.000284121,0.093899699,
Total,Baseline,1981,CD,CAPP,0.000280133,0.096819896,0.000196508,0.067917308,
Total,Baseline,1982,CD,CAPP,0.000406262,0.127746889,0.000284985,0.089612003,
Total,Baseline,1983,CD,CAPP,0.000345566,0.106619132,0.000242408,0.074791285,
Total,Baseline,1984,CD,CAPP,0.000533175,0.16034529,0.000374012,0.112479159,
Total,Baseline,1985,CD,CAPP,0.000295666,0.099726121,0.000207404,0.069955969,
Total,Baseline,1986,CD,CAPP,0.000441243,0.138725012,0.000309523,0.097312947,
Total,Baseline,1987,CD,CAPP,0.000365433,0.115185779,0.000256344,0.080800625,
Total,Baseline,1988,CD,CAPP,0.00042501,0.137659672,0.000298137,0.096565631,
Total,Baseline,1989,CD,CAPP,0.00041267,0.133694063,0.00028948,0.093783832,
Total,Baseline,1990,CD,CAPP,0.00040674,0.126715792,0.00028532,0.088888708,
Total,Baseline,1991,CD,CAPP,0.000431352,0.138511978,0.000302585,0.097163508,
Total,Baseline,1992,CD,CAPP,0.000552443,0.170762053,0.000387528,0.119786319,
Total,Baseline,1993,CD,CAPP,0.00030694,0.100176512,0.000215313,0.07027191,
Total,Baseline,1994,CD,CAPP,0.000401015,0.131907959,0.000281305,0.092530914,
Total,Baseline,1995,CD,CAPP,0.000514638,0.16032185,0.000361008,0.112462716,
Total,Baseline,1996,CD,CAPP,0.000368807,0.118081668,0.000258711,0.082832035,
Total,Baseline,1997,CD,CAPP,0.000362218,0.112568785,0.000254089,0.078964853,
Total,Baseline,1998,CD,CAPP,0.000520089,0.161858961,0.000364832,0.11354097,
Total,Baseline,1999,CD,CAPP,0.00051503,0.1627481,0.000361284,0.114164684,
Total,Baseline,2000,CD,CAPP,0.000448457,0.140253808,0.000314584,0.098385368,
Total,Baseline,2001,CD,CAPP,0.000513521,0.158026485,0.000360225,0.110852562,
Total,Baseline,2002,CD,CAPP,0.000477709,0.145665576,0.000335104,0.10218162,
Total,Baseline,2003,CD,CAPP,0.000557498,0.170534303,0.000391074,0.119626557,
Total,Baseline,2004,CD,CAPP,0.000521034,0.156620021,0.000365495,0.109865954,
Total,Baseline,2005,CD,CAPP,0.000523506,0.157222942,0.000367229,0.110288892,
Total,Baseline,2006,CD,CAPP,0.000391802,0.119964397,0.000274841,0.084152734,
Total,Baseline,2007,CD,CAPP,0.000549301,0.166096535,0.000385324,0.116513548,
Total,Baseline,2008,CD,CAPP,0.000482647,0.150939068,0.000338568,0.105880874,
Total,Baseline,2009,CD,CAPP,0.000404604,0.126770591,0.000283822,0.088927149,
Total,Baseline,2010,CD,CAPP,0.000576278,0.177633633,0.000404248,0.124606602,
Total,Baseline,2011,CD,CAPP,0.000620213,0.183518907,0.000435067,0.128735009,
Total,Baseline,2012,CD,CAPP,0.00046458,0.146426965,0.000325894,0.10271572,
Total,Baseline,2013,CD,CAPP,0.000512593,0.158382199,0.000359574,0.111102088,
Total,Baseline,2014,CD,CAPP,0.000435801,0.134516674,0.000305706,0.094360878,
Total,Baseline,2015,CD,CAPP,0.000376357,0.120474956,0.000264007,0.084510881,
Total,Baseline,2016,CD,CAPP,0.000581399,0.176842659,0.000407841,0.124051748,
Total,Baseline,2017,CD,CAPP,0.000413357,0.129039751,0.000289962,0.090518921,
Total,Baseline,2018,CD,CAPP,0.00057128,0.175331312,0.000400742,0.122991567,
Total,Baseline,1980,CF,CAPP,0.000260672,0.012009425,0.000260672,0.012009425,
Total,Baseline,1981,CF,CAPP,0.00015178,0.006992443,0.00015178,0.006992443,
Total,Baseline,1982,CF,CAPP,0.000238428,0.010984594,0.000238428,0.010984594,
Total,Baseline,1983,CF,CAPP,0.000138633,0.006386702,0.000138633,0.006386702,
Total,Baseline,1984,CF,CAPP,0.000161774,0.007452895,0.000161774,0.007452895,
Total,Baseline,1985,CF,CAPP,0.000265106,0.012213726,0.000265106,0.012213726,
Total,Baseline,1986,CF,CAPP,0.000306025,0.01409904,0.000306025,0.01409904,
Total,Baseline,1987,CF,CAPP,0.000242674,0.011180192,0.000242674,0.011180192,
Total,Baseline,1988,CF,CAPP,0.000251757,0.011598671,0.000251757,0.011598671,
Total,Baseline,1989,CF,CAPP,0.000291953,0.013450667,0.000291953,0.013450667,
Total,Baseline,1990,CF,CAPP,0.00027488,0.012664026,0.00027488,0.012664026,
Total,Baseline,1991,CF,CAPP,0.000262051,0.012072971,0.000262051,0.012072971,
Total,Baseline,1992,CF,CAPP,0.000157251,0.007244502,0.000157251,0.007244502,
Total,Baseline,1993,CF,CAPP,0.000160397,0.007389461,0.000160397,0.007389461,
Total,Baseline,1994,CF,CAPP,0.000240166,0.011064672,0.000240166,0.011064672,
Total,Baseline,1995,CF,CAPP,0.000150914,0.006952519,0.000150914,0.006952519,
Total,Baseline,1996,CF,CAPP,0.000327827,0.015103486,0.000327827,0.015103486,
Total,Baseline,1997,CF,CAPP,0.000326398,0.015037657,0.000326398,0.015037657,
Total,Baseline,1998,CF,CAPP,0.000213403,0.009831607,0.000213403,0.009831607,
Total,Baseline,1999,CF,CAPP,0.000169684,0.007817325,0.000169684,0.007817325,
Total,Baseline,2000,CF,CAPP,8.92E-05,0.004110992,8.92E-05,0.004110992,
Total,Baseline,2001,CF,CAPP,0.000126704,0.005837152,0.000126704,0.005837152,
Total,Baseline,2002,CF,CAPP,0.000224044,0.010321853,0.000224044,0.010321853,
Total,Baseline,2003,CF,CAPP,0.000279162,0.012861312,0.000279162,0.012861312,
Total,Baseline,2004,CF,CAPP,0.00024915,0.011478556,0.00024915,0.011478556,
Total,Baseline,2005,CF,CAPP,0.000123451,0.005687268,0.000123451,0.005687268,
Total,Baseline,2006,CF,CAPP,0.000277218,0.012771782,0.000277218,0.012771782,
Total,Baseline,2007,CF,CAPP,0.000129763,0.005978043,0.000129763,0.005978043,
Total,Baseline,2008,CF,CAPP,0.000178773,0.008236077,0.000178773,0.008236077,
Total,Baseline,2009,CF,CAPP,0.00027836,0.012824393,0.00027836,0.012824393,
Total,Baseline,2010,CF,CAPP,0.000284837,0.013122799,0.000284837,0.013122799,
Total,Baseline,2011,CF,CAPP,0.000318361,0.014667363,0.000318361,0.014667363,
Total,Baseline,2012,CF,CAPP,0.000222428,0.010247385,0.000222428,0.010247385,
Total,Baseline,2013,CF,CAPP,0.000236191,0.010881502,0.000236191,0.010881502,
Total,Baseline,2014,CF,CAPP,0.000225073,0.01036925,0.000225073,0.01036925,
Total,Baseline,2015,CF,CAPP,0.000288776,0.013304287,0.000288776,0.013304287,
Total,Baseline,2016,CF,CAPP,0.000157767,0.007268286,0.000157767,0.007268286,
Total,Baseline,2017,CF,CAPP,0.000157033,0.007234466,0.000157033,0.007234466,
Total,Baseline,2018,CF,CAPP,0.000354657,0.016339681,0.000354657,0.016339681,
Total,Baseline,1980,CG,CAPP,0.00031843,0.070119624,8.50E-05,0.018709804,
Total,Baseline,1981,CG,CAPP,0.00015306,0.039101407,4.08E-05,0.010433308,
Total,Baseline,1982,CG,CAPP,0.000170153,0.056692561,4.54E-05,0.015127102,
Total,Baseline,1983,CG,CAPP,0.000101176,0.041503149,2.70E-05,0.011074158,
Total,Baseline,1984,CG,CAPP,9.61E-05,0.046360763,2.57E-05,0.0123703,
Total,Baseline,1985,CG,CAPP,0.000316701,0.063129958,8.45E-05,0.016844772,
Total,Baseline,1986,CG,CAPP,0.000215428,0.062285324,5.75E-05,0.016619401,
Total,Baseline,1987,CG,CAPP,0.000296103,0.062859499,7.90E-05,0.016772607,
Total,Baseline,1988,CG,CAPP,0.000462901,0.077830631,0.000123514,0.020767308,
Total,Baseline,1989,CG,CAPP,0.000512559,0.086741862,0.000136764,0.023145064,
Total,Baseline,1990,CG,CAPP,0.000435898,0.081417489,0.000116309,0.021724378,
Total,Baseline,1991,CG,CAPP,0.000270224,0.065630498,7.21E-05,0.017511984,
Total,Baseline,1992,CG,CAPP,0.000280644,0.049634039,7.49E-05,0.013243698,
Total,Baseline,1993,CG,CAPP,0.000177268,0.049805594,4.73E-05,0.013289473,
Total,Baseline,1994,CG,CAPP,0.000411267,0.066912918,0.000109737,0.017854168,
Total,Baseline,1995,CG,CAPP,0.000276041,0.043371959,7.37E-05,0.011572806,
Total,Baseline,1996,CG,CAPP,0.000404721,0.088559433,0.00010799,0.023630041,
Total,Baseline,1997,CG,CAPP,0.000268472,0.072002957,7.16E-05,0.019212327,
Total,Baseline,1998,CG,CAPP,0.000214511,0.053776832,5.72E-05,0.014349107,
Total,Baseline,1999,CG,CAPP,0.000171137,0.046765452,4.57E-05,0.012478282,
Total,Baseline,2000,CG,CAPP,8.96E-05,0.033073736,2.39E-05,0.008824963,
Total,Baseline,2001,CG,CAPP,5.31E-05,0.031843345,1.42E-05,0.008496662,
Total,Baseline,2002,CG,CAPP,0.000170603,0.048616619,4.55E-05,0.012972223,
Total,Baseline,2003,CG,CAPP,0.000263913,0.073194873,7.04E-05,0.019530363,
Total,Baseline,2004,CG,CAPP,0.000228268,0.056772047,6.09E-05,0.015148311,
Total,Baseline,2005,CG,CAPP,0.000139278,0.035095105,3.72E-05,0.009364319,
Total,Baseline,2006,CG,CAPP,0.000374255,0.073287418,9.99E-05,0.019555056,
Total,Baseline,2007,CG,CAPP,0.000292395,0.05459787,7.80E-05,0.014568182,
Total,Baseline,2008,CG,CAPP,0.000276564,0.060548353,7.38E-05,0.016155931,
Total,Baseline,2009,CG,CAPP,0.000342659,0.077328607,9.14E-05,0.020633354,
Total,Baseline,2010,CG,CAPP,0.00029125,0.078791786,7.77E-05,0.02102377,
Total,Baseline,2011,CG,CAPP,0.000317616,0.077939515,8.47E-05,0.020796361,
Total,Baseline,2012,CG,CAPP,0.000185498,0.053129163,4.95E-05,0.014176291,
Total,Baseline,2013,CG,CAPP,0.000128742,0.053153088,3.44E-05,0.014182675,
Total,Baseline,2014,CG,CAPP,0.00022079,0.061432354,5.89E-05,0.016391806,
Total,Baseline,2015,CG,CAPP,0.000387291,0.073896638,0.00010334,0.019717612,
Total,Baseline,2016,CG,CAPP,0.000195076,0.046779962,5.21E-05,0.012482153,
Total,Baseline,2017,CG,CAPP,0.000208477,0.047052813,5.56E-05,0.012554957,
Total,Baseline,2018,CG,CAPP,0.000380016,0.087067213,0.000101398,0.023231877,
Total,Baseline,1980,CI,WAPP,0.018676227,0.335349348,0.017055875,0.306254385,
Total,Baseline,1981,CI,WAPP,0.022467011,0.649474851,0.020517769,0.593126308,
Total,Baseline,1982,CI,WAPP,0.023895042,0.568430745,0.021821904,0.519113602,
Total,Baseline,1983,CI,WAPP,0.017282971,0.311451218,0.015783498,0.28442966,
Total,Baseline,1984,CI,WAPP,0.034703424,0.542458552,0.03169255,0.495394761,
Total,Baseline,1985,CI,WAPP,0.025221787,0.695572611,0.023033541,0.635224619,
Total,Baseline,1986,CI,WAPP,0.030221332,0.705094185,0.027599324,0.643920099,
Total,Baseline,1987,CI,WAPP,0.020764949,0.408755989,0.018963379,0.373292254,
Total,Baseline,1988,CI,WAPP,0.031452527,0.83474685,0.0287237,0.762324078,
Total,Baseline,1989,CI,WAPP,0.028102404,0.633764059,0.025664235,0.578778586,
Total,Baseline,1990,CI,WAPP,0.030488443,0.658810719,0.027843261,0.601652194,
Total,Baseline,1991,CI,WAPP,0.019895451,0.344241546,0.018169319,0.314375093,
Total,Baseline,1992,CI,WAPP,0.025299155,0.33204867,0.023104196,0.303240073,
Total,Baseline,1993,CI,WAPP,0.018732993,0.481590737,0.017107715,0.439807847,
Total,Baseline,1994,CI,WAPP,0.01483356,0.336018159,0.013546598,0.306865169,
Total,Baseline,1995,CI,WAPP,0.021213437,0.329830887,0.019372956,0.301214706,
