Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out
2875	0.254975	39.435365	0	0	0	1.373846	0	458.346779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2876	0.254975	39.427477	0	0	0	1.373846	0	458.599985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2877	0.254975	39.419592	0	0	0	1.373846	0	459.014206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2878	0.254975	39.411708	0	0	0	1.373846	0	459.544359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2879	0.254975	39.403826	0	0	0	1.373846	0	460.1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
2880	0.254975	39.395945	0	0	0	1.373846	0	460.836528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
2881	0.254975	31.324116	0	0	0	1.373846	0	461.540578	0	0	0	8.06395	0	0	0	0	0	0	0	0	0	0	-0.70405	0
2882	0.254975	20.08787	0	0	0	1.373846	0	462.26395	0	0	0	11.229981	0	0	0	0	0	0	0	0	0	0	-0.723372	0
2883	0.254975	10.758758	0	0	0	1.373846	0	462.993763	0	0	0	9.325095	0	0	0	0	0	0	0	0	0	0	-0.729813	0
2884	0.254975	7.178752	0	0	0	1.373846	0	463.652728	0	0	0	3.577855	0	0	0	0	0	0	0	0	0	0	-0.658966	0
2885	0.254975	3.829604	0	0	0	1.373846	0	464.182881	0	0	0	3.347711	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2886	0.254975	0.822514	0	0	0	1.373846	0	464.403883	0	0	0	3.006324	0	0	0	0	0	0	0	0	0	0	-0.221002	0
2887	0.254975	0	0	0	0	1.373846	0	464.141839	0	0	0	0.82235	0	0	0	0	0	0	0	0	0	0	0	0.262044
2888	0.254975	0	0	0	0	1.373846	0	464.008609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
2889	0.254975	0	0	0	0	1.373846	0	463.203529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
2890	0.254975	5.693163	0	0	0	1.373846	0	462.301838	0	0	-5.693163	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2891	0.254975	16.704998	0	0	0	1.373846	0	461.271338	0	0	-11.012975	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2892	0.273632	29.418593	0	0	0	1.373846	0	460.137785	-0.018657	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
2893	0.273632	42.129644	0	0	0	1.373846	0	459.107285	0	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2894	0.273632	51.222066	0	0	0	1.373846	0	458.063903	0	0	-9.100848	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
2895	0.273632	53.54499	0	0	0	1.373846	0	456.891706	0	0	-2.333168	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
2896	0.273632	53.534281	0	0	0	1.373846	0	455.667983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2897	0.273632	53.523574	0	0	0	1.373846	0	454.444259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2898	0.273632	53.512869	0	0	0	1.373846	0	453.542568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2899	0.273632	50.421509	0	0	0	1.373846	0	453.634758	0	0	0	3.080658	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2900	0.273632	46.998611	0	0	0	1.373846	0	453.887963	0	0	0	3.412813	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2901	0.273632	45.53041	0	0	0	1.373846	0	454.302185	0	0	0	1.458802	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2902	0.273632	43.747002	0	0	0	1.373846	0	454.832338	0	0	0	1.774302	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2903	0.273632	41.60258	0	0	0	1.373846	0	455.439778	0	0	0	2.135673	0	0	0	0	0	0	0	0	0	0	-0.607441	0
2904	0.273632	39.395945	0	0	0	1.373846	0	456.124506	0	0	0	2.198314	0	0	0	0	0	0	0	0	0	0	-0.684728	0
2905	0.273632	31.324116	0	0	0	1.373846	0	456.828557	0	0	0	8.06395	0	0	0	0	0	0	0	0	0	0	-0.70405	0
2906	0.273632	20.08787	0	0	0	1.373846	0	457.551929	0	0	0	11.229981	0	0	0	0	0	0	0	0	0	0	-0.723372	0
2907	0.273632	10.758758	0	0	0	1.373846	0	458.281741	0	0	0	9.325095	0	0	0	0	0	0	0	0	0	0	-0.729813	0
2908	0.273632	7.178752	0	0	0	1.373846	0	458.940707	0	0	0	3.577855	0	0	0	0	0	0	0	0	0	0	-0.658966	0
2909	0.273632	3.829604	0	0	0	1.373846	0	459.47086	0	0	0	3.347711	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2910	0.273632	0.822514	0	0	0	1.373846	0	459.691862	0	0	0	3.006324	0	0	0	0	0	0	0	0	0	0	-0.221002	0
2911	0.273632	0	0	0	0	1.373846	0	459.429818	0	0	0	0.82235	0	0	0	0	0	0	0	0	0	0	0	0.262044
2912	0.273632	0	0	0	0	1.373846	0	459.296587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
2913	0.273632	0	0	0	0	1.373846	0	458.491508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
2914	0.273632	5.693163	0	0	0	1.373846	0	457.589816	0	0	-5.693163	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2915	0.273632	16.704998	0	0	0	1.373846	0	456.559317	0	0	-11.012975	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2916	0.292289	29.418593	0	0	0	1.373846	0	455.425764	-0.018657	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
2917	0.292289	42.129644	0	0	0	1.373846	0	454.395264	0	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2918	0.292289	51.222066	0	0	0	1.373846	0	453.351881	0	0	-9.100848	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
2919	0.292289	53.54499	0	0	0	1.373846	0	452.179685	0	0	-2.333168	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
2920	0.292289	53.534281	0	0	0	1.373846	0	450.955961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2921	0.292289	53.523574	0	0	0	1.373846	0	449.732238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2922	0.292289	53.512869	0	0	0	1.373846	0	448.830547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2923	0.292289	50.421509	0	0	0	1.373846	0	448.922736	0	0	0	3.080658	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2924	0.292289	46.998611	0	0	0	1.373846	0	449.175942	0	0	0	3.412813	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2925	0.292289	45.53041	0	0	0	1.373846	0	449.590163	0	0	0	1.458802	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2926	0.292289	43.747002	0	0	0	1.373846	0	450.120316	0	0	0	1.774302	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2927	0.292289	41.60258	0	0	0	1.373846	0	450.727757	0	0	0	2.135673	0	0	0	0	0	0	0	0	0	0	-0.607441	0
2928	0.292289	39.395945	0	0	0	1.373846	0	451.412485	0	0	0	2.198314	0	0	0	0	0	0	0	0	0	0	-0.684728	0
2929	0.292289	38.454966	0	0	0	1.373846	0	452.116535	0	0	0	0.9331	0	0	0	0	0	0	0	0	0	0	-0.70405	0
2930	0.292289	38.168919	0	0	0	1.373846	0	452.839907	0	0	0	0.278356	0	0	0	0	0	0	0	0	0	0	-0.723372	0
2931	0.292289	36.309663	0	0	0	1.373846	0	453.56972	0	0	0	1.851622	0	0	0	0	0	0	0	0	0	0	-0.729813	0
2932	0.292289	34.413389	0	0	0	1.373846	0	454.228686	0	0	0	1.889012	0	0	0	0	0	0	0	0	0	0	-0.658966	0
2933	0.292289	32.82279	0	0	0	1.373846	0	454.758838	0	0	0	1.583717	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2934	0.292289	31.541493	0	0	0	1.373846	0	454.979841	0	0	0	1.274733	0	0	0	0	0	0	0	0	0	0	-0.221002	0
2935	0.292289	29.892733	0	0	0	1.373846	0	454.717797	0	0	0	1.642451	0	0	0	0	0	0	0	0	0	0	0	0.262044
2936	0.292289	29.401108	0	0	0	1.373846	0	454.584566	0	0	0	0.485646	0	0	0	0	0	0	0	0	0	0	0	0.13323
2937	0.292289	29.395228	0	0	0	1.373846	0	454.51574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
2938	0.292289	29.389349	0	0	0	1.373846	0	454.350302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
2939	0.292289	32.361525	0	0	0	1.373846	0	454.056055	0	0	-2.978055	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
2940	0.292289	37.453003	0	0	0	1.373846	0	453.658756	0	0	-5.09795	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
2941	0.292289	41.887366	0	0	0	1.373846	0	453.364509	0	0	-4.441853	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
2942	0.292289	45.986382	0	0	0	1.373846	0	453.05738	0	0	-4.107394	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
2943	0.292289	49.789595	0	0	0	1.373846	0	452.621437	0	0	-3.812411	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
2944	0.292289	50.125479	0	0	0	1.373368	0	452.133967	0	0	-0.345842	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
2945	0.292289	50.115454	0	0	0	1.37289	0	451.646497	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
2946	0.292289	50.105431	0	0	0	1.37289	0	451.481059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
2947	0.292289	48.92358	0	0	0	1.37289	0	451.573248	0	0	0	1.17183	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2948	0.292289	47.013316	0	0	0	1.37289	0	451.826454	0	0	0	1.90048	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2949	0.292289	45.163177	0	0	0	1.37289	0	452.240675	0	0	0	1.840736	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2950	0.292289	43.272187	0	0	0	1.37289	0	452.770828	0	0	0	1.881957	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2951	0.292289	41.084249	0	0	0	1.37289	0	453.378269	0	0	0	2.179284	0	0	0	0	0	0	0	0	0	0	-0.607441	0
2952	0.130597	39.395945	0	0	0	1.37289	0	454.062997	0	0.161692	0	1.680087	0	0	0	0	0	0	0	0	0	0	-0.684728	0
2953	0.130597	31.324116	0	0	0	1.37289	0	454.767047	0	0	0	8.06395	0	0	0	0	0	0	0	0	0	0	-0.70405	0
2954	0.130597	20.08787	0	0	0	1.37289	0	455.490419	0	0	0	11.229981	0	0	0	0	0	0	0	0	0	0	-0.723372	0
2955	0.130597	10.758758	0	0	0	1.37289	0	456.220232	0	0	0	9.325095	0	0	0	0	0	0	0	0	0	0	-0.729813	0
2956	0.130597	7.178752	0	0	0	1.37289	0	456.879198	0	0	0	3.577855	0	0	0	0	0	0	0	0	0	0	-0.658966	0
2957	0.130597	3.829604	0	0	0	1.37289	0	457.40935	0	0	0	3.347711	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2958	0.130597	0.822514	0	0	0	1.37289	0	457.630353	0	0	0	3.006324	0	0	0	0	0	0	0	0	0	0	-0.221002	0
2959	0.130597	0	0	0	0	1.37289	0	457.368309	0	0	0	0.82235	0	0	0	0	0	0	0	0	0	0	0	0.262044
2960	0.130597	0	0	0	0	1.37289	0	457.235078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
2961	0.130597	0	0	0	0	1.37289	0	456.429998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
2962	0.130597	5.693163	0	0	0	1.37289	0	455.528307	0	0	-5.693163	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2963	0.130597	16.704998	0	0	0	1.37289	0	454.497807	0	0	-11.012975	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2964	0.149254	29.418593	0	0	0	1.37289	0	453.364254	-0.018657	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
2965	0.149254	42.129644	0	0	0	1.37289	0	452.333755	0	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2966	0.149254	51.222066	0	0	0	1.37289	0	451.290372	0	0	-9.100848	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
2967	0.149254	53.54499	0	0	0	1.37289	0	450.118175	0	0	-2.333168	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
2968	0.149254	53.534281	0	0	0	1.37289	0	448.894452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2969	0.149254	53.523574	0	0	0	1.37289	0	447.670729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2970	0.149254	53.512869	0	0	0	1.37289	0	446.769038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2971	0.149254	50.421509	0	0	0	1.37289	0	446.861227	0	0	0	3.080658	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2972	0.149254	46.998611	0	0	0	1.37289	0	447.114433	0	0	0	3.412813	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2973	0.149254	45.53041	0	0	0	1.37289	0	447.528654	0	0	0	1.458802	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2974	0.149254	43.747002	0	0	0	1.37289	0	448.058807	0	0	0	1.774302	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2975	0.149254	41.60258	0	0	0	1.37289	0	448.666248	0	0	0	2.135673	0	0	0	0	0	0	0	0	0	0	-0.607441	0
2976	0.149254	39.395945	0	0	0	1.37289	0	449.350976	0	0	0	2.198314	0	0	0	0	0	0	0	0	0	0	-0.684728	0
2977	0.149254	39.388066	0	0	0	1.37289	0	450.055026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
2978	0.149254	39.380188	0	0	0	1.37289	0	450.778398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
2979	0.149254	39.372312	0	0	0	1.37289	0	451.508211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
2980	0.149254	39.117898	0	0	0	1.37289	0	452.167176	0	0	0	0.24654	0	0	0	0	0	0	0	0	0	0	-0.658966	0
2981	0.149254	39.04757	0	0	0	1.37289	0	452.697329	0	0	0	0.062505	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2982	0.149254	39.03976	0	0	0	1.37289	0	452.918332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
2983	0.149254	39.031952	0	0	0	1.37289	0	452.656287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
2984	0.149254	39.024146	0	0	0	1.37289	0	451.786803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869484
2985	0.149254	39.016341	0	0	0	1.37289	0	450.981724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
2986	0.149254	40.036278	0	0	0	1.37289	0	450.080032	0	0	-1.02774	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
2987	0.149254	41.764146	0	0	0	1.37289	0	449.049533	0	0	-1.735875	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2988	0.149254	42.657439	0	0	0	1.37289	0	447.91598	0	0	-0.901646	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
2989	0.149254	47.879321	0	0	0	1.37289	0	446.88548	0	0	-5.230413	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
2990	0.149254	50.464658	0	0	0	1.37289	0	445.842097	0	0	-2.594914	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
2991	0.149254	50.454565	0	0	0	1.37289	0	444.669901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
2992	0.149254	50.444475	0	0	0	1.37289	0	443.446177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
2993	0.149254	50.434386	0	0	0	1.372411	0	442.222454	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	1.223723
2994	0.149254	50.424299	0	0	0	1.372411	0	442.057016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
2995	0.149254	50.414214	0	0	0	1.372411	0	442.149206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
2996	0.149254	50.266254	0	0	0	1.372411	0	442.402411	0	0	0	0.137877	0	0	0	0	0	0	0	0	0	0	-0.253206	0
2997	0.149254	48.448966	0	0	0	1.372411	0	442.816633	0	0	0	1.807236	0	0	0	0	0	0	0	0	0	0	-0.414221	0
2998	0.149254	45.814158	0	0	0	1.372411	0	443.346786	0	0	0	2.625118	0	0	0	0	0	0	0	0	0	0	-0.530153	0
2999	0.149254	42.607005	0	0	0	1.372411	0	443.954226	0	0	0	3.197989	0	0	0	0	0	0	0	0	0	0	-0.607441	0
3000	0.149254	39.395945	0	0	0	1.372411	0	444.638955	0	0	0	3.202539	0	0	0	0	0	0	0	0	0	0	-0.684728	0
3001	0.149254	39.388066	0	0	0	1.372411	0	445.343005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
3002	0.149254	39.380188	0	0	0	1.372411	0	446.066377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
3003	0.149254	39.372312	0	0	0	1.372411	0	446.796189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
3004	0.149254	39.117898	0	0	0	1.372411	0	447.455155	0	0	0	0.24654	0	0	0	0	0	0	0	0	0	0	-0.658966	0
3005	0.149254	39.04757	0	0	0	1.372411	0	447.985308	0	0	0	0.062505	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3006	0.149254	39.03976	0	0	0	1.372411	0	448.20631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
3007	0.149254	39.031952	0	0	0	1.372411	0	447.944266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
3008	0.149254	39.024146	0	0	0	1.372411	0	447.074782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869484
3009	0.149254	39.016341	0	0	0	1.372411	0	446.269702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
3010	0.149254	40.036278	0	0	0	1.372411	0	445.368011	0	0	-1.02774	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
3011	0.149254	41.764146	0	0	0	1.372411	0	444.337511	0	0	-1.735875	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
3012	0.149254	42.657439	0	0	0	1.372411	0	443.203958	0	0	-0.901646	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
3013	0.149254	47.879321	0	0	0	1.372411	0	442.173459	0	0	-5.230413	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
3014	0.149254	50.464658	0	0	0	1.372411	0	441.130076	0	0	-2.594914	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
3015	0.149254	50.454565	0	0	0	1.372411	0	439.957879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
3016	0.149254	50.444475	0	0	0	1.372411	0	438.734156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
3017	0.149254	50.434386	0	0	0	1.371933	0	437.510433	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	1.223723
3018	0.149254	50.424299	0	0	0	1.371933	0	437.344995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
3019	0.149254	50.414214	0	0	0	1.371933	0	437.437185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
3020	0.149254	50.266254	0	0	0	1.371933	0	437.69039	0	0	0	0.137877	0	0	0	0	0	0	0	0	0	0	-0.253206	0
3021	0.149254	48.448966	0	0	0	1.371933	0	438.104612	0	0	0	1.807236	0	0	0	0	0	0	0	0	0	0	-0.414221	0
3022	0.149254	45.814158	0	0	0	1.371933	0	438.634764	0	0	0	2.625118	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3023	0.149254	42.607005	0	0	0	1.371933	0	439.242205	0	0	0	3.197989	0	0	0	0	0	0	0	0	0	0	-0.607441	0
3024	0.149254	39.395945	0	0	0	1.371933	0	439.926933	0	0	0	3.202539	0	0	0	0	0	0	0	0	0	0	-0.684728	0
3025	0.149254	39.388066	0	0	0	1.371933	0	440.630983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
3026	0.149254	39.380188	0	0	0	1.371933	0	441.354355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
3027	0.149254	39.372312	0	0	0	1.371933	0	442.084168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
3028	0.149254	39.117898	0	0	0	1.371933	0	442.743134	0	0	0	0.24654	0	0	0	0	0	0	0	0	0	0	-0.658966	0
3029	0.149254	39.04757	0	0	0	1.371933	0	443.273287	0	0	0	0.062505	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3030	0.149254	39.03976	0	0	0	1.371933	0	443.494289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
3031	0.149254	39.031952	0	0	0	1.371933	0	443.232245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
3032	0.149254	39.024146	0	0	0	1.371933	0	442.362761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869484
3033	0.149254	39.016341	0	0	0	1.371933	0	441.557681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80508
3034	0.149254	40.036278	0	0	0	1.371933	0	440.65599	0	0	-1.02774	0	0	0	0	0	0	0	0	0	0	0	0	0.901691
3035	0.149254	41.764146	0	0	0	1.371933	0	439.62549	0	0	-1.735875	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
3036	0.149254	42.657439	0	0	0	1.371933	0	438.491937	0	0	-0.901646	0	0	0	0	0	0	0	0	0	0	0	0	1.133553
3037	0.149254	47.879321	0	0	0	1.371933	0	437.461437	0	0	-5.230413	0	0	0	0	0	0	0	0	0	0	0	0	1.0305
3038	0.149254	50.464658	0	0	0	1.371933	0	436.418055	0	0	-2.594914	0	0	0	0	0	0	0	0	0	0	0	0	1.043383
3039	0.149254	50.454565	0	0	0	1.371933	0	435.245858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172197
3040	0.149254	50.444475	0	0	0	1.371933	0	434.022135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
3041	0.149254	50.434386	0	0	0	1.371454	0	432.798412	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	1.223723
3042	0.149254	50.424299	0	0	0	1.371454	0	432.632974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
3043	0.149254	50.414214	0	0	0	1.371454	0	432.725163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
3044	0.149254	50.266254	0	0	0	1.371454	0	432.978369	0	0	0	0.137877	0	0	0	0	0	0	0	0	0	0	-0.253206	0
3045	0.149254	48.448966	0	0	0	1.371454	0	433.39259	0	0	0	1.807236	0	0	0	0	0	0	0	0	0	0	-0.414221	0
3046	0.149254	45.814158	0	0	0	1.371454	0	433.922743	0	0	0	2.625118	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3047	0.149254	42.607005	0	0	0	1.371454	0	434.530184	0	0	0	3.197989	0	0	0	0	0	0	0	0	0	0	-0.607441	0
3048	0.149254	39.395945	0	0	0	1.371454	0	435.214912	0	0	0	3.202539	0	0	0	0	0	0	0	0	0	0	-0.684728	0
3049	0.149254	38.986481	0	0	0	1.371454	0	435.918962	0	0	0	0.401585	0	0	0	0	0	0	0	0	0	0	-0.70405	0
3050	0.149254	34.597518	0	0	0	1.371454	0	436.642334	0	0	0	4.381166	0	0	0	0	0	0	0	0	0	0	-0.723372	0
3051	0.149254	29.508122	0	0	0	1.371454	0	437.372147	0	0	0	5.082477	0	0	0	0	0	0	0	0	0	0	-0.729813	0
3052	0.149254	23.926318	0	0	0	1.371454	0	438.031112	0	0	0	5.575902	0	0	0	0	0	0	0	0	0	0	-0.658966	0
3053	0.149254	18.030703	0	0	0	1.371454	0	438.561265	0	0	0	5.890829	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3054	0.149254	11.233072	0	0	0	1.371454	0	438.782268	0	0	0	6.794025	0	0	0	0	0	0	0	0	0	0	-0.221002	0
3055	0.149254	3.261897	0	0	0	1.371454	0	438.520223	0	0	0	7.968928	0	0	0	0	0	0	0	0	0	0	0	0.262044
3056	0.11194	0	0	0	0	1.371454	0	438.386993	0	0.037313	0	3.261245	0	0	0	0	0	0	0	0	0	0	0	0.13323
3057	0.11194	0	0	0	0	1.371454	0	438.318167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
3058	0.11194	2.715096	0	0	0	1.371454	0	438.152729	0	0	-2.715096	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
3059	0.11194	12.891968	0	0	0	1.371454	0	437.858482	0	0	-10.177415	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
3060	0.11194	25.606325	0	0	0	1.371454	0	437.461182	0	0	-12.716935	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
3061	0.11194	37.05221	0	0	0	1.371454	0	437.166936	0	0	-11.451007	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
3062	0.11194	46.38724	0	0	0	1.371454	0	436.859807	0	0	-9.34244	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
3063	0.11194	50.905512	0	0	0	1.371454	0	436.423863	0	0	-4.52755	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
3064	0.11194	53.54499	0	0	0	1.370976	0	435.936394	0	0	-2.649659	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
3065	0.11194	53.54499	0	0	0	1.370498	0	435.448924	0	0	-0.010709	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
3066	0.11194	52.187001	0	0	0	1.370498	0	435.283486	0	0	0	1.34728	0	0	0	0	0	0	0	0	0	0	0	0.165438
3067	0.11194	48.76343	0	0	0	1.370498	0	435.375675	0	0	0	3.413133	0	0	0	0	0	0	0	0	0	0	-0.09219	0
3068	0.11194	46.087254	0	0	0	1.370498	0	435.628881	0	0	0	2.666424	0	0	0	0	0	0	0	0	0	0	-0.253206	0
3069	0.11194	44.029151	0	0	0	1.370498	0	436.043102	0	0	0	2.048885	0	0	0	0	0	0	0	0	0	0	-0.414221	0
3070	0.11194	42.538269	0	0	0	1.370498	0	436.573255	0	0	0	1.482077	0	0	0	0	0	0	0	0	0	0	-0.530153	0
3071	0.11194	41.073787	0	0	0	1.370498	0	437.180696	0	0	0	1.455974	0	0	0	0	0	0	0	0	0	0	-0.607441	0
3072	0.11194	39.395945	0	0	0	1.370498	0	437.865424	0	0	0	1.669627	0	0	0	0	0	0	0	0	0	0	-0.684728	0
3073	0.11194	38.986481	0	0	0	1.370498	0	438.569474	0	0	0	0.401585	0	0	0	0	0	0	0	0	0	0	-0.70405	0
